square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,fixation_rest.started,fixation_rest.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
8,"[0, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",808.3762872000225,810.3762387998868,808.3762872000225,809.3762340999674,809.3595473000314,810.3595735998824,"[0, 0, 0]",1,808.3762872000225,810.3762387998868,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,None,None,"[0, 0, 0]",810.4429697000887,None,810.4429697000887,811.4429327000398,811.4262930001132,None,"[0, 0, 0]",1,810.4429697000887,None,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",812.4095757000614,814.4096035999246,812.4095757000614,813.4095850000158,813.3929316999856,814.3929274000693,"[0, 0, 0]",1,812.4095757000614,814.4096035999246,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",814.4263206000905,816.4262755999807,814.4263206000905,815.4262999000493,815.4095960000996,816.409621299943,"[0, 0, 0]",1,814.4263206000905,816.4262755999807,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",816.4429552999791,818.4429878001101,816.4429552999791,817.442972100107,817.4263146999292,818.4261841000989,"[0, 0, 0]",1,816.4429552999791,818.4429878001101,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",818.4596384000033,820.4596581000369,818.4596384000033,819.4596444999333,819.4429941000417,820.4429955000523,"[0, 0, 0]",1,818.4596384000033,820.4596581000369,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",820.4763376999181,822.4763420000672,820.4763376999181,821.4763299000915,821.4596679001115,822.4596667001024,"[0, 0, 0]",1,820.4763376999181,822.4763420000672,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,822.4929959999863,None,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.864197530864196,801.0325200702064,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,835.7265906000976,None,None,None,"[0, 0, 0]",842.5098584000953,844.5098506000359,842.5098584000953,843.509853699943,843.4932087000925,844.4932037000544,"[0, 0, 0]",1,842.5098584000953,844.5098506000359,,,,,,,,,,,,,,,0.012739229947328568,5.00834992993623,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",844.5265651000664,846.5265468000434,844.5265651000664,845.5265635999385,845.5098741999827,846.5098862999585,"[0, 0, 0]",1,844.5265651000664,846.5265468000434,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",846.5432200001087,848.5432492000982,846.5432200001087,847.5432406999171,847.5265675000846,848.5265711999964,"[0, 0, 0]",1,846.5432200001087,848.5432492000982,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",848.559906499926,850.559919900028,848.559906499926,849.5598993999884,849.543236099882,850.5432688000146,"[0, 0, 0]",1,848.559906499926,850.559919900028,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",850.6266346001066,None,850.6266346001066,851.6265946999192,851.6098434999585,None,"[0, 0, 0]",1,850.6266346001066,None,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",852.5932912998833,854.5933040999807,852.5932912998833,853.5933105000295,853.5765553999227,854.5766282998957,"[0, 0, 0]",1,852.5932912998833,854.5933040999807,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",854.6099479999393,856.6099779999349,854.6099479999393,855.6099574000109,855.5933065998834,856.5933266000357,"[0, 0, 0]",1,854.6099479999393,856.6099779999349,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",856.626648500096,858.6266737999395,856.626648500096,857.6266689999029,857.6099789000582,858.6099874000065,"[0, 0, 0]",1,856.626648500096,858.6266737999395,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",858.643334900029,860.6433631998952,858.643334900029,859.6433470000047,859.6266751000658,860.6266896999441,"[0, 0, 0]",1,858.643334900029,860.6433631998952,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",860.660016000038,862.6600116998889,860.660016000038,861.6600214000791,861.6433641000185,862.6433824999258,"[0, 0, 0]",1,860.660016000038,862.6600116998889,,,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,862.6766955000348,None,,,,,,,,,,,,,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.03703703703703,845.5989717699122,,,,,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,897.693672799971,None,,,,,,,,,,,,,,,,,,,,,,,,,,39.25925925925926,877.5472588699777,0.013366730185225606,5.009579730220139,877.6935103998985,None,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,932.7106965999119,None,,,,,,,,,,,,,,,,,,,,,,,,,,44.50617283950618,910.0976573701482,0.015356430085375905,5.013557130005211,912.7104871999472,None,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,967.7276439999696,None,,,,,,,,,,,,,,,,,,,,,,,,,,44.25925925925926,947.9487771699205,0.015240629902109504,5.013355929870158,947.7274515000172,None,7,f,2,20,r,LH,49,49,2022_Aug_06_1033,2020.2.10,distractmap2,60.00740495618469,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014455530093982816,5.01180132990703,,,,,,,,,,,,,,,,
