9.0938 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
24.2443 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2611 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2778 	EXP 	NbackInstructionWideImg: autoDraw = True
24.2945 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3112 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3279 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3445 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3611 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3779 	EXP 	NbackInstructionWideImg: autoDraw = True
24.3945 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4112 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4279 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4446 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4611 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4780 	EXP 	NbackInstructionWideImg: autoDraw = True
24.4945 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5113 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5280 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5446 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5614 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5780 	EXP 	NbackInstructionWideImg: autoDraw = True
24.5946 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6112 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\12.png'
24.6112 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6280 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6446 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6613 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6780 	EXP 	NbackInstructionWideImg: autoDraw = True
24.6947 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7113 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7281 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7447 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7613 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7781 	EXP 	NbackInstructionWideImg: autoDraw = True
24.7948 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8114 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8281 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8447 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8614 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8781 	EXP 	NbackInstructionWideImg: autoDraw = True
24.8947 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9114 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9282 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9448 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9614 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9782 	EXP 	NbackInstructionWideImg: autoDraw = True
24.9949 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0115 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0282 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0449 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0615 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0783 	EXP 	NbackInstructionWideImg: autoDraw = True
25.0949 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1115 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1282 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1449 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1615 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1784 	EXP 	NbackInstructionWideImg: autoDraw = True
25.1949 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2116 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2283 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2449 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2616 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2785 	EXP 	NbackInstructionWideImg: autoDraw = True
25.2949 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3117 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3283 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3449 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3616 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3784 	EXP 	NbackInstructionWideImg: autoDraw = True
25.3950 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4116 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4283 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4450 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4616 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4783 	EXP 	NbackInstructionWideImg: autoDraw = True
25.4951 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5117 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5284 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5451 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5618 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5784 	EXP 	NbackInstructionWideImg: autoDraw = True
25.5951 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6117 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\13.png'
25.6117 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6285 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6451 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6618 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6785 	EXP 	NbackInstructionWideImg: autoDraw = True
25.6952 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7119 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7286 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7453 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7619 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7786 	EXP 	NbackInstructionWideImg: autoDraw = True
25.7953 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8119 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8285 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8453 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8619 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8786 	EXP 	NbackInstructionWideImg: autoDraw = True
25.8953 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9120 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9286 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9453 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9619 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9786 	EXP 	NbackInstructionWideImg: autoDraw = True
25.9953 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0120 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0287 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0453 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0620 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0786 	EXP 	NbackInstructionWideImg: autoDraw = True
26.0955 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1120 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1286 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1454 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1620 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1787 	EXP 	NbackInstructionWideImg: autoDraw = True
26.1954 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2121 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2287 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2454 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2621 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2788 	EXP 	NbackInstructionWideImg: autoDraw = True
26.2954 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3121 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3289 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3455 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3622 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3788 	EXP 	NbackInstructionWideImg: autoDraw = True
26.3955 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4122 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4289 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4456 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4621 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4788 	EXP 	NbackInstructionWideImg: autoDraw = True
26.4955 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5122 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5289 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5457 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5622 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5790 	EXP 	NbackInstructionWideImg: autoDraw = True
26.5956 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6122 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\14.png'
26.6122 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6291 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6456 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6623 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6791 	EXP 	NbackInstructionWideImg: autoDraw = True
26.6957 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7123 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7290 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7458 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7623 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7791 	EXP 	NbackInstructionWideImg: autoDraw = True
26.7956 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8124 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8291 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8457 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8624 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8792 	EXP 	NbackInstructionWideImg: autoDraw = True
26.8957 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9124 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9292 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9458 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9625 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9792 	EXP 	NbackInstructionWideImg: autoDraw = True
26.9958 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0124 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0293 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0458 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0626 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0791 	EXP 	NbackInstructionWideImg: autoDraw = True
27.0959 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1126 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1292 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1459 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1626 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1793 	EXP 	NbackInstructionWideImg: autoDraw = True
27.1959 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2126 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2292 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2460 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2626 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2793 	EXP 	NbackInstructionWideImg: autoDraw = True
27.2960 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3126 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3293 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3460 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3627 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3793 	EXP 	NbackInstructionWideImg: autoDraw = True
27.3960 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4127 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4294 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4460 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4627 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4794 	EXP 	NbackInstructionWideImg: autoDraw = True
27.4961 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5127 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5295 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5460 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5629 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5795 	EXP 	NbackInstructionWideImg: autoDraw = True
27.5962 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6530 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\15.png'
27.6530 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6628 	EXP 	ClickPrompt: autoDraw = True
27.6628 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6796 	EXP 	NbackInstructionWideImg: autoDraw = True
27.6962 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7128 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7296 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7463 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7630 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7798 	EXP 	NbackInstructionWideImg: autoDraw = True
27.7963 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8131 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8296 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8463 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8630 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8796 	EXP 	NbackInstructionWideImg: autoDraw = True
27.8963 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9131 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9297 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9463 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9630 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9797 	EXP 	NbackInstructionWideImg: autoDraw = True
27.9964 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0130 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0297 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0464 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0631 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0798 	EXP 	NbackInstructionWideImg: autoDraw = True
28.0965 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1132 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1297 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1465 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1631 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1798 	EXP 	NbackInstructionWideImg: autoDraw = True
28.1964 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2132 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2297 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2464 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2631 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2799 	EXP 	NbackInstructionWideImg: autoDraw = True
28.2964 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3131 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3298 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3465 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3632 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3798 	EXP 	NbackInstructionWideImg: autoDraw = True
28.3965 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4132 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4299 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4465 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4632 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4799 	EXP 	NbackInstructionWideImg: autoDraw = True
28.4966 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5134 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5302 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5466 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5632 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5799 	EXP 	NbackInstructionWideImg: autoDraw = True
28.5966 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6253 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\3.png'
28.6253 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6299 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6466 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6634 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6800 	EXP 	NbackInstructionWideImg: autoDraw = True
28.6967 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7133 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7300 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7468 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7634 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7800 	EXP 	NbackInstructionWideImg: autoDraw = True
28.7968 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8134 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8301 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8467 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8634 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8801 	EXP 	NbackInstructionWideImg: autoDraw = True
28.8967 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9135 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9301 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9468 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9634 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9802 	EXP 	NbackInstructionWideImg: autoDraw = True
28.9968 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0135 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0302 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0469 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0635 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0802 	EXP 	NbackInstructionWideImg: autoDraw = True
29.0969 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1136 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1303 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1470 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1636 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1803 	EXP 	NbackInstructionWideImg: autoDraw = True
29.1970 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2136 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2302 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2470 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2637 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2804 	EXP 	NbackInstructionWideImg: autoDraw = True
29.2970 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3137 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3304 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3470 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3636 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3804 	EXP 	NbackInstructionWideImg: autoDraw = True
29.3970 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4136 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4313 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4471 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4637 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4804 	EXP 	NbackInstructionWideImg: autoDraw = True
29.4970 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5138 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5304 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5472 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5638 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5805 	EXP 	NbackInstructionWideImg: autoDraw = True
29.5971 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6138 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\4.png'
29.6138 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6305 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6472 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6639 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6806 	EXP 	NbackInstructionWideImg: autoDraw = True
29.6972 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7138 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7306 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7473 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7639 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7807 	EXP 	NbackInstructionWideImg: autoDraw = True
29.7973 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8140 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8306 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8474 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8639 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8807 	EXP 	NbackInstructionWideImg: autoDraw = True
29.8974 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9139 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9307 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9473 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9639 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9807 	EXP 	NbackInstructionWideImg: autoDraw = True
29.9973 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0140 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0308 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0473 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0640 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0807 	EXP 	NbackInstructionWideImg: autoDraw = True
30.0974 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1141 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1307 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1474 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1641 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1808 	EXP 	NbackInstructionWideImg: autoDraw = True
30.1974 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2141 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2308 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2474 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2641 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2808 	EXP 	NbackInstructionWideImg: autoDraw = True
30.2975 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3142 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3308 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3474 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3641 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3808 	EXP 	NbackInstructionWideImg: autoDraw = True
30.3975 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4141 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4309 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4475 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4642 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4808 	EXP 	NbackInstructionWideImg: autoDraw = True
30.4975 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5143 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5311 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5476 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5643 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5810 	EXP 	NbackInstructionWideImg: autoDraw = True
30.5976 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6143 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\5.png'
30.6143 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6310 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6477 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6643 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6810 	EXP 	NbackInstructionWideImg: autoDraw = True
30.6977 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7143 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7310 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7477 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7644 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7812 	EXP 	NbackInstructionWideImg: autoDraw = True
30.7977 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8144 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8311 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8478 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8644 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8811 	EXP 	NbackInstructionWideImg: autoDraw = True
30.8978 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9144 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9311 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9478 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9645 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9813 	EXP 	NbackInstructionWideImg: autoDraw = True
30.9978 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0145 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0311 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0480 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0645 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0812 	EXP 	NbackInstructionWideImg: autoDraw = True
31.0979 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1146 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1313 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1479 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1646 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1813 	EXP 	NbackInstructionWideImg: autoDraw = True
31.1979 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2146 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2313 	EXP 	NbackInstructionWideImg: autoDraw = True
31.2480 	EXP 	NbackInstructionWideImg: autoDraw = True
