8.2004 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
42.4812 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4979 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5148 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5313 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5480 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5647 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5814 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5980 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6146 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6313 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6481 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6647 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6814 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6980 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7148 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7314 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7483 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7647 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7814 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7981 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8148 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8314 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8481 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8648 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8814 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8981 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9379 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\13.png'
42.9379 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9482 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9651 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9818 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9983 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0149 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0316 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0483 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0650 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0817 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0983 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1151 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1317 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1484 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1652 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1817 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1984 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2151 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2318 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2486 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2652 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2818 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2988 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3152 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3321 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3486 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3653 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3819 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3986 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4154 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4320 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4486 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4653 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4820 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4987 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5155 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5320 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5487 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5654 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5821 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5987 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6154 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6321 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6488 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6655 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6821 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6988 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7156 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7324 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7489 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7656 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7823 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7990 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8156 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8323 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8490 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8656 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8823 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8990 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9477 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\14.png'
43.9477 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9657 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9675 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9824 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9991 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0159 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0326 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0491 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0658 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0825 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0992 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1159 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1326 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1492 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1659 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1826 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1992 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2161 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2327 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2494 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2660 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2827 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2994 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3161 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3327 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3494 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3661 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3828 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3994 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4161 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4328 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4495 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4661 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4829 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4996 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5162 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5329 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5495 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5663 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5830 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5996 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6163 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6330 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6497 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6663 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6830 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6997 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7164 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7330 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7498 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7664 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7831 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7998 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8165 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8331 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8498 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8665 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8831 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8999 	EXP 	NbackInstructionWideImg: autoDraw = True
44.9531 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\15.png'
44.9531 	EXP 	NbackInstructionWideImg: autoDraw = True
44.9666 	EXP 	ClickPrompt: autoDraw = True
44.9666 	EXP 	NbackInstructionWideImg: autoDraw = True
44.9833 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0000 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0167 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0334 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0501 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0667 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0834 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1001 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1168 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1334 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1501 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1668 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1834 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2002 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2169 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2336 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2502 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2669 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2836 	EXP 	NbackInstructionWideImg: autoDraw = True
45.3002 	EXP 	NbackInstructionWideImg: autoDraw = True
45.3169 	EXP 	NbackInstructionWideImg: autoDraw = True
45.3336 	EXP 	NbackInstructionWideImg: autoDraw = True
45.3503 	EXP 	NbackInstructionWideImg: autoDraw = True
45.3670 	EXP 	NbackInstructionWideImg: autoDraw = True
45.3836 	EXP 	NbackInstructionWideImg: autoDraw = True
45.4003 	EXP 	NbackInstructionWideImg: autoDraw = True
45.4170 	EXP 	NbackInstructionWideImg: autoDraw = True
45.4337 	EXP 	NbackInstructionWideImg: autoDraw = True
45.4503 	EXP 	NbackInstructionWideImg: autoDraw = True
45.4671 	EXP 	NbackInstructionWideImg: autoDraw = True
45.4837 	EXP 	NbackInstructionWideImg: autoDraw = True
45.5005 	EXP 	NbackInstructionWideImg: autoDraw = True
45.5171 	EXP 	NbackInstructionWideImg: autoDraw = True
45.5338 	EXP 	NbackInstructionWideImg: autoDraw = True
45.5505 	EXP 	NbackInstructionWideImg: autoDraw = True
45.5671 	EXP 	NbackInstructionWideImg: autoDraw = True
45.5838 	EXP 	NbackInstructionWideImg: autoDraw = True
45.6005 	EXP 	NbackInstructionWideImg: autoDraw = True
45.6171 	EXP 	NbackInstructionWideImg: autoDraw = True
45.6338 	EXP 	NbackInstructionWideImg: autoDraw = True
45.6505 	EXP 	NbackInstructionWideImg: autoDraw = True
45.6672 	EXP 	NbackInstructionWideImg: autoDraw = True
45.6839 	EXP 	NbackInstructionWideImg: autoDraw = True
45.7005 	EXP 	NbackInstructionWideImg: autoDraw = True
45.7174 	EXP 	NbackInstructionWideImg: autoDraw = True
45.7341 	EXP 	NbackInstructionWideImg: autoDraw = True
45.7506 	EXP 	NbackInstructionWideImg: autoDraw = True
45.7673 	EXP 	NbackInstructionWideImg: autoDraw = True
45.7840 	EXP 	NbackInstructionWideImg: autoDraw = True
45.8007 	EXP 	NbackInstructionWideImg: autoDraw = True
45.8174 	EXP 	NbackInstructionWideImg: autoDraw = True
45.8340 	EXP 	NbackInstructionWideImg: autoDraw = True
45.8507 	EXP 	NbackInstructionWideImg: autoDraw = True
45.8674 	EXP 	NbackInstructionWideImg: autoDraw = True
45.8841 	EXP 	NbackInstructionWideImg: autoDraw = True
45.9007 	EXP 	NbackInstructionWideImg: autoDraw = True
45.9465 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\3.png'
45.9465 	EXP 	NbackInstructionWideImg: autoDraw = True
45.9507 	EXP 	NbackInstructionWideImg: autoDraw = True
45.9677 	EXP 	NbackInstructionWideImg: autoDraw = True
45.9842 	EXP 	NbackInstructionWideImg: autoDraw = True
46.0008 	EXP 	NbackInstructionWideImg: autoDraw = True
46.0175 	EXP 	NbackInstructionWideImg: autoDraw = True
46.0342 	EXP 	NbackInstructionWideImg: autoDraw = True
46.0509 	EXP 	NbackInstructionWideImg: autoDraw = True
46.0676 	EXP 	NbackInstructionWideImg: autoDraw = True
46.0842 	EXP 	NbackInstructionWideImg: autoDraw = True
46.1010 	EXP 	NbackInstructionWideImg: autoDraw = True
46.1176 	EXP 	NbackInstructionWideImg: autoDraw = True
46.1343 	EXP 	NbackInstructionWideImg: autoDraw = True
46.1510 	EXP 	NbackInstructionWideImg: autoDraw = True
46.1676 	EXP 	NbackInstructionWideImg: autoDraw = True
46.1843 	EXP 	NbackInstructionWideImg: autoDraw = True
46.2011 	EXP 	NbackInstructionWideImg: autoDraw = True
46.2177 	EXP 	NbackInstructionWideImg: autoDraw = True
46.2343 	EXP 	NbackInstructionWideImg: autoDraw = True
46.2511 	EXP 	NbackInstructionWideImg: autoDraw = True
46.2677 	EXP 	NbackInstructionWideImg: autoDraw = True
46.2844 	EXP 	NbackInstructionWideImg: autoDraw = True
46.3011 	EXP 	NbackInstructionWideImg: autoDraw = True
46.3178 	EXP 	NbackInstructionWideImg: autoDraw = True
46.3345 	EXP 	NbackInstructionWideImg: autoDraw = True
46.3511 	EXP 	NbackInstructionWideImg: autoDraw = True
46.3678 	EXP 	NbackInstructionWideImg: autoDraw = True
46.3845 	EXP 	NbackInstructionWideImg: autoDraw = True
46.4011 	EXP 	NbackInstructionWideImg: autoDraw = True
46.4178 	EXP 	NbackInstructionWideImg: autoDraw = True
46.4346 	EXP 	NbackInstructionWideImg: autoDraw = True
46.4513 	EXP 	NbackInstructionWideImg: autoDraw = True
46.4679 	EXP 	NbackInstructionWideImg: autoDraw = True
46.4845 	EXP 	NbackInstructionWideImg: autoDraw = True
46.5013 	EXP 	NbackInstructionWideImg: autoDraw = True
46.5179 	EXP 	NbackInstructionWideImg: autoDraw = True
46.5346 	EXP 	NbackInstructionWideImg: autoDraw = True
46.5512 	EXP 	NbackInstructionWideImg: autoDraw = True
46.5680 	EXP 	NbackInstructionWideImg: autoDraw = True
46.5847 	EXP 	NbackInstructionWideImg: autoDraw = True
46.6013 	EXP 	NbackInstructionWideImg: autoDraw = True
46.6180 	EXP 	NbackInstructionWideImg: autoDraw = True
46.6347 	EXP 	NbackInstructionWideImg: autoDraw = True
46.6513 	EXP 	NbackInstructionWideImg: autoDraw = True
46.6681 	EXP 	NbackInstructionWideImg: autoDraw = True
46.6849 	EXP 	NbackInstructionWideImg: autoDraw = True
46.7015 	EXP 	NbackInstructionWideImg: autoDraw = True
46.7181 	EXP 	NbackInstructionWideImg: autoDraw = True
46.7348 	EXP 	NbackInstructionWideImg: autoDraw = True
46.7514 	EXP 	NbackInstructionWideImg: autoDraw = True
46.7681 	EXP 	NbackInstructionWideImg: autoDraw = True
46.7849 	EXP 	NbackInstructionWideImg: autoDraw = True
46.8015 	EXP 	NbackInstructionWideImg: autoDraw = True
46.8182 	EXP 	NbackInstructionWideImg: autoDraw = True
46.8350 	EXP 	NbackInstructionWideImg: autoDraw = True
46.8515 	EXP 	NbackInstructionWideImg: autoDraw = True
46.8682 	EXP 	NbackInstructionWideImg: autoDraw = True
46.8849 	EXP 	NbackInstructionWideImg: autoDraw = True
46.9016 	EXP 	NbackInstructionWideImg: autoDraw = True
46.9513 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\4.png'
46.9513 	EXP 	NbackInstructionWideImg: autoDraw = True
46.9533 	EXP 	NbackInstructionWideImg: autoDraw = True
46.9684 	EXP 	NbackInstructionWideImg: autoDraw = True
46.9851 	EXP 	NbackInstructionWideImg: autoDraw = True
47.0019 	EXP 	NbackInstructionWideImg: autoDraw = True
47.0183 	EXP 	NbackInstructionWideImg: autoDraw = True
47.0351 	EXP 	NbackInstructionWideImg: autoDraw = True
47.0517 	EXP 	NbackInstructionWideImg: autoDraw = True
47.0685 	EXP 	NbackInstructionWideImg: autoDraw = True
47.0851 	EXP 	NbackInstructionWideImg: autoDraw = True
47.1018 	EXP 	NbackInstructionWideImg: autoDraw = True
47.1185 	EXP 	NbackInstructionWideImg: autoDraw = True
47.1353 	EXP 	NbackInstructionWideImg: autoDraw = True
47.1520 	EXP 	NbackInstructionWideImg: autoDraw = True
47.1685 	EXP 	NbackInstructionWideImg: autoDraw = True
47.1854 	EXP 	NbackInstructionWideImg: autoDraw = True
47.2019 	EXP 	NbackInstructionWideImg: autoDraw = True
47.2186 	EXP 	NbackInstructionWideImg: autoDraw = True
47.2352 	EXP 	NbackInstructionWideImg: autoDraw = True
47.2519 	EXP 	NbackInstructionWideImg: autoDraw = True
47.2687 	EXP 	NbackInstructionWideImg: autoDraw = True
47.2853 	EXP 	NbackInstructionWideImg: autoDraw = True
47.3019 	EXP 	NbackInstructionWideImg: autoDraw = True
47.3186 	EXP 	NbackInstructionWideImg: autoDraw = True
47.3354 	EXP 	NbackInstructionWideImg: autoDraw = True
47.3521 	EXP 	NbackInstructionWideImg: autoDraw = True
47.3687 	EXP 	NbackInstructionWideImg: autoDraw = True
47.3854 	EXP 	NbackInstructionWideImg: autoDraw = True
47.4020 	EXP 	NbackInstructionWideImg: autoDraw = True
47.4187 	EXP 	NbackInstructionWideImg: autoDraw = True
47.4354 	EXP 	NbackInstructionWideImg: autoDraw = True
47.4524 	EXP 	NbackInstructionWideImg: autoDraw = True
47.4688 	EXP 	NbackInstructionWideImg: autoDraw = True
47.4856 	EXP 	NbackInstructionWideImg: autoDraw = True
47.5022 	EXP 	NbackInstructionWideImg: autoDraw = True
47.5189 	EXP 	NbackInstructionWideImg: autoDraw = True
47.5356 	EXP 	NbackInstructionWideImg: autoDraw = True
47.5522 	EXP 	NbackInstructionWideImg: autoDraw = True
47.5688 	EXP 	NbackInstructionWideImg: autoDraw = True
47.5857 	EXP 	NbackInstructionWideImg: autoDraw = True
47.6022 	EXP 	NbackInstructionWideImg: autoDraw = True
47.6189 	EXP 	NbackInstructionWideImg: autoDraw = True
47.6356 	EXP 	NbackInstructionWideImg: autoDraw = True
47.6523 	EXP 	NbackInstructionWideImg: autoDraw = True
47.6689 	EXP 	NbackInstructionWideImg: autoDraw = True
47.6857 	EXP 	NbackInstructionWideImg: autoDraw = True
47.7024 	EXP 	NbackInstructionWideImg: autoDraw = True
47.7190 	EXP 	NbackInstructionWideImg: autoDraw = True
47.7358 	EXP 	NbackInstructionWideImg: autoDraw = True
47.7524 	EXP 	NbackInstructionWideImg: autoDraw = True
47.7691 	EXP 	NbackInstructionWideImg: autoDraw = True
47.7857 	EXP 	NbackInstructionWideImg: autoDraw = True
47.8024 	EXP 	NbackInstructionWideImg: autoDraw = True
47.8191 	EXP 	NbackInstructionWideImg: autoDraw = True
47.8357 	EXP 	NbackInstructionWideImg: autoDraw = True
47.8524 	EXP 	NbackInstructionWideImg: autoDraw = True
47.8691 	EXP 	NbackInstructionWideImg: autoDraw = True
47.8858 	EXP 	NbackInstructionWideImg: autoDraw = True
47.9024 	EXP 	NbackInstructionWideImg: autoDraw = True
47.9191 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\5.png'
47.9191 	EXP 	NbackInstructionWideImg: autoDraw = True
47.9358 	EXP 	NbackInstructionWideImg: autoDraw = True
47.9526 	EXP 	NbackInstructionWideImg: autoDraw = True
47.9692 	EXP 	NbackInstructionWideImg: autoDraw = True
47.9859 	EXP 	NbackInstructionWideImg: autoDraw = True
48.0025 	EXP 	NbackInstructionWideImg: autoDraw = True
48.0192 	EXP 	NbackInstructionWideImg: autoDraw = True
48.0360 	EXP 	NbackInstructionWideImg: autoDraw = True
48.0526 	EXP 	NbackInstructionWideImg: autoDraw = True
48.0692 	EXP 	NbackInstructionWideImg: autoDraw = True
48.0860 	EXP 	NbackInstructionWideImg: autoDraw = True
48.1026 	EXP 	NbackInstructionWideImg: autoDraw = True
48.1193 	EXP 	NbackInstructionWideImg: autoDraw = True
48.1360 	EXP 	NbackInstructionWideImg: autoDraw = True
48.1527 	EXP 	NbackInstructionWideImg: autoDraw = True
48.1693 	EXP 	NbackInstructionWideImg: autoDraw = True
48.1863 	EXP 	NbackInstructionWideImg: autoDraw = True
48.2027 	EXP 	NbackInstructionWideImg: autoDraw = True
48.2194 	EXP 	NbackInstructionWideImg: autoDraw = True
48.2361 	EXP 	NbackInstructionWideImg: autoDraw = True
48.2528 	EXP 	NbackInstructionWideImg: autoDraw = True
48.2694 	EXP 	NbackInstructionWideImg: autoDraw = True
48.2861 	EXP 	NbackInstructionWideImg: autoDraw = True
48.3028 	EXP 	NbackInstructionWideImg: autoDraw = True
48.3194 	EXP 	NbackInstructionWideImg: autoDraw = True
48.3363 	EXP 	NbackInstructionWideImg: autoDraw = True
48.3529 	EXP 	NbackInstructionWideImg: autoDraw = True
48.3695 	EXP 	NbackInstructionWideImg: autoDraw = True
48.3862 	EXP 	NbackInstructionWideImg: autoDraw = True
48.4029 	EXP 	NbackInstructionWideImg: autoDraw = True
48.4196 	EXP 	NbackInstructionWideImg: autoDraw = True
48.4362 	EXP 	NbackInstructionWideImg: autoDraw = True
48.4529 	EXP 	NbackInstructionWideImg: autoDraw = True
48.4696 	EXP 	NbackInstructionWideImg: autoDraw = True
48.4865 	EXP 	NbackInstructionWideImg: autoDraw = True
48.5030 	EXP 	NbackInstructionWideImg: autoDraw = True
48.5196 	EXP 	NbackInstructionWideImg: autoDraw = True
48.5363 	EXP 	NbackInstructionWideImg: autoDraw = True
48.5530 	EXP 	NbackInstructionWideImg: autoDraw = True
48.5697 	EXP 	NbackInstructionWideImg: autoDraw = True
48.5863 	EXP 	NbackInstructionWideImg: autoDraw = True
48.6030 	EXP 	NbackInstructionWideImg: autoDraw = True
48.6197 	EXP 	NbackInstructionWideImg: autoDraw = True
48.6200 	DATA 	Keypress: space
48.6364 	EXP 	NbackInstructionWideImg: autoDraw = True
48.6532 	EXP 	NbackInstructionWideImg: autoDraw = True
48.6698 	EXP 	NbackInstructionWideImg: autoDraw = True
48.6866 	EXP 	NbackInstructionWideImg: autoDraw = True
48.7031 	EXP 	NbackInstructionWideImg: autoDraw = True
48.7198 	EXP 	NbackInstructionWideImg: autoDraw = True
48.7365 	EXP 	NbackInstructionWideImg: autoDraw = True
48.7532 	EXP 	NbackInstructionWideImg: autoDraw = True
48.7699 	EXP 	NbackInstructionWideImg: autoDraw = True
48.7865 	EXP 	NbackInstructionWideImg: autoDraw = True
48.8032 	EXP 	NbackInstructionWideImg: autoDraw = True
48.8199 	EXP 	NbackInstructionWideImg: autoDraw = True
48.8366 	EXP 	NbackInstructionWideImg: autoDraw = True
48.8533 	EXP 	NbackInstructionWideImg: autoDraw = True
48.8700 	EXP 	NbackInstructionWideImg: autoDraw = True
48.8867 	EXP 	NbackInstructionWideImg: autoDraw = True
48.9034 	EXP 	NbackInstructionWideImg: autoDraw = True
48.9641 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\6.png'
48.9641 	EXP 	NbackInstructionWideImg: autoDraw = True
48.9700 	EXP 	NbackInstructionWideImg: autoDraw = True
48.9868 	EXP 	NbackInstructionWideImg: autoDraw = True
49.0034 	EXP 	NbackInstructionWideImg: autoDraw = True
49.0201 	EXP 	NbackInstructionWideImg: autoDraw = True
49.0368 	EXP 	NbackInstructionWideImg: autoDraw = True
49.0535 	EXP 	NbackInstructionWideImg: autoDraw = True
49.0701 	EXP 	NbackInstructionWideImg: autoDraw = True
49.0869 	EXP 	NbackInstructionWideImg: autoDraw = True
49.1035 	EXP 	NbackInstructionWideImg: autoDraw = True
49.1202 	EXP 	NbackInstructionWideImg: autoDraw = True
49.1370 	EXP 	NbackInstructionWideImg: autoDraw = True
49.1536 	EXP 	NbackInstructionWideImg: autoDraw = True
49.1703 	EXP 	NbackInstructionWideImg: autoDraw = True
49.1869 	EXP 	NbackInstructionWideImg: autoDraw = True
49.2036 	EXP 	NbackInstructionWideImg: autoDraw = True
49.2203 	EXP 	NbackInstructionWideImg: autoDraw = True
49.2370 	EXP 	NbackInstructionWideImg: autoDraw = True
49.2536 	EXP 	NbackInstructionWideImg: autoDraw = True
49.2703 	EXP 	NbackInstructionWideImg: autoDraw = True
49.2870 	EXP 	NbackInstructionWideImg: autoDraw = True
49.3036 	EXP 	NbackInstructionWideImg: autoDraw = True
49.3203 	EXP 	NbackInstructionWideImg: autoDraw = True
49.3370 	EXP 	NbackInstructionWideImg: autoDraw = True
49.3538 	EXP 	NbackInstructionWideImg: autoDraw = True
49.3704 	EXP 	NbackInstructionWideImg: autoDraw = True
49.3870 	EXP 	NbackInstructionWideImg: autoDraw = True
49.3879 	DATA 	Mouse: Left button down, pos=(437,457)
49.4800 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\16.png'
49.4800 	EXP 	Nbackinstructions: text = "First, we will practice some trials so that you can get used to the procedure.\nAfter each response you'll see whether your response was correct, incorrect, or whether you forgot to respond.\n\n\n\n\n\n\n\n\nGood Luck!"
49.4800 	EXP 	Nbackinstructions: autoDraw = True
51.2815 	DATA 	Mouse:  Left button up, pos=(437,457)
51.2821 	DATA 	Mouse: Left button down, pos=(437,457)
51.2825 	DATA 	Mouse:  Left button up, pos=(437,457)
51.4809 	EXP 	window1: mouseVisible = True
