square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,243.51544160000049,243.51544160000049,243.51544160000049,244.51542880001944,244.4987638000166,245.4987557999557,0,None,None,"[0, 0, 0]",,,243.51544160000049,243.51544160000049,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
2,"[0, 0.2]",0,0,3,3,3,,,,,,,245.51546779996715,245.51546779996715,245.51546779996715,246.51541120000184,246.4987759999931,247.49880019994453,0,None,None,"[0, 0, 0]",,,245.51546779996715,245.51546779996715,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",0,0,4,4,4,,,,,,,247.54762490000576,247.54762490000576,247.54762490000576,248.54888080002274,248.5321195999859,None,0,None,None,"[0, 0, 0]",,,247.54762490000576,247.54762490000576,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
8,"[0, -0.2]",0,0,5,5,5,,,,,,,249.53211969998665,None,249.53211969998665,250.53216049994808,250.51545980002265,251.5154870999977,0,None,None,"[0, 0, 0]",,,249.53211969998665,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,251.5322424999904,251.5322424999904,251.5322424999904,252.53214759996627,252.51543259993196,253.51550839992706,0,None,None,"[0, 0, 0]",,,251.5322424999904,251.5322424999904,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,253.532128599938,253.532128599938,253.532128599938,254.53215829993133,254.51550199999474,255.51548119995277,0,None,None,"[0, 0, 0]",,,253.532128599938,253.532128599938,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
8,"[0, -0.2]",0,0,8,8,8,,,,,,,255.5322103999788,255.5322103999788,255.5322103999788,256.53215019998606,256.51553660002537,257.5155089999316,0,None,None,"[0, 0, 0]",,,255.5322103999788,255.5322103999788,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
8,"[0, -0.2]",1,0,9,9,9,,,,,,,257.53220769995824,257.53220769995824,257.53220769995824,258.5322062999476,258.51555649994407,259.5155395999318,0,None,None,"[0, 0, 0]",,,257.53220769995824,257.53220769995824,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
,,,,,,,,,,,259.5319040999748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,268.82309483003337,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
3,"[0.2, 0.2]",None,0,0,0,0,,,,,275.664026799961,None,279.564334900002,None,279.564334900002,280.56578309996985,280.5491094000172,None,1,None,None,"[0, 0, 0]",,,279.564334900002,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.015232370002195239,5.013243069988675,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,281.54904509999324,None,281.54904509999324,282.54908569995314,282.53238129999954,283.53238639992196,0,None,None,"[0, 0, 0]",,,281.54904509999324,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,283.54915500001516,283.54915500001516,283.54915500001516,284.54906530003063,284.53236189996824,285.5324333999306,0,None,None,"[0, 0, 0]",,,283.54915500001516,283.54915500001516,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
2,"[0, 0.2]",0,0,3,3,3,,,,,,,285.54907089995686,285.54907089995686,285.54907089995686,286.5491084000096,286.53237559995614,287.53242159995716,0,None,None,"[0, 0, 0]",,,285.54907089995686,285.54907089995686,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
2,"[0, 0.2]",1,0,4,4,4,,,,,,,287.6163121999707,287.6163121999707,287.6163121999707,288.6158620000351,288.59912519995123,None,0,None,None,"[0, 0, 0]",,,287.6163121999707,287.6163121999707,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",0,0,5,5,5,,,,,,,289.565786399995,None,289.565786399995,290.5657261000015,290.5491076000035,291.5491207999876,0,None,None,"[0, 0, 0]",,,289.565786399995,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,291.5657897000201,291.5657897000201,291.5657897000201,292.56580999994185,292.5491807999788,293.54913609998766,0,None,None,"[0, 0, 0]",,,291.5657897000201,291.5657897000201,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,293.5658612999832,293.5658612999832,293.5658612999832,294.56572259997483,294.549040999962,295.5491123999236,0,None,None,"[0, 0, 0]",,,293.5658612999832,293.5658612999832,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
8,"[0, -0.2]",0,0,8,8,8,,,,,,,295.5658530999208,295.5658530999208,295.5658530999208,296.5658439999679,296.5491626999574,297.54913539998233,0,None,None,"[0, 0, 0]",,,295.5658530999208,295.5658530999208,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,297.5658824000275,297.5658824000275,297.5658824000275,298.56583490001503,298.54920809995383,299.54918009997346,0,None,None,"[0, 0, 0]",,,297.5658824000275,297.5658824000275,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
,,,,,,,,,,,299.56549880001694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,308.85710453009233,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",None,0,0,0,0,,,,,315.68223919998854,None,319.5979251000099,None,319.5979251000099,320.59949049993884,320.5826736999443,None,1,None,None,"[0, 0, 0]",,,319.5979251000099,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014961769920773804,5.012819769908674,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",1,0,1,1,1,,,,,,,321.5827275000047,None,321.5827275000047,322.58266549999826,322.56598449999,323.5660276999697,0,None,None,"[0, 0, 0]",,,321.5827275000047,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,323.5827621000353,323.5827621000353,323.5827621000353,324.58270219992846,324.5660093999468,325.56606380001176,0,None,None,"[0, 0, 0]",,,323.5827621000353,323.5827621000353,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
8,"[0, -0.2]",0,0,3,3,3,,,,,,,325.5827486999333,325.5827486999333,325.5827486999333,326.58270589995664,326.56607940001413,327.5660742999753,0,None,None,"[0, 0, 0]",,,325.5827486999333,325.5827486999333,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,327.633304100018,327.633304100018,327.633304100018,328.6328448000131,328.6161021000007,None,0,None,None,"[0, 0, 0]",,,327.633304100018,327.633304100018,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,329.59953469992615,None,329.59953469992615,330.59952409996185,330.5828662000131,331.5827545999782,0,None,None,"[0, 0, 0]",,,329.59953469992615,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",0,0,6,6,6,,,,,,,331.5993489000248,331.5993489000248,331.5993489000248,332.5994752999395,332.5827714999905,333.58275289996527,0,None,None,"[0, 0, 0]",,,331.5993489000248,331.5993489000248,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",0,0,7,7,7,,,,,,,333.5994308999507,333.5994308999507,333.5994308999507,334.59939320001286,334.582796499948,335.582781599951,0,None,None,"[0, 0, 0]",,,333.5994308999507,333.5994308999507,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",1,0,8,8,8,,,,,,,335.59949689998757,335.59949689998757,335.59949689998757,336.59946459997445,336.5828262999421,337.5828017999884,0,None,None,"[0, 0, 0]",,,335.59949689998757,335.59949689998757,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",1,0,9,9,9,,,,,,,337.5994934999617,337.5994934999617,337.5994934999617,338.5995157000143,338.58284139994066,339.58283989992924,0,None,None,"[0, 0, 0]",,,337.5994934999617,337.5994934999617,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
,,,,,,,,,,,339.5991951000178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,348.8911724301288,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
8,"[0, -0.2]",None,0,0,0,0,,,,,355.53120540000964,None,359.63150060002226,None,359.63150060002226,360.63306409993675,360.6162963999668,None,1,None,None,"[0, 0, 0]",,,359.63150060002226,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014543569879606366,5.012065069982782,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",0,0,1,1,1,,,,,,,361.61637079995126,None,361.61637079995126,362.61634439998306,362.5996434999397,363.5996063000057,0,None,None,"[0, 0, 0]",,,361.61637079995126,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",1,0,2,2,2,,,,,,,363.61644609994255,363.61644609994255,363.61644609994255,364.61641609994695,364.5997104999842,365.5996882999316,0,None,None,"[0, 0, 0]",,,363.61644609994255,363.61644609994255,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
2,"[0, 0.2]",0,0,3,3,3,,,,,,,365.61637449997943,365.61637449997943,365.61637449997943,366.6163748999825,366.5996855000267,367.59970389993396,0,None,None,"[0, 0, 0]",,,365.61637449997943,365.61637449997943,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,367.700277899974,367.700277899974,367.700277899974,368.6998231000034,368.68315449997317,None,0,None,None,"[0, 0, 0]",,,367.700277899974,367.700277899974,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",0,0,5,5,5,,,,,,,369.63308009994216,None,369.63308009994216,370.6330781999277,370.6164085000055,371.61641479993705,0,None,None,"[0, 0, 0]",,,369.63308009994216,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,371.6330523999641,371.6330523999641,371.6330523999641,372.6330944999354,372.6164637999609,373.6164316999493,0,None,None,"[0, 0, 0]",,,371.6330523999641,371.6330523999641,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,0,7,7,7,,,,,,,373.6331303999759,373.6331303999759,373.6331303999759,374.63312080001924,374.6164703000104,375.61643309996,0,None,None,"[0, 0, 0]",,,373.6331303999759,373.6331303999759,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",0,0,8,8,8,,,,,,,375.63311789999716,375.63311789999716,375.63311789999716,376.6331281999592,376.6164606999373,377.6164505999768,0,None,None,"[0, 0, 0]",,,375.63311789999716,375.63311789999716,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",1,0,9,9,9,,,,,,,377.6331489000004,377.6331489000004,377.6331489000004,378.63309459993616,378.6164153999416,379.6164963999763,0,None,None,"[0, 0, 0]",,,377.6331489000004,377.6331489000004,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
,,,,,,,,,,,379.6327950999839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,388.9242265301291,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
3,"[0.2, 0.2]",None,,,,,0,0,0,0,394.864935599966,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",402.1986120999791,None,402.1986120999791,403.1999576999806,403.1833241999848,None,"[0, 0, 0]",1,402.1986120999791,None,,,,,,,,,,,0.015127569902688265,5.013234869926237,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",404.18331909994595,406.1829756000079,404.18331909994595,405.18331290001515,405.1666780000087,406.1666530999355,"[0, 0, 0]",1,404.18331909994595,406.1829756000079,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",406.1999934000196,408.19968920003157,406.1999934000196,407.2000059999991,407.18339799996465,408.18328420002945,"[0, 0, 0]",0,406.1999934000196,408.19968920003157,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",408.2167287999764,410.21634729998186,408.2167287999764,409.2166898000287,409.2000453999499,410.2000382000115,"[0, 0, 0]",0,408.2167287999764,410.21634729998186,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",410.29852369998116,None,410.29852369998116,411.30003239994403,411.28346349997446,None,"[0, 0, 0]",0,410.29852369998116,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",412.25007489998825,414.24972490000073,412.25007489998825,413.25008839997463,413.2334689999698,414.2334436000092,"[0, 0, 0]",0,412.25007489998825,414.24972490000073,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",414.26674470002763,416.2663690999616,414.26674470002763,415.26676839997526,415.25011859997176,416.2500860999571,"[0, 0, 0]",0,414.26674470002763,416.2663690999616,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",416.28345649992116,418.28307000000495,416.28345649992116,417.28347160003614,417.2667577000102,418.2667756000301,"[0, 0, 0]",0,416.28345649992116,418.28307000000495,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",418.30012499995064,420.2997770999791,418.30012499995064,419.3001050000312,419.2834464999614,420.28345089999493,"[0, 0, 0]",0,418.30012499995064,420.2997770999791,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",420.31680169992615,422.31639549997635,420.31680169992615,421.31679760001134,421.3001413999591,422.300201099948,"[0, 0, 0]",0,420.31680169992615,422.31639549997635,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
,,,,,,,,,,,422.33311519993003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,431.62528133008163,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",None,,,,,0,0,0,0,438.1833655999508,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",442.36560619995,None,442.36560619995,443.36705799994525,443.3503221999854,None,"[0, 0, 0]",1,442.36560619995,None,,,,,,,,,,,0.014432969968765974,5.011824970017187,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",444.3503953999607,446.349950099946,444.3503953999607,445.3503436000319,445.3336468000198,446.33366759994533,"[0, 0, 0]",1,444.3503953999607,446.349950099946,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",446.36703989992384,448.3666899999371,446.36703989992384,447.3669796999311,447.35039189993404,448.3503816999728,"[0, 0, 0]",0,446.36703989992384,448.3666899999371,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",448.38368249998894,450.3832639999455,448.38368249998894,449.383687500027,449.3670006999746,450.36702489992604,"[0, 0, 0]",0,448.38368249998894,450.3832639999455,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",450.4675219999626,None,450.4675219999626,451.46715659997426,451.43385339993984,None,"[0, 0, 0]",0,450.4675219999626,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",452.4170527999522,454.41688889998477,452.4170527999522,453.4170753000071,453.40032659994904,454.40060319995973,"[0, 0, 0]",0,452.4170527999522,454.41688889998477,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",454.4339705000166,456.43326560000423,454.4339705000166,455.43374210002366,455.4170810999349,456.41712509992067,"[0, 0, 0]",0,454.4339705000166,456.43326560000423,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",456.45046780002303,458.45010140002705,456.45046780002303,457.4503866999876,457.433765499969,458.4337639999576,"[0, 0, 0]",0,456.45046780002303,458.45010140002705,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",458.467042400036,460.4667165999999,458.467042400036,459.4670733999228,459.45042010000907,460.4504173999885,"[0, 0, 0]",0,458.467042400036,460.4667165999999,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",460.4837792000035,462.48340879997704,460.4837792000035,461.4837570999516,461.4671617000131,462.4671333000297,"[0, 0, 0]",0,460.4837792000035,462.48340879997704,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
,,,,,,,,,,,462.5000697999494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,469.2922375299968,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,476.1505132999737,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",482.5325509000104,None,482.5325509000104,483.5339678999735,483.517342899926,None,"[0, 0, 0]",1,482.5325509000104,None,,,,,,,,,,,0.014329369994811714,5.011414170032367,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",484.5172870999668,486.5169654999627,484.5172870999668,485.5174081999576,485.50061560003087,486.5006229999708,"[0, 0, 0]",1,484.5172870999668,486.5169654999627,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",486.53404459997546,488.5336004999699,486.53404459997546,487.5340126999654,487.51727449998725,488.51727159996517,"[0, 0, 0]",0,486.53404459997546,488.5336004999699,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_20_1203,distractmap,2020.2.10,59.66654756327341,['Abdomen'],
