square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response_2.rt_left,response_2.rt_right,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,,2931.32590239984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4567901234568,2911.881488650106,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2946.5260399000254,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2951.3760653999634,None,2951.3760653999634,2952.376068999991,2952.3594166999683,2953.3594033999834,"[0, 0, 0]",1,2951.3760653999634,None,,,,,,,,,,,,0.015018449863418937,5.012438549892977,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2953.376079299953,2955.3760993999895,2953.376079299953,2954.376093899831,2954.3594456999563,2955.359443699941,"[0, 0, 0]",1,2953.376079299953,2955.3760993999895,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2955.392758999951,2957.392790499842,2955.392758999951,2956.392770800041,2956.3761131998617,2957.3761123998556,"[0, 0, 0]",1,2955.392758999951,2957.392790499842,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2957.40946720005,2959.4094893999863,2957.40946720005,2958.409481700044,2958.3928208998404,2959.3927964998875,"[0, 0, 0]",1,2957.40946720005,2959.4094893999863,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2959.4764924999326,None,2959.4764924999326,2960.4761369999032,2960.45948640001,None,"[0, 0, 0]",1,2959.4764924999326,None,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2961.442815499846,2963.442711399868,2961.442815499846,2962.4428274999373,2962.4261465000454,2963.4261711,"[0, 0, 0]",1,2961.442815499846,2963.442711399868,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2963.459505399922,2965.4595337999053,2963.459505399922,2964.4595296999905,2964.442849899875,2965.4428320999723,"[0, 0, 0]",1,2963.459505399922,2965.4595337999053,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2965.4758007999044,2967.4762146000285,2965.4758007999044,2966.4761755999643,2966.4595300999936,2967.459530599881,"[0, 0, 0]",1,2965.4758007999044,2967.4762146000285,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2967.492783599999,2969.4928788999096,2967.492783599999,2968.492863100022,2968.4761981999036,2969.4762005000375,"[0, 0, 0]",1,2967.492783599999,2969.4928788999096,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2969.509561700048,2971.50957549992,2969.509561700048,2970.5095744999126,2970.4928848999552,2971.4928861998487,"[0, 0, 0]",1,2969.509561700048,2971.50957549992,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,2971.5262249999214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.123456790123456,2951.1825969498605,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2984.709637599997,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2991.5763876999263,None,2991.5763876999263,2992.576388699934,2992.559735900024,2993.5597383999266,"[0, 0, 0]",1,2991.5763876999263,None,,,,,,,,,,,,0.014310850063338876,5.01102185016498,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2993.5764035000466,2995.5764125999995,2993.5764035000466,2994.5764063999522,2994.5597355999053,2995.5597514000256,"[0, 0, 0]",1,2993.5764035000466,2995.5764125999995,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2995.59307599999,2997.5931092998944,2995.59307599999,2996.592970599886,2996.576437899843,2997.5764396998566,"[0, 0, 0]",1,2995.59307599999,2997.5931092998944,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2997.6097464999184,2999.6097758999094,2997.6097464999184,2998.6097700998653,2998.5930949000176,2999.593118699966,"[0, 0, 0]",1,2997.6097464999184,2999.6097758999094,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2999.642980000004,None,2999.642980000004,3000.643123399932,3000.6264837000053,3001.626462499844,"[0, 0, 0]",1,2999.642980000004,None,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3001.64314059983,3003.6432099000085,3001.64314059983,3002.643142099958,3002.626496899873,3003.6264638998546,"[0, 0, 0]",1,3001.64314059983,3003.6432099000085,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3003.659819900058,3005.6598401998635,3003.659819900058,3004.65981750004,3004.6431608998682,3005.6431640998926,"[0, 0, 0]",1,3003.659819900058,3005.6598401998635,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3005.676517699845,3007.676375699928,3005.676517699845,3006.676503899973,3006.6598171999212,3007.659846500028,"[0, 0, 0]",1,3005.676517699845,3007.676375699928,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3007.693163600052,3009.693196399836,3007.693163600052,3008.6931908999104,3008.6765205999836,3009.676600799896,"[0, 0, 0]",1,3007.693163600052,3009.693196399836,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3009.709868399892,3011.7098733000457,3009.709868399892,3010.7098639998585,3010.693210300058,3011.6932180998847,"[0, 0, 0]",1,3009.709868399892,3011.7098733000457,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,3011.726541099837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.666666666666664,2991.6826375499368,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",None,0,0,0,0,,,,,3026.9433343999553,None,3031.7933809999377,None,3031.7933809999377,3032.7933803000487,3032.7767058999743,3033.7767525999807,1,None,None,"[0, 0, 0]",,,3031.7933809999377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01457664999179542,5.011583450017497,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,0,1,1,1,,,,,,,3033.7933916999027,None,3033.7933916999027,3034.793387299869,3034.776725299889,3035.776768299984,1,None,None,"[0, 0, 0]",,,3033.7933916999027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3035.793402499985,3035.793402499985,3035.793402499985,3036.793417299865,3036.776758499909,3037.7767497999594,1,None,None,"[0, 0, 0]",,,3035.793402499985,3035.793402499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3037.793438399909,3037.793438399909,3037.793438399909,3038.7934256000444,3038.7767620999366,3039.776775599923,1,None,None,"[0, 0, 0]",,,3037.793438399909,3037.793438399909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,3039.860362799838,3039.860362799838,3039.860362799838,3040.860100900056,3040.8434397999663,None,0,None,None,"[0, 0, 0]",,,3039.860362799838,3039.860362799838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,0,5,5,5,,,,,,,3041.8101078998297,None,3041.8101078998297,3042.8101214999333,3042.7934661000036,3043.79347649985,1,None,None,"[0, 0, 0]",,,3041.8101078998297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,3043.810129499994,3043.810129499994,3043.810129499994,3044.810137500055,3044.7934747999534,3045.793509299867,1,None,None,"[0, 0, 0]",,,3043.810129499994,3043.810129499994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",1,0,7,7,7,,,,,,,3045.8101260999683,3045.8101260999683,3045.8101260999683,3046.810152000049,3046.793532199925,3047.793379199924,1,None,None,"[0, 0, 0]",,,3045.8101260999683,3045.8101260999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,0,8,8,8,,,,,,,3047.8101569998544,3047.8101569998544,3047.8101569998544,3048.810175199993,3048.793529199902,3049.7935474000406,1,None,None,"[0, 0, 0]",,,3047.8101569998544,3047.8101569998544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",0,0,9,9,9,,,,,,,3049.810052999994,3049.810052999994,3049.810052999994,3050.81018140004,3050.7935251998715,3051.793533100048,1,None,None,"[0, 0, 0]",,,3049.810052999994,3049.810052999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,3051.81019930006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.20987654320988,3031.150047549978,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",None,,,,,0,0,0,0,3065.6436666999944,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3071.877031199867,None,3071.877031199867,3072.877024400048,3072.860368499998,3073.860379599966,"[0, 0, 0]",1,3071.877031199867,None,,,,,,,,,,,,0.014182850020006299,5.0107844499871135,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3073.8770322999917,3075.8770375999156,3073.8770322999917,3074.8770506000146,3074.860371599905,3075.8604035000317,"[0, 0, 0]",1,3073.8770322999917,3075.8770375999156,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3075.8937250999734,3077.89373599994,3075.8937250999734,3076.8937281998806,3076.8770528000314,3077.8770677999128,"[0, 0, 0]",1,3075.8937250999734,3077.89373599994,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3077.9104110999033,3079.9104158000555,3077.9104110999033,3078.909889299888,3078.893737199949,3079.893746699905,"[0, 0, 0]",1,3077.9104110999033,3079.9104158000555,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3079.9607219998725,None,3079.9607219998725,3080.9604483998846,3080.9437626998406,None,"[0, 0, 0]",1,3079.9607219998725,None,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3081.943767499877,3083.943779299967,3081.943767499877,3082.9437665999867,3082.927113399841,3083.927113399841,"[0, 0, 0]",1,3081.943767499877,3083.943779299967,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3083.9604596998543,3085.9604593999684,3083.9604596998543,3084.9604766999837,3084.943783399882,3085.943803000031,"[0, 0, 0]",1,3083.9604596998543,3085.9604593999684,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3085.977135800058,3087.9771449998952,3085.977135800058,3086.977127299877,3086.9604857999366,3087.960502699949,"[0, 0, 0]",1,3085.977135800058,3087.9771449998952,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3087.993811900029,3089.9938345998526,3087.993811900029,3088.9938304999378,3088.9771572998725,3089.9771902000066,"[0, 0, 0]",1,3087.993811900029,3089.9938345998526,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3090.010504100006,3092.01055440004,3090.010504100006,3091.0105174998753,3090.993837099988,3091.993854600005,"[0, 0, 0]",1,3090.010504100006,3092.01055440004,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,3092.027175300056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.111111111111114,3074.8004200500436,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",None,0,0,0,0,,,,,3109.861030299915,None,3112.094004599843,None,3112.094004599843,3113.0940207999665,3113.0773431998678,3114.0772762999404,1,None,None,"[0, 0, 0]",,,3112.094004599843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014147449983283877,5.010627150069922,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",1,0,1,1,1,,,,,,,3114.0940080999862,None,3114.0940080999862,3115.0940316000488,3115.077371999854,3116.077369599836,1,None,None,"[0, 0, 0]",,,3114.0940080999862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3116.094043799909,3116.094043799909,3116.094043799909,3117.0940330000594,3117.0773815999273,3118.0773885999806,1,None,None,"[0, 0, 0]",,,3116.094043799909,3116.094043799909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3118.093962899875,3118.093962899875,3118.093962899875,3119.0940691998694,3119.0774053998757,3120.07739939983,1,None,None,"[0, 0, 0]",,,3118.093962899875,3118.093962899875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,3120.1444395999424,3120.1444395999424,3120.1444395999424,3121.144077999983,3121.1274093999527,None,1,None,None,"[0, 0, 0]",,,3120.1444395999424,3120.1444395999424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,3122.110782600008,None,3122.110782600008,3123.1107550000306,3123.0940940999426,3124.0940928999335,1,None,None,"[0, 0, 0]",,,3122.110782600008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,3124.1107625998557,3124.1107625998557,3124.1107625998557,3125.1107727999333,3125.0941230000462,3126.094121000031,1,None,None,"[0, 0, 0]",,,3124.1107625998557,3124.1107625998557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,3126.110761999851,3126.110761999851,3126.110761999851,3127.1107934999745,3127.0941232000478,3128.0941371999215,1,None,None,"[0, 0, 0]",,,3126.110761999851,3126.110761999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,3128.110796699999,3128.110796699999,3128.110796699999,3129.110810099868,3129.0941405999474,3130.0941504999064,1,None,None,"[0, 0, 0]",,,3128.110796699999,3128.110796699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,3130.1108053999487,3130.1108053999487,3130.1108053999487,3131.110819200054,3131.0941687999293,3132.0941510000266,1,None,None,"[0, 0, 0]",,,3130.1108053999487,3130.1108053999487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,3132.11083829985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50617283950617,3112.116734249983,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,3147.3276821000036,None,3152.1610038999934,None,3152.1610038999934,3153.1609843999613,3153.1443369998597,3154.144338999875,1,None,None,"[0, 0, 0]",,,3152.1610038999934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01478864997625351,5.01198305003345,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,3154.1610153999645,None,3154.1610153999645,3155.1610542999115,3155.1443341998383,3156.1443093998823,1,None,None,"[0, 0, 0]",,,3154.1610153999645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,3156.1610153999645,3156.1610153999645,3156.1610153999645,3157.161046899855,3157.144360000035,3158.144361899933,1,None,None,"[0, 0, 0]",,,3156.1610153999645,3156.1610153999645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
