square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,response.rt_left,response.rt_right,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2562.5406044999836,None,2562.5406044999836,2563.5402525999816,2563.5236038999865,None,"[0, 0, 0]",1,2562.5406044999836,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2564.490286199958,2566.4903115000343,2564.490286199958,2565.490299200057,2565.4736154000275,2566.4736247999826,"[0, 0, 0]",1,2564.490286199958,2566.4903115000343,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2566.5069435000187,2568.50696160004,2566.5069435000187,2567.507031999994,2567.4903207999887,2568.49030830001,"[0, 0, 0]",0,2566.5069435000187,2568.50696160004,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2568.523650499992,2570.5236375000095,2568.523650499992,2569.523642700049,2569.506995099946,2570.5069891000167,"[0, 0, 0]",1,2568.523650499992,2570.5236375000095,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2570.54033280001,2572.5403526000446,2570.54033280001,2571.5403395999456,2571.5236783999717,2572.5236478999723,"[0, 0, 0]",1,2570.54033280001,2572.5403526000446,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2572.5570142000215,2574.557016900042,2572.5570142000215,2573.5570150000276,2573.5403583999723,2574.5403745999793,"[0, 0, 0]",1,2572.5570142000215,2574.557016900042,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,2574.573700799956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.19753086419753,2543.320587669965,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2590.507357000024,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2594.6238721000263,None,2594.6238721000263,2595.623865599977,2595.6072170999832,2596.6072185999947,"[0, 0, 0]",1,2594.6238721000263,None,,,,,,,,,,0.01408003002870828,5.010797830065712,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2596.623886700021,2598.623868399998,2596.623886700021,2597.623901300016,2597.6072143999627,2598.607219700003,"[0, 0, 0]",1,2596.623886700021,2598.623868399998,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2598.6405660000164,2600.640582700027,2598.6405660000164,2599.6405829000287,2599.623909799964,2600.623914099997,"[0, 0, 0]",1,2598.6405660000164,2600.640582700027,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2600.657252899953,2602.657273799996,2600.657252899953,2601.657252899953,2601.640614300035,2602.64059970004,"[0, 0, 0]",1,2600.657252899953,2602.657273799996,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2602.707080699969,None,2602.707080699969,2603.707278399961,2603.6905961999437,None,"[0, 0, 0]",1,2602.707080699969,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2604.6906205000123,2606.690621100017,2604.6906205000123,2605.6906145999674,2605.6739551000064,2606.6739508999744,"[0, 0, 0]",1,2604.6906205000123,2606.690621100017,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2606.707288900041,2608.7073270999826,2606.707288900041,2607.707323099952,2607.690643799957,2608.690654300037,"[0, 0, 0]",1,2606.707288900041,2608.7073270999826,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2608.723993599997,2610.7240028999513,2608.723993599997,2609.723990699975,2609.7073186000343,2610.707337599946,"[0, 0, 0]",0,2608.723993599997,2610.7240028999513,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2610.7406599000096,2612.7406888999976,2610.7406599000096,2611.7406637000386,2611.7240819999715,2612.7240015999414,"[0, 0, 0]",0,2610.7406599000096,2612.7406888999976,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2612.757377699949,2614.757384700002,2612.757377699949,2613.757385600009,2613.7406897000037,2614.7406918000197,"[0, 0, 0]",1,2612.757377699949,2614.757384700002,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,2614.774020700017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.34567901234568,2585.520661770017,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2632.0077091000276,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2634.82420849998,None,2634.82420849998,2635.8242121000076,2635.8075498000253,2636.807555699954,"[0, 0, 0]",1,2634.82420849998,None,,,,,,,,,,0.014341329922899604,5.011298129917122,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2636.8242206999566,2638.8242338000564,2636.8242206999566,2637.8242369999643,2637.807583200047,2638.80758839997,"[0, 0, 0]",1,2636.8242206999566,2638.8242338000564,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2638.840905799996,2640.840919999988,2638.840905799996,2639.840900399955,2639.8242423000047,2640.824262500042,"[0, 0, 0]",1,2638.840905799996,2640.840919999988,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2640.857604300021,2642.8576170000015,2640.857604300021,2641.8575925000478,2641.840942000039,2642.8409281000495,"[0, 0, 0]",1,2640.857604300021,2642.8576170000015,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2642.9404409000417,None,2642.9404409000417,2643.940957600018,2643.9242843999527,None,"[0, 0, 0]",1,2642.9404409000417,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2644.8909612999996,2646.8909719999647,2644.8909612999996,2645.89097009995,2645.874280399992,2646.874293299974,"[0, 0, 0]",1,2644.8909612999996,2646.8909719999647,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2646.9076432000147,2648.907671599998,2646.9076432000147,2647.90765920002,2647.890970199951,2648.890994700021,"[0, 0, 0]",1,2646.9076432000147,2648.907671599998,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2648.924331499962,2650.9243530000094,2648.924331499962,2649.9243309999583,2649.9076700999867,2650.907669899985,"[0, 0, 0]",1,2648.924331499962,2650.9243530000094,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2650.9410081000533,2652.9410248999484,2650.9410081000533,2651.9410067000426,2651.9243504999904,2652.9243274000473,"[0, 0, 0]",1,2650.9410081000533,2652.9410248999484,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2652.957702200045,2654.9577002000296,2652.957702200045,2653.957668100018,2653.9410353000276,2654.9410285999766,"[0, 0, 0]",1,2652.957702200045,2654.9577002000296,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,2654.9743831000524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.160493827160494,2623.7207309700316,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2918.0603192000417,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2924.643309099949,None,2924.643309099949,2925.6433371000458,2925.6266506999964,2926.6266736000543,"[0, 0, 0]",1,2924.643309099949,None,2708.375063000014,2708.375063000014,None,space,154.81678620004095,2708.375063000014,None,,,0.014587229932658374,5.011824029847048,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2926.643335300032,2928.6433761999942,2926.643335300032,2927.6433474000078,2927.6266816999996,2928.626693599974,"[0, 0, 0]",1,2926.643335300032,2928.6433761999942,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2928.660012200009,2930.660030500032,2928.660012200009,2929.6600389999803,2929.6433516000398,2930.643375899992,"[0, 0, 0]",1,2928.660012200009,2930.660030500032,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2930.676701999968,2932.6767050999915,2930.676701999968,2931.676723600016,2931.6600329000503,2932.660036999965,"[0, 0, 0]",1,2930.676701999968,2932.6767050999915,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2932.760260900017,None,2932.760260900017,2933.760061400011,2933.7434040999506,None,"[0, 0, 0]",1,2932.760260900017,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2934.7100647999905,2936.7100762999617,2934.7100647999905,2935.710092299967,2935.693420500029,2936.6934097999474,"[0, 0, 0]",1,2934.7100647999905,2936.7100762999617,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2936.726768200053,2938.7267841000576,2936.726768200053,2937.7267766000004,2937.710086300038,2938.7101053999504,"[0, 0, 0]",1,2936.726768200053,2938.7267841000576,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2938.7434347999515,2940.7434542999836,2938.7434347999515,2939.743450799957,2939.726776399999,2940.7266820999794,"[0, 0, 0]",1,2938.7434347999515,2940.7434542999836,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2940.76010449999,2942.7601391000208,2940.76010449999,2941.7601239000214,2941.7434730000095,2942.7434730000095,"[0, 0, 0]",1,2940.76010449999,2942.7601391000208,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2942.776813399978,2944.7768280999735,2942.776813399978,2943.776828799979,2943.760133199976,2944.7601512999972,"[0, 0, 0]",1,2942.776813399978,2944.7768280999735,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,2944.793474199949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.160493827160494,2915.539876869996,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",None,0,0,0,0,,,,,2962.0439011000562,None,2964.860337799997,None,2964.860337799997,2965.860337499995,2965.8436693999683,2966.8436838999623,1,None,None,"[0, 0, 0]",,,2964.860337799997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014634329942055047,5.011989429942332,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,0,1,1,1,,,,,,,2966.8603308999445,None,2966.8603308999445,2967.86034080002,2967.843685299973,2968.843679100042,1,None,None,"[0, 0, 0]",,,2966.8603308999445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,2968.860371500021,2968.860371500021,2968.860371500021,2969.86037400004,2969.843717299984,2970.8437131999526,1,None,None,"[0, 0, 0]",,,2968.860371500021,2968.860371500021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,2970.8603793999646,2970.8603793999646,2970.8603793999646,2971.860391999944,2971.843707300024,2972.8437382000266,1,None,None,"[0, 0, 0]",,,2970.8603793999646,2970.8603793999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,2972.910542699974,2972.910542699974,2972.910542699974,2973.9103890999686,2973.893645299948,None,1,None,None,"[0, 0, 0]",,,2972.910542699974,2972.910542699974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,2974.877084900043,None,2974.877084900043,2975.877068200032,2975.860404700041,2976.8604330000235,1,None,None,"[0, 0, 0]",,,2974.877084900043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,2976.877075199969,2976.877075199969,2976.877075199969,2977.877110900008,2977.860440099961,2978.8604457000038,1,None,None,"[0, 0, 0]",,,2976.877075199969,2976.877075199969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,2978.8771005000453,2978.8771005000453,2978.8771005000453,2979.8771074999822,2979.8604644000297,2980.8604467000114,1,None,None,"[0, 0, 0]",,,2978.8771005000453,2978.8771005000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,2980.877134999959,2980.877134999959,2980.877134999959,2981.8771243999945,2981.860455999966,2982.8605089000193,1,None,None,"[0, 0, 0]",,,2980.877134999959,2980.877134999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,2982.87713040004,2982.87713040004,2982.87713040004,2983.877145900042,2983.8605054999935,2984.8604991999455,1,None,None,"[0, 0, 0]",,,2982.87713040004,2982.87713040004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,2984.877139199991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.530864197530864,2955.6235974699957,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",None,,,,,0,0,0,0,3002.1442039000103,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3004.94400899997,None,3004.94400899997,3005.9440176000353,3005.9273441999685,3006.9273496000096,"[0, 0, 0]",1,3004.94400899997,None,,,,,,,,,,0.01451092993374914,5.011594729847275,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3006.9440278999973,3008.944032300031,3006.9440278999973,3007.9439604999498,3007.9273539000424,3008.92737499997,"[0, 0, 0]",1,3006.9440278999973,3008.944032300031,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3008.960703299963,3010.960723700002,3008.960703299963,3009.960715000052,3009.944049300044,3010.944049700047,"[0, 0, 0]",0,3008.960703299963,3010.960723700002,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3010.9773785000434,3012.977408100036,3010.9773785000434,3011.977394400048,3011.9607267000247,3012.9607183999615,"[0, 0, 0]",1,3010.9773785000434,3012.977408100036,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3013.077706699958,None,3013.077706699958,3014.0774183999747,3014.0607381999725,None,"[0, 0, 0]",1,3013.077706699958,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3015.010732499999,3017.0107552000554,3015.010732499999,3016.010768600041,3015.9940921999514,3016.994105300051,"[0, 0, 0]",1,3015.010732499999,3017.0107552000554,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3017.027442099992,3019.0274303000188,3017.027442099992,3018.0274904000107,3018.010782300029,3019.0107923999894,"[0, 0, 0]",1,3017.027442099992,3019.0274303000188,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
