square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",929.3295346000232,931.3295572999632,929.3295346000232,930.3295514000347,930.3128944999771,931.3128925999627,"[0, 0, 0]",1,929.3295346000232,931.3295572999632,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",931.3462407999905,933.3462442000164,931.3462407999905,932.3462406999897,932.3295682000462,933.3295820000349,"[0, 0, 0]",1,931.3462407999905,933.3462442000164,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",933.3629218999995,935.3628684000578,933.3629218999995,934.362914300058,934.346270399983,935.3462480000453,"[0, 0, 0]",1,933.3629218999995,935.3628684000578,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,935.3962474999717,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
4,"[-0.2, 0]",None,0,0,0,0,943.6464181999909,None,None,None,"[0, 0, 0]",950.4129459999967,952.4130493999692,950.4129459999967,951.4130716000218,951.3964185999939,952.3963851999724,"[0, 0, 0]",1,950.4129459999967,952.4130493999692,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",952.4297611999791,954.4297409000574,952.4297611999791,953.4297266999492,953.4130707000149,954.4131023000227,"[0, 0, 0]",1,952.4297611999791,954.4297409000574,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",954.4464117999887,956.4464314000215,954.4464117999887,955.4464286000002,955.4297565000597,956.4297552000498,"[0, 0, 0]",1,954.4464117999887,956.4464314000215,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",956.4631550000049,958.4631769000553,956.4631550000049,957.4630899999756,957.446433300036,958.4464604000095,"[0, 0, 0]",1,956.4631550000049,958.4631769000553,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",958.5130463000387,None,958.5130463000387,959.5130213999655,959.4964653999778,None,"[0, 0, 0]",1,958.5130463000387,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",1,0,5,5,5,,,None,None,"[0, 0, 0]",960.4964632999618,962.4964834999992,960.4964632999618,961.4964633999625,961.4798040000023,962.4798113000579,"[0, 0, 0]",1,960.4964632999618,962.4964834999992,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
2,"[0, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",962.5131472999929,964.5131494000088,962.5131472999929,963.5131926999893,963.4964778999565,964.4965072999476,"[0, 0, 0]",1,962.5131472999929,964.5131494000088,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",964.5298410999821,966.5298455000157,964.5298410999821,965.5298297000118,965.5131685000379,966.5131964000175,"[0, 0, 0]",1,964.5298410999821,966.5298455000157,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",966.5465093000093,968.5465323999524,966.5465093000093,967.5465223999927,967.529863200034,968.5298617000226,"[0, 0, 0]",1,966.5465093000093,968.5465323999524,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",968.5632028999971,970.5632224000292,968.5632028999971,969.5632178999949,969.5465411000187,970.5463871000102,"[0, 0, 0]",1,968.5632028999971,970.5632224000292,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,970.579806099995,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.345679012345682,633.5578271800186,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
2,"[0, 0.2]",None,0,0,0,0,985.8137362999842,None,None,None,"[0, 0, 0]",990.6133709000424,None,990.6133709000424,991.6133965000045,991.5967238000594,992.5967324000085,"[0, 0, 0]",1,990.6133709000424,None,,,,,,,,,,,,,,,,,0.01283561997115612,5.008505220059305,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",992.6133846000303,994.6134010000387,992.6133846000303,993.6133987000212,993.5967497000238,994.5967461999971,"[0, 0, 0]",1,992.6133846000303,994.6134010000387,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",994.6300797000295,996.6301090000197,994.6300797000295,995.6301069000037,995.6134210999589,996.613418300054,"[0, 0, 0]",1,994.6300797000295,996.6301090000197,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",996.6467574000126,998.6467823999701,996.6467574000126,997.6467677999754,997.6301014999626,998.6300031000283,"[0, 0, 0]",1,996.6467574000126,998.6467823999701,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",998.6971272999654,None,998.6971272999654,999.6967754999641,999.6801198000321,None,"[0, 0, 0]",1,998.6971272999654,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1000.6801538000582,1002.6801743999822,1000.6801538000582,1001.68016670004,1001.6634596999502,1002.6634624999715,"[0, 0, 0]",1,1000.6801538000582,1002.6801743999822,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
9,"[0.2, -0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1002.6963201999897,1004.6968149000313,1002.6963201999897,1003.6967484999914,1003.6801616000012,1004.6801597999875,"[0, 0, 0]",1,1002.6963201999897,1004.6968149000313,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1004.7129523999756,1006.7135093000252,1004.7129523999756,1005.7134930000175,1005.6968394999858,1006.6968455000315,"[0, 0, 0]",1,1004.7129523999756,1006.7135093000252,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1006.7301975999726,1008.7301921000471,1006.7301975999726,1007.7302039000206,1007.7135238000192,1008.7135173999704,"[0, 0, 0]",1,1006.7301975999726,1008.7301921000471,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
9,"[0.2, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",1008.7468659000006,1010.7468686000211,1008.7468659000006,1009.7468722000485,1009.7302041000221,1010.7302278999705,"[0, 0, 0]",0,1008.7468659000006,1010.7468686000211,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,1010.7635086999508,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54320987654321,671.4244777801214,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",None,0,0,0,0,1024.6474253999768,None,None,None,"[0, 0, 0]",1030.7970424999949,1032.7970849999692,1030.7970424999949,1031.7970604000147,1031.7803891999647,1032.7803776999936,"[0, 0, 0]",1,1030.7970424999949,1032.7970849999692,,,,,,,,,,,,,,,,,0.013171319966204464,5.009249720023945,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
9,"[0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1032.813725200016,1034.813723500003,1032.813725200016,1033.8137757000513,1033.7970695999684,1034.7970806000521,"[0, 0, 0]",1,1032.813725200016,1034.813723500003,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1034.83041090006,1036.830424600048,1034.83041090006,1035.830411999952,1035.813739300007,1036.8137553000124,"[0, 0, 0]",1,1034.83041090006,1036.830424600048,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1036.84707899997,1038.8471180000342,1036.84707899997,1037.847106799949,1037.8304241000442,1038.8304356000153,"[0, 0, 0]",1,1036.84707899997,1038.8471180000342,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
8,"[0, -0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1038.930732900044,None,1038.930732900044,1039.9304580000462,1039.913774900022,None,"[0, 0, 0]",1,1038.930732900044,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
4,"[-0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1040.880461200024,1042.8804751000134,1040.880461200024,1041.8804704999784,1041.8638066999847,1042.8638071999885,"[0, 0, 0]",1,1040.880461200024,1042.8804751000134,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1042.8971464999486,1044.8971733000362,1042.8971464999486,1043.897166299983,1043.8804957000539,1044.8804984999588,"[0, 0, 0]",1,1042.8971464999486,1044.8971733000362,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1044.9138281999622,1046.9138353000162,1044.9138281999622,1045.9138167999918,1045.897124500014,1046.897184100002,"[0, 0, 0]",1,1044.9138281999622,1046.9138353000162,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
4,"[-0.2, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",1046.9305038000457,1048.930517300032,1046.9305038000457,1047.9305167000275,1047.9138332000002,1048.9138522000285,"[0, 0, 0]",1,1046.9305038000457,1048.930517300032,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
8,"[0, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",1048.947195500019,1050.9472132000374,1048.947195500019,1049.9472083,1049.9305312000215,1050.9305329000344,"[0, 0, 0]",1,1048.947195500019,1050.9472132000374,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,1050.9638206999516,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.111111111111109,712.4917670801515,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
2,"[0, 0.2]",None,0,0,0,0,1154.2147476000246,None,None,None,"[0, 0, 0]",1160.9980716999853,1162.9980388999684,1160.9980716999853,1161.9981406000443,1161.9981406000443,1162.9980388999684,"[0, 0, 0]",1,1160.9980716999853,1162.9980388999684,,,,,,,,,,,,,1125.9644976999843,None,,,0.012890719925053418,5.008639419917017,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1163.0148013000144,1165.0148158000084,1163.0148013000144,1164.0148144999985,1163.998144299956,1164.9981657000026,"[0, 0, 0]",1,1163.0148013000144,1165.0148158000084,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1165.0314781999914,1167.0315102000022,1165.0314781999914,1166.0314166999888,1166.0148246999597,1167.014833000023,"[0, 0, 0]",1,1165.0314781999914,1167.0315102000022,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",1,0,3,3,3,,,None,None,"[0, 0, 0]",1167.0481909000082,1169.0481928000227,1167.0481909000082,1168.0481836999534,1168.0315214999719,1169.0314939999953,"[0, 0, 0]",1,1167.0481909000082,1169.0481928000227,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
2,"[0, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1169.1150962000247,None,1169.1150962000247,1170.1148947000038,1170.0982144000009,None,"[0, 0, 0]",1,1169.1150962000247,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1171.0815448999638,1173.0815572000574,1171.0815448999638,1172.0816082999809,1172.0648809999693,1173.0648971999763,"[0, 0, 0]",1,1171.0815448999638,1173.0815572000574,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1173.0982325000223,1175.0982447999995,1173.0982325000223,1174.0982653000392,1174.0815623999806,1175.0815794999944,"[0, 0, 0]",1,1173.0982325000223,1175.0982447999995,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1175.1149184999522,1177.114938899991,1175.1149184999522,1176.1149190999568,1176.0982574999798,1177.098273199983,"[0, 0, 0]",1,1175.1149184999522,1177.114938899991,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
7,"[-0.2, -0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1177.1315914000152,1179.1316094000358,1177.1315914000152,1178.131595200044,1178.1149416000117,1179.1149411000079,"[0, 0, 0]",1,1177.1315914000152,1179.1316094000358,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
8,"[0, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1179.14827720006,1181.148308499949,1179.14827720006,1180.148294399958,1180.1315086999675,1181.1316267000511,"[0, 0, 0]",1,1179.14827720006,1181.148308499949,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,1181.164968200028,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.358024691358025,843.3258926799754,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
2,"[0, 0.2]",None,0,0,0,0,1196.4153698000591,None,None,None,"[0, 0, 0]",1201.198451400036,1203.1984703999478,1201.198451400036,1202.1984739999752,1202.1984739999752,1203.1984703999478,"[0, 0, 0]",1,1201.198451400036,1203.1984703999478,,,,,,,,,,,,,,,,,0.013194820028729737,5.009207820054144,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
2,"[0, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1203.2151492000557,1205.2151715999935,1203.2151492000557,1204.215075199958,1204.1984803000232,1205.198479600018,"[0, 0, 0]",1,1203.2151492000557,1205.2151715999935,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
2,"[0, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1205.231831699959,1207.2318349999841,1205.231831699959,1206.2318355999887,1206.2151799000567,1207.2151818999555,"[0, 0, 0]",1,1205.231831699959,1207.2318349999841,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
8,"[0, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1207.2984426000621,None,1207.2984426000621,1208.2985094999894,1208.2651825000066,None,"[0, 0, 0]",1,1207.2984426000621,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
2,"[0, 0.2]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1209.2985410999972,None,1209.2985410999972,1210.2985447000246,1210.2818698000629,None,"[0, 0, 0]",1,1209.2985410999972,None,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
5,"[0, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1211.2818680000491,1213.2818901999854,1211.2818680000491,1212.2818903999869,1212.2652202000609,1213.2652335000457,"[0, 0, 0]",1,1211.2818680000491,1213.2818901999854,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1213.298559500021,1215.2985763000324,1213.298559500021,1214.2985754000256,1214.2819026999641,1215.2819191999733,"[0, 0, 0]",1,1213.298559500021,1215.2985763000324,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1215.31524060003,1217.315274600056,1215.31524060003,1216.3152716000332,1216.29859390005,1217.2985869999975,"[0, 0, 0]",1,1215.31524060003,1217.315274600056,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1217.3319220000412,1219.3319365000352,1217.3319220000412,1218.3319313999964,1218.3152671999997,1219.3152852000203,"[0, 0, 0]",1,1217.3319220000412,1219.3319365000352,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
1,"[-0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1219.34862049995,1221.3486331000458,1219.34862049995,1220.3486224999651,1220.3319514000323,1221.3319602999836,"[0, 0, 0]",1,1219.34862049995,1221.3486331000458,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,1221.3652981000487,None,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.432098765432096,886.3929946799763,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",None,0,0,0,0,1239.3983183000237,None,None,None,"[0, 0, 0]",1241.3988020999823,1243.3988032999914,1241.3988020999823,1242.398797400063,1242.3821435000282,1243.3821569000138,"[0, 0, 0]",1,1241.3988020999823,1243.3988032999914,,,,,,,,,,,,,,,,,0.013115220004692674,5.0091416200157255,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1243.4154881000286,1245.4155346000334,1243.4154881000286,1244.4154929999495,1244.3988274000585,1245.3988280999474,"[0, 0, 0]",1,1243.4154881000286,1245.4155346000334,,,,,,,,,,,,,,,,,,,8,f,2,18,r,MS,49,49,2022_Jul_22_1014,2020.2.10,distractmap2,59.973827417916326,"['Left Face', 'Chest', 'Left Face', 'Chest']",
