square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt_left,response_2.rt_right,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,fixation_rest.started,fixation_rest.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
2,"[0, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",612.0573732000776,614.0573740000837,612.0573732000776,613.0573824000312,613.0407040000428,614.0407682000659,"[0, 0, 0]",1,612.0573732000776,614.0573740000837,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",614.0740309000248,616.0740695000859,614.0740309000248,615.074044900015,615.0573934999993,616.0574303000467,"[0, 0, 0]",1,614.0740309000248,616.0740695000859,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",616.0907505000941,618.0907364001032,616.0907505000941,617.0907386000035,617.0740671000676,618.0740710000973,"[0, 0, 0]",1,616.0907505000941,618.0907364001032,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,None,None,"[0, 0, 0]",618.1743909000652,None,618.1743909000652,619.1741105000256,619.1574405001011,None,"[0, 0, 0]",1,618.1743909000652,None,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",620.1241064000642,622.1241346000461,620.1241064000642,621.1241096000886,621.1074372000294,622.1074603000889,"[0, 0, 0]",1,620.1241064000642,622.1241346000461,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",622.1407726000762,624.1408116000239,622.1407726000762,623.1407988000428,623.124129600008,624.1241117001045,"[0, 0, 0]",1,622.1407726000762,624.1408116000239,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",624.1574664000655,626.1574825000716,624.1574664000655,625.1574615000281,625.1408181000734,626.1408100000117,"[0, 0, 0]",1,624.1574664000655,626.1574825000716,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",626.1741428000387,628.1741772000678,626.1741428000387,627.1741670999909,627.1574987000786,628.157488900004,"[0, 0, 0]",1,626.1741428000387,628.1741772000678,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",628.1908402000554,630.1908405000577,628.1908402000554,629.1908379000379,629.1741798000876,630.1741932000732,"[0, 0, 0]",1,628.1908402000554,630.1908405000577,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,630.2076266000513,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.839506172839506,611.6646353399847,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,644.1912779000122,None,None,None,"[0, 0, 0]",650.2243748001056,652.2243886000942,650.2243748001056,651.2243842000607,651.2076921000844,652.2076224000193,"[0, 0, 0]",1,650.2243748001056,652.2243886000942,,,,,,,,,,,,,,,,,0.01240265998058021,5.007663459982723,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",652.2410441000247,654.2410630000522,652.2410441000247,653.2410648000659,653.2244013000745,654.2243898001034,"[0, 0, 0]",1,652.2410441000247,654.2410630000522,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",654.2578083000844,656.2577384000178,654.2578083000844,655.2577243000269,655.2410732000135,656.2410854001064,"[0, 0, 0]",1,654.2578083000844,656.2577384000178,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",656.274437300046,658.274430599995,656.274437300046,657.2744217000436,657.2577436000574,658.2577694000211,"[0, 0, 0]",1,656.274437300046,658.274430599995,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",658.324011299992,None,658.324011299992,659.3244560000021,659.3077614000067,None,"[0, 0, 0]",1,658.324011299992,None,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",660.3077717000851,662.3078024000861,660.3077717000851,661.3077889000997,661.2911421000026,662.2911504000658,"[0, 0, 0]",1,660.3077717000851,662.3078024000861,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",662.3244811000768,664.324471400003,662.3244811000768,663.3244658000767,663.3078112000367,664.3078226000071,"[0, 0, 0]",1,662.3244811000768,664.324471400003,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",664.3411643001018,666.3412061000708,664.3411643001018,665.3411706000334,665.3244847001042,666.3245135000907,"[0, 0, 0]",1,664.3411643001018,666.3412061000708,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",666.3578465000028,668.3578444001032,666.3578465000028,667.3578395000659,667.3411859000335,668.3411913000746,"[0, 0, 0]",1,666.3578465000028,668.3578444001032,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",668.3745199000696,670.3745233000955,668.3745199000696,669.3745287000202,669.3578904001042,670.357874300098,"[0, 0, 0]",0,668.3745199000696,670.3745233000955,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,670.3912226000102,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.50617283950617,656.7143128400203,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,705.4081855000695,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.92592592592593,690.4125233400846,0.013080860022455454,5.009040859993547,685.4079927999992,None,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,740.4251596000977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.395061728395063,725.629833640065,0.015210659941658378,5.0132658599177375,720.4249712000601,None,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,775.4421436000848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.555555555555554,757.330418539932,0.014882260002195835,5.012675260077231,755.4419293000828,None,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",None,0,0,0,0,1061.0779722000007,None,None,None,"[0, 0, 0]",1064.077976700035,None,1064.077976700035,1065.078007800039,1065.0613333000802,1066.0613443000475,"[0, 0, 0]",1,1064.077976700035,None,,,,,,,,894.943194600055,894.943194600055,None,space,139.12340359995142,894.943194600055,None,,,0.014581260038539767,5.0120221599936485,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1066.0780015999917,1068.0780286000809,1066.0780015999917,1067.0780291000847,1067.0613581000362,1068.0613497000886,"[0, 0, 0]",1,1066.0780015999917,1068.0780286000809,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1068.0947020000312,1070.0947211000603,1068.0947020000312,1069.0947252000915,1069.0780476999935,1070.0780489000026,"[0, 0, 0]",1,1068.0947020000312,1070.0947211000603,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1070.1113779000007,1072.1114253000123,1070.1113779000007,1071.1114026000723,1071.0947198000504,1072.0947362000588,"[0, 0, 0]",1,1070.1113779000007,1072.1114253000123,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1072.1280673000729,1074.1280892000068,1072.1280673000729,1073.1280776000349,1073.1114370001014,1074.1114282000344,"[0, 0, 0]",1,1072.1280673000729,1074.1280892000068,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1074.1447609000606,1076.144798399997,1074.1447609000606,1075.1447630000766,1075.128097900073,1076.1280957000563,"[0, 0, 0]",1,1074.1447609000606,1076.144798399997,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1076.161358500016,1078.1614489000058,1076.161358500016,1077.1614617001032,1077.1447634000797,1078.1447917000623,"[0, 0, 0]",1,1076.161358500016,1078.1614489000058,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1078.1781194000505,1080.1781432999996,1078.1781194000505,1079.178131600027,1079.1614642000059,1080.1614779999945,"[0, 0, 0]",1,1078.1781194000505,1080.1781432999996,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",1080.1948097000131,1082.1948456000537,1080.1948097000131,1081.1948182000779,1081.1781551000895,1082.1781459000194,"[0, 0, 0]",1,1080.1948097000131,1082.1948456000537,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",1082.2114899000153,1084.2115015001036,1082.2114899000153,1083.21148920001,1083.194832200068,1084.1948391000042,"[0, 0, 0]",1,1082.2114899000153,1084.2115015001036,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,1084.228166899993,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,0,0,0,1092.2449170000618,None,None,None,"[0, 0, 0]",1099.2449122000253,1101.2449899000349,1099.2449122000253,1100.2449692999944,1100.228317500092,1101.2283255000366,"[0, 0, 0]",1,1099.2449122000253,1101.2449899000349,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1101.2616621000925,1103.261676400085,1101.2616621000925,1102.2616667000111,1102.2450068000471,1103.245014000102,"[0, 0, 0]",1,1101.2616621000925,1103.261676400085,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1103.278333400027,1105.2783705000766,1103.278333400027,1104.2783503000392,1104.2616890000645,1105.2617006000364,"[0, 0, 0]",1,1103.278333400027,1105.2783705000766,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1105.2950235001044,1107.2950284000253,1105.2950235001044,1106.2950330000604,1106.278373700101,1107.2783029000275,"[0, 0, 0]",1,1105.2950235001044,1107.2950284000253,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1107.311703100102,1109.3117341001052,1107.311703100102,1108.3117177000968,1108.295062100049,1109.2950560000027,"[0, 0, 0]",1,1107.311703100102,1109.3117341001052,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1109.3284075000556,1111.3284158000024,1109.3284075000556,1110.3284178000176,1110.31172160001,1111.311753600021,"[0, 0, 0]",1,1109.3284075000556,1111.3284158000024,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1111.3450600000797,1113.3450843000319,1111.3450600000797,1112.3449938000413,1112.3284433000954,1113.3284343000269,"[0, 0, 0]",1,1111.3450600000797,1113.3450843000319,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1113.3616621000692,1115.3617732001003,1113.3616621000692,1114.36176790006,1114.3450943999924,1115.3451176000526,"[0, 0, 0]",1,1113.3616621000692,1115.3617732001003,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1115.378458000021,1117.37846050004,1115.378458000021,1116.378472100012,1116.3617854000768,1117.3617858000798,"[0, 0, 0]",1,1115.378458000021,1117.37846050004,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1117.3951174000977,1119.395141200046,1117.3951174000977,1118.3951281000627,1118.3784773000516,1119.378493300057,"[0, 0, 0]",1,1117.3951174000977,1119.395141200046,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,1119.411831800011,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",None,0,0,0,0,1127.428560600034,None,None,None,"[0, 0, 0]",1134.4286187000107,None,1134.4286187000107,1135.4286234000465,1135.4119431000436,1136.4119609000627,"[0, 0, 0]",1,1134.4286187000107,None,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1136.4286397000542,1138.4286666000262,1136.4286397000542,1137.428662899998,1137.4119806000963,1138.4119913000613,"[0, 0, 0]",1,1136.4286397000542,1138.4286666000262,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1138.4453223000746,1140.445326999994,1138.4453223000746,1139.4453376000747,1139.4286648000125,1140.4286666000262,"[0, 0, 0]",1,1138.4453223000746,1140.445326999994,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1140.462006799993,1142.4620200000936,1140.462006799993,1141.462005800102,1141.4453410001006,1142.4453601000132,"[0, 0, 0]",1,1140.462006799993,1142.4620200000936,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1142.4786656000651,1144.478687499999,1142.4786656000651,1143.4787060000235,1143.4620111000258,1144.4620279000374,"[0, 0, 0]",1,1142.4786656000651,1144.478687499999,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,5,5,5,,,None,None,"[0, 0, 0]",1144.4953756000614,1146.495377000072,1144.4953756000614,1145.4953776000766,1145.4787099000532,1146.478711700067,"[0, 0, 0]",1,1144.4953756000614,1146.495377000072,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1146.5120406000642,1148.5120588000864,1146.5120406000642,1147.512085000053,1147.495399700012,1148.4953968999907,"[0, 0, 0]",1,1146.5120406000642,1148.5120588000864,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1148.5287412001053,1150.528762800037,1148.5287412001053,1149.5287398000946,1149.5120629000012,1150.5120946000097,"[0, 0, 0]",1,1148.5287412001053,1150.528762800037,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1150.545414000051,1152.5454631000757,1150.545414000051,1151.5454431000398,1151.5287742000073,1152.5287750000134,"[0, 0, 0]",1,1150.545414000051,1152.5454631000757,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1152.562091400032,1154.5621265000664,1152.562091400032,1153.562177899992,1153.5453444001032,1154.5454674999928,"[0, 0, 0]",1,1152.562091400032,1154.5621265000664,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,1154.578780400101,None,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,1163.0289053000743,None,None,None,"[0, 0, 0]",1169.595604400034,1171.5950862000464,1169.595604400034,1170.595603600028,1170.5789310000837,1171.578942000051,"[0, 0, 0]",1,1169.595604400034,1171.5950862000464,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1171.6122606000863,1173.6122838000301,1171.6122606000863,1172.6122904000804,1172.5955569000216,1173.5956344000297,"[0, 0, 0]",1,1171.6122606000863,1173.6122838000301,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1173.6289660000475,1175.629032200086,1173.6289660000475,1174.6289729001,1174.6124176000012,1175.6123060000828,"[0, 0, 0]",1,1173.6289660000475,1175.629032200086,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1175.6456493000733,1177.6456492000725,1175.6456493000733,1176.6456645000726,1176.628973300103,1177.628983200062,"[0, 0, 0]",1,1175.6456493000733,1177.6456492000725,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1177.712178100017,None,1177.712178100017,1178.712342700106,1178.6956629999913,None,"[0, 0, 0]",1,1177.712178100017,None,,,,,,,,,,,,,,,,,,,,,5,m,2,30,r,MS,49,49,2022_Jul_21_1415,2020.2.10,distractmap2,59.98512368778086,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
