square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,response.rt_left,response.rt_right,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,,1905.5236868998036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.271604938271604,1883.9414294601884,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,,,,,1923.6573284999467,None,1925.5905364998616,None,1925.5905364998616,1926.5905496999621,1926.5738500999287,1927.573871599976,1,None,None,"[0, 0, 0]",,,1925.5905364998616,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,0.01471893978305161,5.011390139814466,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",1,0,1,1,1,,,,,,,1927.5905336998403,None,1927.5905336998403,1928.5905455998145,1928.5738813998178,1929.5738852999639,1,None,None,"[0, 0, 0]",,,1927.5905336998403,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1929.5905593999196,1929.5905593999196,1929.5905593999196,1930.5905514999758,1930.573889899999,1931.5739007999655,1,None,None,"[0, 0, 0]",,,1929.5905593999196,1929.5905593999196,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1931.5905592998024,1931.5905592998024,1931.5905592998024,1932.5905904998071,1932.573904399993,1933.5739026998635,1,None,None,"[0, 0, 0]",,,1931.5905592998024,1931.5905592998024,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1933.6241919000167,1933.6241919000167,1933.6241919000167,1934.6239155000076,1934.6072625999805,None,1,None,None,"[0, 0, 0]",,,1933.6241919000167,1933.6241919000167,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1935.6072652998846,None,1935.6072652998846,1936.607268200023,1936.5906142999884,1937.5906138999853,1,None,None,"[0, 0, 0]",,,1935.6072652998846,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,1937.6072831999045,1937.6072831999045,1937.6072831999045,1938.6072845999151,1938.5906191999093,1939.5906139998697,1,None,None,"[0, 0, 0]",,,1937.6072831999045,1937.6072831999045,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,1939.6072869999334,1939.6072869999334,1939.6072869999334,1940.6073055998422,1940.5906364999246,1941.5906630998943,1,None,None,"[0, 0, 0]",,,1939.6072869999334,1939.6072869999334,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,1941.6073127000127,1941.6073127000127,1941.6073127000127,1942.6073185999412,1942.5906534998212,1943.5906618998852,1,None,None,"[0, 0, 0]",,,1941.6073127000127,1941.6073127000127,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,1943.607331799809,1943.607331799809,1943.607331799809,1944.6073341998272,1944.5906806997955,1945.5906714999583,1,None,None,"[0, 0, 0]",,,1943.607331799809,1943.607331799809,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
,,,,,,,,,,,1945.6073388999794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.160493827160494,1924.0253552598879,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,1961.8910083000083,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1965.6741788999643,None,1965.6741788999643,1966.6741781998426,1966.6575166999828,1967.6575415998232,"[0, 0, 0]",1,1965.6741788999643,None,,,,,,,,,,,,,0.014453039970248938,5.011511740041897,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1967.6741933999583,1969.674218799919,1967.6741933999583,1968.6742000000086,1968.6574208999518,1969.6575419998262,"[0, 0, 0]",1,1967.6741933999583,1969.674218799919,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1969.6908656999003,1971.6909000999294,1969.6908656999003,1970.6908831999172,1970.6742312000133,1971.6742198998109,"[0, 0, 0]",1,1969.6908656999003,1971.6909000999294,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1971.7075689998455,1973.7075529999565,1971.7075689998455,1972.707569199847,1972.690871299943,1973.6909168998245,"[0, 0, 0]",1,1971.7075689998455,1973.7075529999565,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1973.8242606997956,None,1973.8242606997956,1974.824257500004,1974.8075892999768,None,"[0, 0, 0]",1,1973.8242606997956,None,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1975.740916899871,1977.7409391999245,1975.740916899871,1976.7409220000263,1976.7242759999353,1977.7242648999672,"[0, 0, 0]",1,1975.740916899871,1977.7409391999245,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1977.7575978999957,1979.7576280999929,1977.7575978999957,1978.7576057999395,1978.7409390998073,1979.740948599996,"[0, 0, 0]",1,1977.7575978999957,1979.7576280999929,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1979.7742779999971,1981.7743059999775,1979.7742779999971,1980.7743800999597,1980.7576249998529,1981.7576301998924,"[0, 0, 0]",1,1979.7742779999971,1981.7743059999775,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1981.79097620002,1983.7909782999195,1981.79097620002,1982.7909601000138,1982.774307299871,1983.7743122000247,"[0, 0, 0]",1,1981.79097620002,1983.7909782999195,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1983.8076589999255,1985.8076665999833,1983.8076589999255,1984.8076447998174,1984.7910170999821,1985.7909966998268,"[0, 0, 0]",1,1983.8076589999255,1985.8076665999833,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
,,,,,,,,,,,1985.824341099942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.567901234567902,1964.1257271601353,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2004.8247304998804,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2005.8745077999774,None,2005.8745077999774,2006.8745153998025,2006.8578534999397,None,"[0, 0, 0]",1,2005.8745077999774,None,,,,,,,,,,,,,0.014430639799684286,5.011281339684501,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2007.8578578999732,2009.8578460998833,2007.8578578999732,2008.8578350997996,2008.8411922999658,2009.8412175998092,"[0, 0, 0]",1,2007.8578578999732,2009.8578460998833,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2009.8745397999883,2011.8745616998058,2009.8745397999883,2010.874556900002,2010.8578641999047,2011.8578754998744,"[0, 0, 0]",1,2009.8745397999883,2011.8745616998058,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2011.8912137998268,2013.891223500017,2011.8912137998268,2012.891214299947,2012.8745333999395,2013.8745536999777,"[0, 0, 0]",0,2011.8912137998268,2013.891223500017,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2013.941836999962,None,2013.941836999962,2014.9411340998486,2014.9245799998753,None,"[0, 0, 0]",1,2013.941836999962,None,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2015.9245717998128,2017.9245980998967,2015.9245717998128,2016.924568099901,2016.9078963999636,2017.9079142999835,"[0, 0, 0]",1,2015.9245717998128,2017.9245980998967,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2017.9412795000244,2019.9412804997992,2017.9412795000244,2018.9412612998858,2018.924594399985,2019.9245941999834,"[0, 0, 0]",1,2017.9412795000244,2019.9412804997992,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2019.9579175999388,2021.9579690999817,2019.9579175999388,2020.9579395998735,2020.941297999816,2021.941296499921,"[0, 0, 0]",1,2019.9579175999388,2021.9579690999817,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2021.9746363000013,2023.9746316999663,2021.9746363000013,2022.9746043998748,2022.9579652999528,2023.9579712999985,"[0, 0, 0]",1,2021.9746363000013,2023.9746316999663,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2023.9912968999706,2025.9913307998795,2023.9912968999706,2024.9913009998854,2024.9746565998066,2025.9746671998873,"[0, 0, 0]",1,2023.9912968999706,2025.9913307998795,,,,,,,,,,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
,,,,,,,,,,,2026.0079908999614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.77777777777778,2002.6263733597007,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,2042.3749684998766,None,2046.0581737998873,None,2046.0581737998873,2047.0581533999648,2047.0414972999133,2048.0415065998677,1,None,None,"[0, 0, 0]",,,2046.0581737998873,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,0.014062940143048763,5.010476839961484,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,2048.0581727998797,None,2048.0581727998797,2049.0581810998265,2049.0415206998587,2050.0414996999316,1,None,None,"[0, 0, 0]",,,2048.0581727998797,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,2050.0581837999634,2050.0581837999634,2050.0581837999634,2051.058180599939,2051.0415560998954,2052.041577399941,1,None,None,"[0, 0, 0]",,,2050.0581837999634,2050.0581837999634,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,2052.0582032999955,2052.0582032999955,2052.0582032999955,2053.0581947998144,2053.041566999862,2054.0415526998695,1,None,None,"[0, 0, 0]",,,2052.0582032999955,2052.0582032999955,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,2054.141731799813,2054.141731799813,2054.141731799813,2055.141557900002,2055.1249680998735,None,1,None,None,"[0, 0, 0]",,,2054.141731799813,2054.141731799813,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,2056.0748889998067,None,2056.0748889998067,2057.0749003998935,2057.058242299827,2058.0582432998344,1,None,None,"[0, 0, 0]",,,2056.0748889998067,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,2058.0749164000154,2058.0749164000154,2058.0749164000154,2059.074924599845,2059.0582479999866,2060.058265599888,1,None,None,"[0, 0, 0]",,,2058.0749164000154,2058.0749164000154,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,2060.0749514999334,2060.0749514999334,2060.0749514999334,2061.0749389999546,2061.058274899842,2062.058277199976,1,None,None,"[0, 0, 0]",,,2060.0749514999334,2060.0749514999334,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,1,M,,22,r,CIB,2021_Sep_03_1231,2020.2.10,distractmap,60.00157203918752,"['Abdomen', 'Right Leg', 'Right Arm', 'Chest', 'Abdomen', 'Right Leg', 'Left Arm', 'Right Face', 'Left Arm', 'Left Face', 'Right Face', 'Right Arm', 'Chest', 'Left Leg', 'Left Leg', 'Left Face']",
