square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,,,,,,,,,,,,,290.3700566000771,None,space,290.3700566000771,None,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,484.5383715000935,None,,,,,,,,,,,,,,,,,,,339.67073699994944,339.67073699994944,None,space,92.94962379988283,339.67073699994944,None,464.5382071000058,None,20.308641975308642,453.0842628001701,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,519.5553348001558,None,,,,,,,,,,,,,,,,,,,,,,,,,,499.5551859000698,None,36.54320987654321,490.0517516999971,0.015217499807476997,5.013371999841183,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,554.5723010001238,None,,,,,,,,,,,,,,,,,,,,,,,,,,534.5721370000392,None,42.34567901234568,525.1187372000422,0.014693500008434057,5.0122526998165995,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,569.6224478001241,None,None,None,"[0, 0, 0]",574.6216696000192,576.6225008999463,574.6216696000192,575.6224869000725,575.6224869000725,576.6225008999463,"[0, 0, 0]",1,574.6216696000192,576.6225008999463,,,,,,,,,,,,,,,,,0.014658800093457103,5.012271400075406,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",576.6391724999994,578.6391813000664,576.6391724999994,577.6391704999842,577.6225064001046,578.6225161999464,"[0, 0, 0]",0,576.6391724999994,578.6391813000664,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",578.6558946000878,580.6558902000543,578.6558946000878,579.6558960000984,579.6391898000147,580.6391941001639,"[0, 0, 0]",0,578.6558946000878,580.6558902000543,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",580.6725421000738,582.6725602999795,580.6725421000738,581.6725435000844,581.6558833001181,582.6559180000331,"[0, 0, 0]",1,580.6725421000738,582.6725602999795,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",582.6892216000706,584.6892342001665,582.6892216000706,583.6892272001132,583.6725592999719,584.672569300048,"[0, 0, 0]",1,582.6892216000706,584.6892342001665,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",584.7059236001223,586.705936399987,584.7059236001223,585.7059288001619,585.689243900124,586.6892548000906,"[0, 0, 0]",1,584.7059236001223,586.705936399987,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",586.7225981999654,588.722607200034,586.7225981999654,587.7226029001176,587.7059681999963,588.705961599946,"[0, 0, 0]",1,586.7225981999654,588.722607200034,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",588.7392772999592,590.7392965001054,588.7392772999592,589.7392707001418,589.7225596001372,590.7226172999945,"[0, 0, 0]",1,588.7392772999592,590.7392965001054,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",590.755985799944,592.7559816001449,590.755985799944,591.7559738000855,591.739288700046,592.739301700145,"[0, 0, 0]",1,590.755985799944,592.7559816001449,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",592.7726431000046,594.7726541999727,592.7726431000046,593.77266040002,593.7560207999777,594.7559893000871,"[0, 0, 0]",1,592.7726431000046,594.7726541999727,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,594.8559946999885,None,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",None,0,0,0,0,604.8727529000025,None,None,None,"[0, 0, 0]",609.8727872001473,611.8728145000059,609.8727872001473,610.8728141000029,610.8728141000029,611.8728145000059,"[0, 0, 0]",1,609.8727872001473,611.8728145000059,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",611.8894672000315,613.8894887000788,611.8894672000315,612.8894827000331,612.8728317001369,613.8728269999847,"[0, 0, 0]",0,611.8894672000315,613.8894887000788,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",613.9061499000527,615.9061724001076,613.9061499000527,614.9060551000293,614.8894057001453,615.8895129000302,"[0, 0, 0]",1,613.9061499000527,615.9061724001076,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",615.9228457999416,617.9228728001472,615.9228457999416,616.9228817000985,616.906197299948,617.9061910000164,"[0, 0, 0]",1,615.9228457999416,617.9228728001472,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",617.9395250000525,619.9395514000207,617.9395250000525,618.9395952001214,618.9230754999444,619.9228909001686,"[0, 0, 0]",0,617.9395250000525,619.9395514000207,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",619.9562151001301,621.9562419999857,619.9562151001301,620.9562979999464,620.9395459000953,621.9395747999661,"[0, 0, 0]",1,619.9562151001301,621.9562419999857,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",621.9729132000357,623.9729347999673,621.9729132000357,622.9729105001315,622.9562606001273,623.9562544999644,"[0, 0, 0]",1,621.9729132000357,623.9729347999673,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",623.9895705999807,625.9896269999444,623.9895705999807,624.9895850999746,624.9729174000677,625.9729242001195,"[0, 0, 0]",1,623.9895705999807,625.9896269999444,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",626.0063122999854,628.0062796000857,626.0063122999854,627.0062698000111,626.9895997000858,627.9896162999794,"[0, 0, 0]",1,626.0063122999854,628.0062796000857,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",628.0229462001007,630.0229879999533,628.0229462001007,629.0229746000841,629.0062704000156,630.006287000142,"[0, 0, 0]",1,628.0229462001007,630.0229879999533,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,630.0396374000702,None,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,0,0,0,642.0564109000843,None,None,None,"[0, 0, 0]",645.0563239001203,647.0564374001697,645.0563239001203,646.0564423000906,646.0564423000906,647.0564374001697,"[0, 0, 0]",0,645.0563239001203,647.0564374001697,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",647.0731045000721,649.0731290001422,647.0731045000721,648.0730410001706,648.0564642001409,649.056465000147,"[0, 0, 0]",0,647.0731045000721,649.0731290001422,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",649.0898084000219,651.0898078000173,649.0898084000219,650.0898098000325,650.0731313000433,651.0731436000206,"[0, 0, 0]",1,649.0898084000219,651.0898078000173,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",651.1064899000339,653.1065077001695,651.1064899000339,652.1064798999578,652.0898427001666,653.0898287999444,"[0, 0, 0]",1,651.1064899000339,653.1065077001695,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",653.1231637001038,655.1231724000536,653.1231637001038,654.1231639999896,654.106504100142,655.1065150001086,"[0, 0, 0]",1,653.1231637001038,655.1231724000536,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",655.1398442999925,657.139872000087,655.1398442999925,656.1398714000825,656.1231872001663,657.1231891000643,"[0, 0, 0]",1,655.1398442999925,657.139872000087,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",657.156558800023,659.1565409000032,657.156558800023,658.1565468001645,658.1398738999851,659.1398821000475,"[0, 0, 0]",1,657.156558800023,659.1565409000032,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",659.1732074001338,661.1732254000381,659.1732074001338,660.173231099965,660.156582799973,661.1565598000307,"[0, 0, 0]",1,659.1732074001338,661.1732254000381,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",661.1899070001673,663.1899115000851,661.1899070001673,662.1899272000883,662.1732369000092,663.1732433999423,"[0, 0, 0]",0,661.1899070001673,663.1899115000851,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",663.2065902999602,665.2066083999816,663.2065902999602,664.2066024001688,664.1899236000609,665.189948100131,"[0, 0, 0]",1,663.2065902999602,665.2066083999816,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,665.223287000088,None,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",None,0,0,0,0,675.4737134999596,None,None,None,"[0, 0, 0]",680.2566023999825,682.2567374999635,680.2566023999825,681.2567384999711,681.2567384999711,682.2567374999635,"[0, 0, 0]",1,680.2566023999825,682.2567374999635,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",682.2733970000409,684.2734006000683,682.2733970000409,683.272911200067,683.256755300099,684.2568649000023,"[0, 0, 0]",1,682.2733970000409,684.2734006000683,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",684.290094200056,686.2901161001064,684.290094200056,685.2901306001004,685.2734248000197,686.2734097000211,"[0, 0, 0]",1,684.290094200056,686.2901161001064,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",686.3066686000675,688.306812300114,686.3066686000675,687.3067906000651,687.2901169001125,688.2901288000867,"[0, 0, 0]",1,686.3066686000675,688.306812300114,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",688.3901297000702,None,688.3901297000702,689.3901387001388,689.3734723001253,None,"[0, 0, 0]",1,688.3901297000702,None,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,5,5,5,,,None,None,"[0, 0, 0]",690.3401589000132,692.3401508999523,690.3401589000132,691.3401576001197,691.3234878999647,692.3234970001504,"[0, 0, 0]",1,690.3401589000132,692.3401508999523,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",692.3568357001059,694.3568655999843,692.3568357001059,693.356841100147,693.3401742000133,694.3401741001289,"[0, 0, 0]",1,692.3568357001059,694.3568655999843,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",694.3735227000434,696.3735452999827,694.3735227000434,695.3735255999491,695.3568669001106,696.3568689001258,"[0, 0, 0]",1,694.3735227000434,696.3735452999827,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",696.3901907000691,698.3902221000753,696.3901907000691,697.3902255999856,697.373546600109,698.3735897000879,"[0, 0, 0]",1,696.3901907000691,698.3902221000753,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",698.4069114001468,700.4069231001195,698.4069114001468,699.4069105000235,699.3901351999957,700.3902513999492,"[0, 0, 0]",1,698.4069114001468,700.4069231001195,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,700.4402499999851,None,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.888888888888886,672.988516600104,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,717.7073081000708,None,None,None,"[0, 0, 0]",720.4570331999566,722.4571180001367,720.4570331999566,721.4570939000696,721.4570939000696,722.4571180001367,"[0, 0, 0]",1,720.4570331999566,722.4571180001367,,,,,,,,,,,,,,,,,0.012851200066506863,5.008665200090036,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",722.4737619999796,724.4737857000437,722.4737619999796,723.4737854001578,723.4571279000957,724.4571178001352,"[0, 0, 0]",1,722.4737619999796,724.4737857000437,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",724.4904569000937,726.490471499972,724.4904569000937,725.4904541999567,725.473798400024,726.4737889999524,"[0, 0, 0]",1,724.4904569000937,726.490471499972,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",726.5071223999839,728.5071569001302,726.5071223999839,727.507135800086,727.4904770001303,728.4904863000847,"[0, 0, 0]",1,726.5071223999839,728.5071569001302,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",728.5736783000175,None,728.5736783000175,729.5738181001507,729.557168800151,None,"[0, 0, 0]",1,728.5736783000175,None,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",730.5404976001009,732.5405147001147,730.5404976001009,731.5405051000416,731.5237207999453,732.5238620999735,"[0, 0, 0]",1,730.5404976001009,732.5405147001147,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",732.5571920000948,734.5571964001283,732.5571920000948,733.5571984001435,733.5405292999931,734.5405294999946,"[0, 0, 0]",1,732.5571920000948,734.5571964001283,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,7,7,7,,,None,None,"[0, 0, 0]",734.5738830999471,736.5739025999792,734.5738830999471,735.5739399001468,735.5572166000493,736.5572095001116,"[0, 0, 0]",1,734.5738830999471,736.5739025999792,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",736.5905556001235,738.5905621000566,736.5905556001235,737.5905520000961,737.5738901000004,738.573918600101,"[0, 0, 0]",1,736.5905556001235,738.5905621000566,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",738.607232700102,740.6072504001204,738.607232700102,739.6072405001614,739.5905767001677,740.5905804000795,"[0, 0, 0]",0,738.607232700102,740.6072504001204,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,740.6239271000959,None,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.82716049382716,713.1715169998351,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,757.8742025000975,None,None,None,"[0, 0, 0]",760.6573352999985,762.6574403999839,760.6573352999985,761.6574482000433,761.6574482000433,762.6574403999839,"[0, 0, 0]",1,760.6573352999985,762.6574403999839,,,,,,,,,,,,,,,,,0.013548500137403607,5.010076500009745,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",762.6741286001634,764.674125400139,762.6741286001634,763.6741196000949,763.6574619000312,764.6574554999825,"[0, 0, 0]",1,762.6741286001634,764.674125400139,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",764.690830500098,766.690830900101,764.690830500098,765.6908307000995,765.6741432000417,766.6741431001574,"[0, 0, 0]",1,764.690830500098,766.690830900101,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",766.7074927000795,768.7074945000932,766.7074927000795,767.7074927999638,767.6908265000675,768.6908291000873,"[0, 0, 0]",1,766.7074927000795,768.7074945000932,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",768.7414731001481,None,768.7414731001481,769.7408441000152,769.7241706999484,770.7241752000991,"[0, 0, 0]",1,768.7414731001481,None,,,,,,,,,,,,,,,,,,,7,f,1,18,r,MH,49,49,2022_Aug_01_1501,2020.2.10,distractmap1,59.988002336111215,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
