12.9120 	WARNING 	Requested an unavailable screen number - using first available.
183.0506 	DATA 	Keypress: 5
183.4834 	DATA 	Keypress: 5
183.9667 	DATA 	Keypress: 5
184.4175 	DATA 	Keypress: 5
184.8837 	DATA 	Keypress: 5
185.3332 	DATA 	Keypress: 5
185.8003 	DATA 	Keypress: 5
186.2508 	DATA 	Keypress: 5
186.7083 	DATA 	Keypress: 5
187.1673 	DATA 	Keypress: 5
187.6503 	DATA 	Keypress: 5
188.0845 	DATA 	Keypress: 5
188.5673 	DATA 	Keypress: 5
189.0171 	DATA 	Keypress: 5
189.4847 	DATA 	Keypress: 5
189.9343 	DATA 	Keypress: 5
190.4011 	DATA 	Keypress: 5
190.8507 	DATA 	Keypress: 5
191.3083 	DATA 	Keypress: 5
191.7673 	DATA 	Keypress: 5
192.2247 	DATA 	Keypress: 5
192.6842 	DATA 	Keypress: 5
193.1680 	DATA 	Keypress: 5
193.6178 	DATA 	Keypress: 5
194.0846 	DATA 	Keypress: 5
194.5338 	DATA 	Keypress: 5
195.0005 	DATA 	Keypress: 5
195.4504 	DATA 	Keypress: 5
195.9082 	DATA 	Keypress: 5
196.3670 	DATA 	Keypress: 5
196.8246 	DATA 	Keypress: 5
197.2833 	DATA 	Keypress: 5
197.7674 	DATA 	Keypress: 5
198.2249 	DATA 	Keypress: 5
198.6839 	DATA 	Keypress: 5
199.1334 	DATA 	Keypress: 5
199.6010 	DATA 	Keypress: 5
200.0513 	DATA 	Keypress: 5
200.5081 	DATA 	Keypress: 5
200.9665 	DATA 	Keypress: 5
201.4250 	DATA 	Keypress: 5
201.8844 	DATA 	Keypress: 5
202.3665 	DATA 	Keypress: 5
202.8248 	DATA 	Keypress: 5
203.2843 	DATA 	Keypress: 5
203.7342 	DATA 	Keypress: 5
204.2007 	DATA 	Keypress: 5
204.6509 	DATA 	Keypress: 5
205.1085 	DATA 	Keypress: 5
205.5674 	DATA 	Keypress: 5
206.0501 	DATA 	Keypress: 5
206.4844 	DATA 	Keypress: 5
206.9674 	DATA 	Keypress: 5
207.4244 	DATA 	Keypress: 5
207.8839 	DATA 	Keypress: 5
208.3345 	DATA 	Keypress: 5
208.8016 	DATA 	Keypress: 5
209.2504 	DATA 	Keypress: 5
209.7084 	DATA 	Keypress: 5
210.1672 	DATA 	Keypress: 5
210.6248 	DATA 	Keypress: 5
211.0844 	DATA 	Keypress: 5
211.5675 	DATA 	Keypress: 5
212.0251 	DATA 	Keypress: 5
212.4839 	DATA 	Keypress: 5
212.9337 	DATA 	Keypress: 5
213.4008 	DATA 	Keypress: 5
213.8509 	DATA 	Keypress: 5
214.3078 	DATA 	Keypress: 5
214.7668 	DATA 	Keypress: 5
215.2513 	DATA 	Keypress: 5
215.6843 	DATA 	Keypress: 5
216.1670 	DATA 	Keypress: 5
216.6174 	DATA 	Keypress: 5
217.0844 	DATA 	Keypress: 5
