217.0063 	WARNING 	Requested an unavailable screen number - using first available.
428.5932 	DATA 	Keypress: 5
429.0516 	DATA 	Keypress: 5
429.5100 	DATA 	Keypress: 5
429.9931 	DATA 	Keypress: 5
430.4511 	DATA 	Keypress: 5
430.9094 	DATA 	Keypress: 5
431.3594 	DATA 	Keypress: 5
431.8263 	DATA 	Keypress: 5
432.2767 	DATA 	Keypress: 5
432.7342 	DATA 	Keypress: 5
433.1938 	DATA 	Keypress: 5
433.6507 	DATA 	Keypress: 5
434.1094 	DATA 	Keypress: 5
434.5936 	DATA 	Keypress: 5
435.0508 	DATA 	Keypress: 5
435.5100 	DATA 	Keypress: 5
435.9595 	DATA 	Keypress: 5
436.4264 	DATA 	Keypress: 5
436.8757 	DATA 	Keypress: 5
437.3344 	DATA 	Keypress: 5
437.7932 	DATA 	Keypress: 5
438.2515 	DATA 	Keypress: 5
438.7103 	DATA 	Keypress: 5
439.1938 	DATA 	Keypress: 5
439.6517 	DATA 	Keypress: 5
440.1100 	DATA 	Keypress: 5
440.5599 	DATA 	Keypress: 5
441.0266 	DATA 	Keypress: 5
441.4763 	DATA 	Keypress: 5
441.9347 	DATA 	Keypress: 5
442.3929 	DATA 	Keypress: 5
442.8512 	DATA 	Keypress: 5
443.3096 	DATA 	Keypress: 5
443.7929 	DATA 	Keypress: 5
444.2509 	DATA 	Keypress: 5
444.7099 	DATA 	Keypress: 5
445.1602 	DATA 	Keypress: 5
445.6272 	DATA 	Keypress: 5
446.0758 	DATA 	Keypress: 5
446.5347 	DATA 	Keypress: 5
446.9934 	DATA 	Keypress: 5
447.4509 	DATA 	Keypress: 5
447.9097 	DATA 	Keypress: 5
448.3923 	DATA 	Keypress: 5
448.8510 	DATA 	Keypress: 5
449.3102 	DATA 	Keypress: 5
449.7594 	DATA 	Keypress: 5
450.2263 	DATA 	Keypress: 5
450.6760 	DATA 	Keypress: 5
451.1345 	DATA 	Keypress: 5
451.5934 	DATA 	Keypress: 5
452.0515 	DATA 	Keypress: 5
452.5095 	DATA 	Keypress: 5
452.9935 	DATA 	Keypress: 5
453.4511 	DATA 	Keypress: 5
453.9096 	DATA 	Keypress: 5
454.3597 	DATA 	Keypress: 5
454.8261 	DATA 	Keypress: 5
455.2765 	DATA 	Keypress: 5
455.7351 	DATA 	Keypress: 5
456.1934 	DATA 	Keypress: 5
456.6516 	DATA 	Keypress: 5
457.1096 	DATA 	Keypress: 5
457.5936 	DATA 	Keypress: 5
458.0512 	DATA 	Keypress: 5
458.5100 	DATA 	Keypress: 5
458.9603 	DATA 	Keypress: 5
459.4262 	DATA 	Keypress: 5
459.8763 	DATA 	Keypress: 5
460.3347 	DATA 	Keypress: 5
460.7937 	DATA 	Keypress: 5
461.2514 	DATA 	Keypress: 5
461.7096 	DATA 	Keypress: 5
462.1937 	DATA 	Keypress: 5
462.6512 	DATA 	Keypress: 5
463.1099 	DATA 	Keypress: 5
463.5602 	DATA 	Keypress: 5
464.0263 	DATA 	Keypress: 5
464.4768 	DATA 	Keypress: 5
464.9351 	DATA 	Keypress: 5
465.3933 	DATA 	Keypress: 5
465.8514 	DATA 	Keypress: 5
466.3104 	DATA 	Keypress: 5
466.7936 	DATA 	Keypress: 5
467.2518 	DATA 	Keypress: 5
467.7106 	DATA 	Keypress: 5
468.1594 	DATA 	Keypress: 5
468.6272 	DATA 	Keypress: 5
469.0768 	DATA 	Keypress: 5
469.5350 	DATA 	Keypress: 5
469.9935 	DATA 	Keypress: 5
470.4517 	DATA 	Keypress: 5
470.9104 	DATA 	Keypress: 5
471.3936 	DATA 	Keypress: 5
471.8518 	DATA 	Keypress: 5
472.3105 	DATA 	Keypress: 5
472.7601 	DATA 	Keypress: 5
473.2270 	DATA 	Keypress: 5
473.6764 	DATA 	Keypress: 5
474.1345 	DATA 	Keypress: 5
474.5938 	DATA 	Keypress: 5
475.0513 	DATA 	Keypress: 5
475.5107 	DATA 	Keypress: 5
475.9936 	DATA 	Keypress: 5
476.4510 	DATA 	Keypress: 5
476.9106 	DATA 	Keypress: 5
477.3602 	DATA 	Keypress: 5
477.8269 	DATA 	Keypress: 5
478.2773 	DATA 	Keypress: 5
478.7348 	DATA 	Keypress: 5
479.1933 	DATA 	Keypress: 5
479.6518 	DATA 	Keypress: 5
480.1102 	DATA 	Keypress: 5
480.5933 	DATA 	Keypress: 5
481.0512 	DATA 	Keypress: 5
481.5098 	DATA 	Keypress: 5
481.9595 	DATA 	Keypress: 5
482.4271 	DATA 	Keypress: 5
482.8764 	DATA 	Keypress: 5
483.3350 	DATA 	Keypress: 5
483.7933 	DATA 	Keypress: 5
484.2513 	DATA 	Keypress: 5
484.7095 	DATA 	Keypress: 5
485.1937 	DATA 	Keypress: 5
485.6516 	DATA 	Keypress: 5
486.1102 	DATA 	Keypress: 5
