square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response.rt_left,response.rt_right,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt_left,response_2.rt_right,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
3,"[0.2, 0.2]",0,0,18,18,18,,,,,,,1120.6287961000344,None,1120.6287961000344,1121.6287952000275,1121.612145000021,1122.6121510000085,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1120.6287961000344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,0,19,19,19,,,,,,,1122.6288193000364,None,1122.6288193000364,1123.6287931000115,1123.6121626000386,1124.6121631000424,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1122.6288193000364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,20,20,20,,,,,,,1124.6287441999884,None,1124.6287441999884,1125.6288289999939,1125.6121877999976,1126.6120648999931,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1124.6287441999884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",1,0,21,21,21,,,,,,,1126.628854700015,None,1126.628854700015,1127.6288688000059,1127.6121768000303,1128.612199300027,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1126.628854700015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",1,0,22,22,22,,,,,,,1128.6288583000423,None,1128.6288583000423,1129.6288765000063,1129.6122128000134,1130.6122069000266,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1128.6288583000423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",0,0,23,23,23,,,,,,,1130.6288935000193,None,1130.6288935000193,1131.6288872000296,1131.6122162000393,1132.6122176999925,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1130.6288935000193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,24,24,24,,,,,,,1132.6289114000392,None,1132.6289114000392,1133.628795400029,1133.6122397999861,1134.6122552999877,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1132.6289114000392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,25,25,25,,,,,,,1134.6288988000015,None,1134.6288988000015,1135.6289920000127,1135.6122793999966,1136.6122683000285,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1134.6288988000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,0,26,26,26,,,,,,,1136.628920499992,None,1136.628920499992,1137.6289336000336,1137.6122860999894,1138.6122653000057,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1136.628920499992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",1,0,27,27,27,,,,,,,1138.6289494000375,None,1138.6289494000375,1139.628953300009,1139.61229010002,1140.6123095999938,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1138.6289494000375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,28,28,28,,,,,,,1140.6289887999883,None,1140.6289887999883,1141.6289796000347,1141.612307100033,1142.612300000037,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1140.6289887999883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,0,29,29,29,,,,,,,1142.628977400018,None,1142.628977400018,1143.6460465000127,1143.612331899989,1144.6123222000315,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1142.628977400018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.6289880000404,None,space,1144.6289880000404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",None,0,0,0,0,,,,,1329.2638599000056,None,1330.2804428000236,None,1330.2804428000236,1331.2805239000008,1331.2638850000221,1332.263871800038,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1330.2804428000236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",1,0,1,1,1,,,,,,,1332.2805476000067,None,1332.2805476000067,1333.2972291000187,1333.2810152000166,None,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1332.2805476000067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,2,2,2,,,,,,,1334.2805598000414,None,1334.2805598000414,1335.2805797000183,1335.2639020000352,1336.263979200041,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1334.2805598000414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",0,0,3,3,3,,,,,,,1336.280586000008,None,1336.280586000008,1337.2805851000012,1337.2633993999916,1338.2639328000369,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1336.280586000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",1,0,4,4,4,,,,,,,1338.2804655000218,None,1338.2804655000218,1339.2804954000167,1339.2639454000164,1340.2639640000416,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1338.2804655000218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,0,5,5,5,,,,,,,1340.2806322000106,None,1340.2806322000106,1341.2806058000424,1341.2639669000055,1342.263961700024,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1340.2806322000106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,0,6,6,6,,,,,,,1342.280620000034,None,1342.280620000034,1343.2806336000212,1343.2639752000105,1344.2639888999984,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1342.280620000034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",0,0,7,7,7,,,,,,,1344.2806483000168,None,1344.2806483000168,1345.2806471000076,1345.2639791000402,1346.264009000035,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1344.2806483000168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",1,0,8,8,8,,,,,,,1346.2806562000187,None,1346.2806562000187,1347.2806738000363,1347.2640096000396,1348.2640116999974,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1346.2806562000187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,0,9,9,9,,,,,,,1348.280674800044,None,1348.280674800044,1349.2806926000048,1349.2640223000199,1350.2640511000063,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1348.280674800044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,10,10,10,,,,,,,1350.280710800027,None,1350.280710800027,1351.2807137999916,1351.264023900032,1352.2640850000316,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1350.280710800027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,11,11,11,,,,,,,1352.2807117000339,None,1352.2807117000339,1353.2806701000081,1353.2640605000197,1354.264064499992,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1352.2807117000339,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,0,12,12,12,,,,,,,1354.2807234000065,None,1354.2807234000065,1355.2807347000344,1355.264085300034,1356.2640739000053,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1354.2807234000065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",1,0,13,13,13,,,,,,,1356.2807445999933,None,1356.2807445999933,1357.2807680999977,1357.2640802999958,1358.2641109999968,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1356.2807445999933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,0,14,14,14,,,,,,,1358.280764300027,None,1358.280764300027,1359.2807784000179,1359.2641061000177,1360.2641167000402,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 1]",0,1,1358.280764300027,None,,,,,,0.0,1.8466770999948494,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",0,0,15,15,15,,,,,,,1360.2807665000437,None,1360.2807665000437,1361.2808138999972,1361.2641326999874,1362.2641262999969,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1360.2807665000437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",1,0,16,16,16,,,,,,,1362.2807823999901,None,1362.2807823999901,1363.2808021000237,1363.2641252999892,1364.2641535000294,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1362.2807823999901,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,17,17,17,,,,,,,1364.2808033000329,None,1364.2808033000329,1365.2808089000173,1365.2641606000252,1366.264161500032,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1364.2808033000329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",0,0,18,18,18,,,,,,,1366.2808342000353,None,1366.2808342000353,1367.2808396000182,1367.264174800017,1368.2642552999896,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1366.2808342000353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,0,19,19,19,,,,,,,1368.2808607000043,None,1368.2808607000043,1369.2808693000115,1369.2641923000338,1370.264192600036,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1368.2808607000043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,20,20,20,,,,,,,1370.2808502000407,None,1370.2808502000407,1371.2808848000132,1371.2641908000223,1372.264209999994,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1370.2808502000407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",1,0,21,21,21,,,,,,,1372.28090230003,None,1372.28090230003,1373.2808749999967,1373.264211600006,1374.2642468000413,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1372.28090230003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",1,0,22,22,22,,,,,,,1374.280910600035,None,1374.280910600035,1375.2809111000388,1375.2642283000168,1376.264256800001,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1374.280910600035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",0,0,23,23,23,,,,,,,1376.2809256000328,None,1376.2809256000328,1377.2809218000039,1377.2642556999926,1378.2642499000067,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1376.2809256000328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,24,24,24,,,,,,,1378.2809328000294,None,1378.2809328000294,1379.280936199997,1379.2642812000122,1380.2642699000426,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1378.2809328000294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,25,25,25,,,,,,,1380.2809540000162,None,1380.2809540000162,1381.2809493000386,1381.2642767000361,1382.2643063000287,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1380.2809540000162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,0,26,26,26,,,,,,,1382.2809688000125,None,1382.2809688000125,1383.2809584999923,1383.264298300026,1384.2643159000436,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1382.2809688000125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",1,0,27,27,27,,,,,,,1384.280981399992,None,1384.280981399992,1385.2809958000435,1385.2643125000177,1386.2643350000144,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1384.280981399992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,28,28,28,,,,,,,1386.2810582999955,None,1386.2810582999955,1387.2810107000405,1387.264336400025,1388.2643453000346,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1386.2810582999955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,0,29,29,29,,,,,,,1388.2810207000002,None,1388.2810207000002,1389.2809140000027,1389.2643586000195,1390.2643659000169,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1388.2810207000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.2810311000212,None,space,1390.2810311000212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",None,0,0,0,0,,,,,1435.198042700009,None,1436.2147494000383,None,1436.2147494000383,1437.214755700028,1437.1980761000304,1438.1980805000057,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1436.2147494000383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",1,0,1,1,1,,,,,,,1438.2147614000132,None,1438.2147614000132,1439.2147637000307,1439.198102800001,1440.198102800001,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1438.2147614000132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,2,2,2,,,,,,,1440.2147662999923,None,1440.2147662999923,1441.2147911000066,1441.1981096999953,1442.1981177999987,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1440.2147662999923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",0,0,3,3,3,,,,,,,1442.2147993000108,None,1442.2147993000108,1443.214793400024,1443.1981342000072,None,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1442.2147993000108,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",1,0,4,4,4,,,,,,,1444.1981469999882,None,1444.1981469999882,1445.1981440000236,1445.1814925000072,1446.1815018000198,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1444.1981469999882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,0,5,5,5,,,,,,,1446.1981606000336,None,1446.1981606000336,1447.1981692000409,1447.1815109000308,1448.1815258000279,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1446.1981606000336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,0,6,6,6,,,,,,,1448.1981657000142,None,1448.1981657000142,1449.1976936000283,1449.181528999994,1450.1815449999995,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1448.1981657000142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",0,0,7,7,7,,,,,,,1450.1982253000024,None,1450.1982253000024,1451.198192400043,1451.181550200039,1452.181550200039,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1450.1982253000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",1,0,8,8,8,,,,,,,1452.1982003999874,None,1452.1982003999874,1453.198217600002,1453.181548500026,1454.1815553000197,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1452.1982003999874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,0,9,9,9,,,,,,,1454.198179900006,None,1454.198179900006,1455.198225900007,1455.181582099991,1456.1815717000281,0,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1454.198179900006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,10,10,10,,,,,,,1456.1982315999921,None,1456.1982315999921,1457.1982566000079,1457.1816057999968,1458.1816053999937,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1456.1982315999921,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,11,11,11,,,,,,,1458.1982490000082,None,1458.1982490000082,1459.1982646000106,1459.181650899991,1460.1816117000417,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1458.1982490000082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,0,12,12,12,,,,,,,1460.1982691999874,None,1460.1982691999874,1461.198274400027,1461.181626100035,1462.1816195000429,1,-0.3925925925925926,-0.14722222222222223,"[0, 0, 0]",0,0,1460.1982691999874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
