square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
6,"[0.2, 0]",0,0,7,7,7,,,,,,,3513.1971279999707,3513.1971279999707,3513.1971279999707,3514.197128299973,3514.1804635999724,3515.1804758999497,1,None,None,"[0, 0, 0]",,,3513.1971279999707,3513.1971279999707,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,3515.1971480000066,3515.1971480000066,3515.1971480000066,3516.197152100038,3516.180485000019,3517.180481299991,1,None,None,"[0, 0, 0]",,,3515.1971480000066,3515.1971480000066,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,3517.1971506000264,3517.1971506000264,3517.1971506000264,3518.1971313999966,3518.1805005000206,3519.180506099947,1,None,None,"[0, 0, 0]",,,3517.1971506000264,3517.1971506000264,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,3519.1971714999527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.530864197530867,3494.69808020012,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,3535.0806542999344,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3539.263993700035,None,3539.263993700035,3540.26399519993,3540.24732840003,3541.24732710002,"[0, 0, 0]",0,3539.263993700035,None,,,,,,,,,,,0.015009199967607856,5.012412399984896,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3541.2639768000226,3543.264022700023,3541.2639768000226,3542.264006900019,3542.247353599989,3543.2473478999455,"[0, 0, 0]",0,3541.2639768000226,3543.264022700023,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3543.2806898000417,3545.280710299965,3543.2806898000417,3544.280695799971,3544.264032899984,3545.264025399927,"[0, 0, 0]",1,3543.2806898000417,3545.280710299965,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3545.2973868999397,3547.297385899932,3545.2973868999397,3546.297413000022,3546.280721399933,3547.2807104999665,"[0, 0, 0]",1,3545.2973868999397,3547.297385899932,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3547.363243,None,3547.363243,3548.364058700041,3548.364058700041,None,"[0, 0, 0]",1,3547.363243,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3549.3307367999805,3551.330745199928,3549.3307367999805,3550.3307351999683,3550.314081499935,3551.314080699929,"[0, 0, 0]",1,3549.3307367999805,3551.330745199928,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3551.347431399976,3553.3474343999987,3551.347431399976,3552.3474241000367,3552.3307537999935,3553.3307780999457,"[0, 0, 0]",1,3551.347431399976,3553.3474343999987,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3553.364110299968,3555.3641321000177,3553.364110299968,3554.3641151000047,3554.347450400004,3555.347463199985,"[0, 0, 0]",1,3553.364110299968,3555.3641321000177,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3555.3807856999338,3557.3807877999498,3555.3807856999338,3556.3807771999855,3556.3641302000033,3557.3641369999386,"[0, 0, 0]",1,3555.3807856999338,3557.3807877999498,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3557.3974680999527,3559.3975401000353,3557.3974680999527,3558.397479300038,3558.3808116000146,3559.3808014999377,"[0, 0, 0]",1,3557.3974680999527,3559.3975401000353,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,3559.4141593000386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.901234567901234,3534.715757100028,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",None,,,,,0,0,0,0,3574.6309573999606,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3579.4643147999886,None,3579.4643147999886,3580.4643182000145,3580.4476626999676,3581.4476444999455,"[0, 0, 0]",0,3579.4643147999886,None,,,,,,,,,,,0.01429439999628812,5.011009700014256,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3581.464343999978,3583.464333800017,3581.464343999978,3582.4643242999446,3582.4476647999836,3583.4476938999724,"[0, 0, 0]",0,3581.464343999978,3583.464333800017,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3583.481000000029,3585.4810268,3583.481000000029,3584.4810181999346,3584.464354799944,3585.464344399981,"[0, 0, 0]",1,3583.481000000029,3585.4810268,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3585.4976689999457,3587.4977025999688,3585.4976689999457,3586.497685899958,3586.481018499937,3587.481047899928,"[0, 0, 0]",1,3585.4976689999457,3587.4977025999688,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3587.5647465999937,None,3587.5647465999937,3588.5643776999786,3588.5477123999735,None,"[0, 0, 0]",1,3587.5647465999937,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3589.5310541000217,3591.531068500015,3589.5310541000217,3590.5310752999503,3590.5143965999596,3591.514417700004,"[0, 0, 0]",1,3589.5310541000217,3591.531068500015,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3591.547733500018,3593.5477438999806,3591.547733500018,3592.5477460999973,3592.5310853000265,3593.5310955999885,"[0, 0, 0]",1,3591.547733500018,3593.5477438999806,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3593.5644203999545,3595.5644473999273,3593.5644203999545,3594.5644305000314,3594.547658800031,3595.5477644000202,"[0, 0, 0]",1,3593.5644203999545,3595.5644473999273,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3595.5811060999986,3597.5811133999377,3595.5811060999986,3596.5811100000283,3596.5644459000323,3597.5644578000065,"[0, 0, 0]",1,3595.5811060999986,3597.5811133999377,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3597.5977719000075,3599.597794399946,3597.5977719000075,3598.5977923999308,3598.581125800032,3599.5811219000025,"[0, 0, 0]",1,3597.5977719000075,3599.597794399946,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,3599.6144628999755,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.50617283950617,3571.4323293000925,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",None,,,,,0,0,0,0,3612.847936599981,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3619.6646592000034,None,3619.6646592000034,3620.6646336000413,3620.6479524000315,3621.64797619998,"[0, 0, 0]",0,3619.6646592000034,None,,,,,,,,,,,0.014666899922303855,5.011792499921285,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3621.664650499937,3623.6646599000087,3621.664650499937,3622.66463819996,3622.6479766999837,3623.6479751999723,"[0, 0, 0]",0,3621.664650499937,3623.6646599000087,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3623.6813027999597,3625.6813207999803,3623.6813027999597,3624.6813327999553,3624.664667199948,3625.6646754000103,"[0, 0, 0]",1,3623.6813027999597,3625.6813207999803,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3625.6980120999506,3627.6980163999833,3625.6980120999506,3626.698011499946,3626.6813424000284,3627.681338399998,"[0, 0, 0]",1,3625.6980120999506,3627.6980163999833,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3627.781739099999,None,3627.781739099999,3628.781366899959,3628.764693200006,None,"[0, 0, 0]",1,3627.781739099999,None,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3629.731368000037,3631.731382100028,3629.731368000037,3630.731380900019,3630.714713299996,3631.714679699973,"[0, 0, 0]",1,3629.731368000037,3631.731382100028,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3631.7480532999616,3633.7480610000202,3631.7480532999616,3632.748047900037,3632.7313984000357,3633.7314075999893,"[0, 0, 0]",1,3631.7480532999616,3633.7480610000202,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3633.764727700036,3635.764750799979,3633.764727700036,3634.7646456999937,3634.7480621000286,3635.7480604000157,"[0, 0, 0]",1,3633.764727700036,3635.764750799979,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3635.7814180999994,3637.781434100005,3635.7814180999994,3636.7814564999426,3636.7647523999913,3637.7647658999776,"[0, 0, 0]",1,3635.7814180999994,3637.781434100005,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3637.7980081000132,3639.798100600019,3637.7980081000132,3638.79810809996,3638.7814313999843,3639.781442599953,"[0, 0, 0]",1,3637.7980081000132,3639.798100600019,,,,,,,,,,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,3639.8147702999413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.901234567901234,3616.6833449001424,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",None,0,0,0,0,,,,,3863.066535399994,None,3867.833232300007,None,3867.833232300007,3868.8332230999367,3868.8165756999515,3869.8165942999767,0,None,None,"[0, 0, 0]",,,3867.833232300007,None,,,,,,,,,,,,,,,,,,,3685.5318067999324,3685.5318067999324,None,space,155.74518309999257,3685.5318067999324,None,"[0, 0, 0]",,,0.01399959996342659,5.010460900026374,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",1,0,1,1,1,,,,,,,3869.8332455999916,None,3869.8332455999916,3870.8332375999307,3870.81659870001,3871.816601400031,1,None,None,"[0, 0, 0]",,,3869.8332455999916,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,3871.833162099938,3871.833162099938,3871.833162099938,3872.8332703999477,3872.8166050999425,3873.816510100034,1,None,None,"[0, 0, 0]",,,3871.833162099938,3871.833162099938,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3873.833277800004,3873.833277800004,3873.833277800004,3874.8332805000246,3874.8166263999883,3875.8166497999337,1,None,None,"[0, 0, 0]",,,3873.833277800004,3873.833277800004,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,3875.9500281999353,3875.9500281999353,3875.9500281999353,3876.9499663999304,3876.9332901999587,None,1,None,None,"[0, 0, 0]",,,3875.9500281999353,3875.9500281999353,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,3877.849959300016,None,3877.849959300016,3878.8499761000276,3878.8333237000043,3879.8333274000324,1,None,None,"[0, 0, 0]",,,3877.849959300016,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,3879.8499787999317,3879.8499787999317,3879.8499787999317,3880.849999499973,3880.83331919997,3881.8333355999785,1,None,None,"[0, 0, 0]",,,3879.8499787999317,3879.8499787999317,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,3881.8500039000064,3881.8500039000064,3881.8500039000064,3882.850018199999,3882.8333270000294,3883.8333499999717,1,None,None,"[0, 0, 0]",,,3881.8500039000064,3881.8500039000064,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,3883.850018500001,3883.850018500001,3883.850018500001,3884.8500196000095,3884.8333705000114,3885.833365199971,1,None,None,"[0, 0, 0]",,,3883.850018500001,3883.850018500001,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,3885.85002360004,3885.85002360004,3885.85002360004,3886.850035600015,3886.8333816999802,3887.833391299937,1,None,None,"[0, 0, 0]",,,3885.85002360004,3885.85002360004,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,3887.850108999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.77777777777778,3860.884755799896,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,3903.066940599936,None,3907.9002125000115,None,3907.9002125000115,3908.900224199984,3908.8835510000354,3909.883567499928,0,None,None,"[0, 0, 0]",,,3907.9002125000115,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.0144917001016438,5.0114559000357985,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,3909.900227200007,None,3909.900227200007,3910.9002411999973,3910.883570899954,3911.8835761999944,1,None,None,"[0, 0, 0]",,,3909.900227200007,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3911.9002270000055,3911.9002270000055,3911.9002270000055,3912.9002597000217,3912.883595100022,3913.883595100022,1,None,None,"[0, 0, 0]",,,3911.9002270000055,3911.9002270000055,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3913.9002720999997,3913.9002720999997,3913.9002720999997,3914.9002560999943,3914.8836101000197,3915.883614499937,1,None,None,"[0, 0, 0]",,,3913.9002720999997,3913.9002720999997,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,3915.933497900027,3915.933497900027,3915.933497900027,3916.9336123999674,3916.916945599951,None,1,None,None,"[0, 0, 0]",,,3915.933497900027,3915.933497900027,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,,,,,3917.9169418000383,None,3917.9169418000383,3918.9169499999844,3918.90029270004,3919.9002900000196,1,None,None,"[0, 0, 0]",,,3917.9169418000383,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,3919.916968000005,3919.916968000005,3919.916968000005,3920.9169686000096,3920.9002986999694,3921.9003114999505,1,None,None,"[0, 0, 0]",,,3919.916968000005,3919.916968000005,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,3921.916988199926,3921.916988199926,3921.916988199926,3922.9169951999793,3922.900328199961,3923.9003378000343,1,None,None,"[0, 0, 0]",,,3921.916988199926,3921.916988199926,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,3923.916948799975,3923.916948799975,3923.916948799975,3924.9170171000296,3924.9003321999917,3925.9003400999354,1,None,None,"[0, 0, 0]",,,3923.916948799975,3923.916948799975,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,3925.917016900028,3925.917016900028,3925.917016900028,3926.9170285,3926.9003455999773,3927.900367000024,1,None,None,"[0, 0, 0]",,,3925.917016900028,3925.917016900028,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
,,,,,,,,,,,3927.9170361999422,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.28395061728395,3898.61843640008,,,5,m,2,15,r,CIB,2021_Oct_12_1447,2020.2.10,distractmap2,59.99134925140597,"['Right Face', 'Chest', 'Left Leg', 'Left Face']",
