square,location,corrAns,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,response_2.rt,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
2,"[0, 0.2]",None,0,0,0,0,0,86,86,86,,,,,,,,,None,None,0,0.0,187.0848796000064,None,187.0848796000064,188.0853278999857,188.0686990999966,189.06916469999123,None,1,187.0848796000064,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",None,0,0,0,0,0,87,87,87,,,,,,,,,None,None,0,0.0,189.08572529998492,None,189.08572529998492,190.08624119998422,190.06954969998333,191.07013279999956,None,1,189.08572529998492,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,88,88,88,,,,,,,,,None,None,0,0.0,191.0867045999912,None,191.0867045999912,192.0872265000071,192.07055559998844,193.0711333999934,None,1,191.0867045999912,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",1,0,0,0,0,0,89,89,89,,,,,,,,,None,None,0,0.0,193.08772569999564,None,193.08772569999564,194.0882292999886,194.07147739999346,195.0724699999846,None,0,193.08772569999564,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",None,0,0,0,0,0,90,90,90,,,,,,,,,None,None,0,0.0,195.08886099999654,None,195.08886099999654,196.08999189999304,196.07262900000205,197.0729967999796,None,1,195.08886099999654,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,91,91,91,,,,,,,,,None,None,0,0.0,197.08958749999874,None,197.08958749999874,198.09003329998814,198.0735227999976,199.07392039999831,None,1,197.08958749999874,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",1,0,0,0,0,0,92,92,92,,,,,,,,,None,None,0,0.0,199.0905480000074,None,199.0905480000074,200.09107209998183,200.07432260000496,201.07510299998103,None,0,199.0905480000074,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
2,"[0, 0.2]",None,0,0,0,0,0,93,93,93,,,,,,,,,None,None,0,0.0,201.09147029998712,None,201.09147029998712,202.09243190000416,202.07537700000103,203.07562329998473,None,1,201.09147029998712,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,94,94,94,,,,,,,,,None,None,0,0.0,203.09247559998767,None,203.09247559998767,204.09276899998076,204.0761332999973,None,None,1,203.09247559998767,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",None,0,0,0,0,0,95,95,95,,,,,,,,,None,None,0,0.0,205.07674329998554,None,205.07674329998554,206.0770843999926,206.06076920000487,207.06504029998905,None,1,205.07674329998554,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",None,0,0,0,0,0,96,96,96,,,,,,,,,None,None,0,0.0,207.07794269997976,None,207.07794269997976,208.07806609998806,208.06181630000356,209.061864599993,None,1,207.07794269997976,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,97,97,97,,,,,,,,,None,None,0,0.0,209.0789947999874,None,209.0789947999874,210.07891869999003,210.06234770000447,211.0628034999827,None,1,209.0789947999874,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
4,"[-0.2, 0]",1,0,0,0,0,0,98,98,98,,,,,,,,,None,None,0,0.0,211.07956579999882,None,211.07956579999882,212.07997449999675,212.06335979999858,213.06374509999296,None,0,211.07956579999882,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",None,0,0,0,0,0,99,99,99,,,,,,,,,None,None,0,0.0,213.08057109999936,None,213.08057109999936,214.08090229998925,214.0643136999861,215.0646349999879,None,1,213.08057109999936,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,100,100,100,,,,,,,,,None,None,0,0.0,215.08141759998398,None,215.08141759998398,216.08664709998993,216.05292019998888,217.06552340000053,None,1,215.08141759998398,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",1,0,0,0,0,0,101,101,101,,,,,,,,,None,None,0,0.0,217.08229970000684,None,217.08229970000684,218.08276980000664,218.06628810000257,219.06656350000412,None,0,217.08229970000684,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
1,"[-0.2, 0.2]",None,0,0,0,0,0,102,102,102,,,,,,,,,None,None,0,0.0,219.08326839999063,None,219.08326839999063,220.08376139999018,220.0670918999822,221.06758689999697,None,1,219.08326839999063,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",None,0,0,0,0,0,103,103,103,,,,,,,,,None,None,0,0.0,221.08422869999777,None,221.08422869999777,222.0846135999891,222.06811399999424,223.06852309999522,None,1,221.08422869999777,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",None,0,0,0,0,0,104,104,104,,,,,,,,,None,None,0,0.0,223.08538649999537,None,223.08538649999537,224.08596150000812,224.06901700000162,225.06955069999094,None,1,223.08538649999537,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
8,"[0, -0.2]",None,0,0,0,0,0,105,105,105,,,,,,,,,None,None,0,0.0,225.08620980000705,None,225.08620980000705,226.08646669998416,226.06985749999876,227.07026469998527,None,1,225.08620980000705,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",None,0,0,0,0,0,106,106,106,,,,,,,,,None,None,0,0.0,227.08699630000046,None,227.08699630000046,228.08740829999442,228.07077659998322,229.07202799999504,None,1,227.08699630000046,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",None,0,0,0,0,0,107,107,107,,,,,,,,,None,None,0,0.0,229.08801279999898,None,229.08801279999898,230.0884007999848,230.07182690000627,231.07214720000047,None,1,229.08801279999898,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",1,0,0,0,0,0,108,108,108,,,,,,,,,None,None,0,0.0,231.08892909999122,None,231.08892909999122,232.08938560000388,232.07267199998023,233.07349849998718,None,0,231.08892909999122,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,109,109,109,,,,,,,,,None,None,0,0.0,233.08982130000368,None,233.08982130000368,234.09027769998647,234.073622099997,None,None,1,233.08982130000368,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,110,110,110,,,,,,,,,None,None,0,0.0,235.0793069000065,None,235.0793069000065,236.09119849998388,236.05789769999683,237.0582579000038,None,1,235.0793069000065,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",1,0,0,0,0,0,111,111,111,,,,,,,,,None,None,0,0.0,237.0919763999991,None,237.0919763999991,238.0960855000012,238.06247030000668,239.07598629998392,None,0,237.0919763999991,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
1,"[-0.2, 0.2]",None,0,0,0,0,0,112,112,112,,,,,,,,,None,None,0,0.0,239.09265189999132,None,239.09265189999132,240.0930742000055,240.07643479999388,None,None,1,239.09265189999132,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
7,"[-0.2, -0.2]",None,0,0,0,0,0,113,113,113,,,,,,,,,None,None,0,0.0,241.0770910999854,None,241.0770910999854,242.07741669999086,242.06076950000715,243.06152079999447,None,1,241.0770910999854,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",None,0,0,0,0,0,114,114,114,,,,,,,,,None,None,0,0.0,243.07776580000063,None,243.07776580000063,244.08274369998253,244.05003859999124,245.04846259998158,None,1,243.07776580000063,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
3,"[0.2, 0.2]",None,0,0,0,0,0,115,115,115,,,,,,,,,None,None,0,0.0,245.0800670000026,None,245.0800670000026,246.0967568999913,246.06304529999034,247.0661206000077,None,1,245.0800670000026,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
9,"[0.2, -0.2]",1,0,0,0,0,0,116,116,116,,,,,,,,,None,None,0,0.0,247.08000139999785,None,247.08000139999785,248.08460050000576,248.0695973999973,None,None,0,247.08000139999785,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
6,"[0.2, 0]",None,0,0,0,0,0,117,117,117,,,,,,,,,None,None,0,0.0,249.08060950000072,None,249.08060950000072,250.0814935999806,250.06453060000786,251.06489769998007,None,1,249.08060950000072,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
2,"[0, 0.2]",None,0,0,0,0,0,118,118,118,,,,,,,,,None,None,0,0.0,251.08153409999795,None,251.08153409999795,252.08202959998744,252.06529769999906,253.06626719998894,None,1,251.08153409999795,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
5,"[0, 0]",None,0,0,0,0,0,119,119,119,,,,,,,,,None,None,0,0.0,253.0825108999852,None,253.0825108999852,254.08306780000567,254.06625139998505,255.06744859999162,None,1,253.0825108999852,None,99,m,99,r,MS,2021_Jun_03_1100,WASABI Nback,2020.2.10,59.552557812571486,
