square,location,corrAns,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,response_2.rt,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
3,"[0.2, 0.2]",None,0,0,0,0,0,78,78,78,,,,,,,,,0.016666666666666666,-0.5027777777777778,0,0.0,169.84390669999993,None,169.84390669999993,170.8442369000113,170.8263657000207,171.8497522000107,None,1,169.84390669999993,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,79,79,79,,,,,,,,,0.016666666666666666,-0.5027777777777778,0,0.0,171.8955574000138,None,171.8955574000138,172.89376470001298,172.8790232000174,None,None,1,171.8955574000138,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",1,0,0,0,0,0,80,80,80,,,,,,,,,-0.14166666666666666,-0.18194444444444444,0,0.0,173.844780000014,None,173.844780000014,174.847480299999,174.82902480001212,175.828726000007,None,0,173.844780000014,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",None,0,0,0,0,0,81,81,81,,,,,,,,,-0.14444444444444443,-0.18194444444444444,0,0.01602340000681579,175.84699480002746,None,175.84699480002746,176.84708610002417,176.82924650001223,177.82999810000183,None,1,175.84699480002746,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,82,82,82,,,,,,,,,-0.1486111111111111,-0.18194444444444444,0,0.049765000003390014,177.84774080000352,None,177.84774080000352,178.84800600001472,178.83011560002342,179.83034870002302,None,1,177.84774080000352,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",1,0,0,0,0,0,83,83,83,,,,,,,,,-0.1527777777777778,-0.18194444444444444,0,0.2163558999891393,179.84845320001477,None,179.84845320001477,180.84930320002604,180.83103560001473,181.83150910001132,None,0,179.84845320001477,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",None,0,0,0,0,0,84,84,84,,,,,,,,,-0.1638888888888889,-0.18472222222222223,0,0.08315150000271387,181.84983700001612,None,181.84983700001612,182.85036890002084,182.83205590001307,183.83223680002266,None,1,181.84983700001612,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,85,85,85,,,,,,,,,-0.1638888888888889,-0.18472222222222223,0,0.20149400000809692,183.8503219000122,None,183.8503219000122,184.85118330002297,184.8329927000159,185.83372920000693,None,1,183.8503219000122,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
2,"[0, 0.2]",None,0,0,0,0,0,86,86,86,,,,,,,,,-0.16805555555555557,-0.18472222222222223,1,1.9831045000173617,185.8519981999998,None,185.8519981999998,186.866878300003,186.834042100003,187.83403570001246,1,0,185.8519981999998,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",None,0,0,0,0,0,87,87,87,,,,,,,,,-0.16805555555555557,-0.18472222222222223,1,1.9668551000067964,187.85219270002563,None,187.85219270002563,188.85140230000252,188.836982000008,None,1,0,187.85219270002563,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,88,88,88,,,,,,,,,-0.175,-0.18472222222222223,0,0.0,189.85164770000847,None,189.85164770000847,190.85228440002538,190.838029800012,None,None,1,189.85164770000847,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",1,0,0,0,0,0,89,89,89,,,,,,,,,-0.175,-0.18472222222222223,1,1.9394083000079263,191.85296770001878,None,191.85296770001878,192.85332510000444,192.83801910001785,193.83829030001652,1,1,191.85296770001878,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",None,0,0,0,0,0,90,90,90,,,,,,,,,-0.18611111111111112,-0.19166666666666668,0,0.0,193.8537314000132,None,193.8537314000132,194.85419110002113,194.83882380000432,195.8392784000025,None,1,193.8537314000132,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,91,91,91,,,,,,,,,-0.18611111111111112,-0.19166666666666668,0,0.2547764999908395,195.8548411000229,None,195.8548411000229,196.85506660002284,196.83971060000476,None,None,1,195.8548411000229,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",1,0,0,0,0,0,92,92,92,,,,,,,,,-0.18611111111111112,-0.19166666666666668,1,1.9686389999988023,197.84023010000237,None,197.84023010000237,198.84066090002307,198.8228625000047,199.82328690000577,1,1,197.84023010000237,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
2,"[0, 0.2]",None,0,0,0,0,0,93,93,93,,,,,,,,,-0.18611111111111112,-0.19166666666666668,1,1.9347492000088096,199.841141300014,None,199.841141300014,200.84160110002267,200.82369680001284,201.82432050001808,1,0,199.841141300014,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,94,94,94,,,,,,,,,-0.18611111111111112,-0.19166666666666668,0,0.0,201.8420887000102,None,201.8420887000102,202.84256980000646,202.8243737000157,203.82516900001792,None,1,201.8420887000102,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",None,0,0,0,0,0,95,95,95,,,,,,,,,-0.19305555555555556,-0.19305555555555556,0,0.3715991000062786,203.84301000001142,None,203.84301000001142,204.84345590000157,204.82534530002158,205.82615100001567,None,1,203.84301000001142,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",None,0,0,0,0,0,96,96,96,,,,,,,,,-0.19583333333333333,-0.19583333333333333,0,0.516165999986697,205.84486420001485,None,205.84486420001485,206.86005060002208,206.8266166000103,207.82698020001408,None,1,205.84486420001485,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,97,97,97,,,,,,,,,-0.19722222222222222,-0.19583333333333333,0,0.3157325999927707,207.84544350000215,None,207.84544350000215,208.84738670001389,208.82981030002702,209.8279778000142,None,1,207.84544350000215,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
4,"[-0.2, 0]",1,0,0,0,0,0,98,98,98,,,,,,,,,-0.19722222222222222,-0.19583333333333333,0,0.6499688999901991,209.84636100000353,None,209.84636100000353,210.86184210001375,210.8285223999992,211.82926810000208,None,0,209.84636100000353,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",None,0,0,0,0,0,99,99,99,,,,,,,,,-0.20555555555555555,-0.1986111111111111,0,0.0,211.84703360000276,None,211.84703360000276,212.8473023000115,212.8295767000236,213.8298789000255,None,1,211.84703360000276,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,100,100,100,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.4011840999883134,213.84778680000454,None,213.84778680000454,214.84821520000696,214.83042520002346,215.83175710000796,None,1,213.84778680000454,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",1,0,0,0,0,0,101,101,101,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,215.84965430002194,None,215.84965430002194,216.86912600000505,216.8308864000137,217.83177010001964,None,0,215.84965430002194,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
1,"[-0.2, 0.2]",None,0,0,0,0,0,102,102,102,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,217.8496283000277,None,217.8496283000277,218.85005780000938,218.8320742000069,219.83345080001163,None,1,217.8496283000277,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",None,0,0,0,0,0,103,103,103,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,219.84904340002686,None,219.84904340002686,220.84941030002665,220.83408330002567,None,None,1,219.84904340002686,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",None,0,0,0,0,0,104,104,104,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,221.85012610000558,None,221.85012610000558,222.85034890001407,222.83432160000666,223.83492760002264,None,1,221.85012610000558,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
8,"[0, -0.2]",None,0,0,0,0,0,105,105,105,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,223.8518088000128,None,223.8518088000128,224.8509020000056,224.83535440001287,225.83578470000066,None,1,223.8518088000128,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",None,0,0,0,0,0,106,106,106,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,225.85141680002562,None,225.85141680002562,226.8522321000055,226.83637930001714,227.8375124000013,None,1,225.85141680002562,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",None,0,0,0,0,0,107,107,107,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,227.85258230002364,None,227.85258230002364,228.85806190001313,228.840167700022,None,None,1,227.85258230002364,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",1,0,0,0,0,0,108,108,108,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,229.85324570001103,None,229.85324570001103,230.8537146000017,230.83800180000253,231.839257500018,None,0,229.85324570001103,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,109,109,109,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,231.85481760001858,None,231.85481760001858,232.85464180001873,232.83918680000352,233.8394474000088,None,1,231.85481760001858,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,110,110,110,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,233.85535150000942,None,233.85535150000942,234.85564540000632,234.83991550002247,None,None,1,233.85535150000942,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",1,0,0,0,0,0,111,111,111,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,235.84035260000383,None,235.84035260000383,236.8408836000017,236.8233761000156,237.8274518000253,None,0,235.84035260000383,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
1,"[-0.2, 0.2]",None,0,0,0,0,0,112,112,112,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,237.84574050002266,None,237.84574050002266,238.85762230001274,238.82429410002078,239.82476580000366,None,1,237.84574050002266,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
7,"[-0.2, -0.2]",None,0,0,0,0,0,113,113,113,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,239.8424698000017,None,239.8424698000017,240.84487610001815,240.83032540002023,None,None,1,239.8424698000017,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",None,0,0,0,0,0,114,114,114,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,241.84221040000557,None,241.84221040000557,242.84253990001162,242.8259499000269,243.8263967000239,None,1,241.84221040000557,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
3,"[0.2, 0.2]",None,0,0,0,0,0,115,115,115,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,243.84302720002597,None,243.84302720002597,244.84362050000345,244.8269214000029,245.82738820000668,None,1,243.84302720002597,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
9,"[0.2, -0.2]",1,0,0,0,0,0,116,116,116,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,245.8441435000277,None,245.8441435000277,246.84449650000897,246.82780270001967,247.82828480002354,None,0,245.8441435000277,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
6,"[0.2, 0]",None,0,0,0,0,0,117,117,117,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,247.8450069000246,None,247.8450069000246,248.84538330000942,248.82872980000684,249.82920940002077,None,1,247.8450069000246,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
2,"[0, 0.2]",None,0,0,0,0,0,118,118,118,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,249.84604780000518,None,249.84604780000518,250.8463091000158,250.82964830001583,251.83014790000743,None,1,249.84604780000518,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
5,"[0, 0]",None,0,0,0,0,0,119,119,119,,,,,,,,,-0.7444444444444445,-0.20416666666666666,0,0.0,251.84686910000164,None,251.84686910000164,252.84748690002016,252.8308116000262,253.83108370000264,None,1,251.84686910000164,None,99,m,99,r,MS,2021_Jun_03_1039,WASABI Nback,2020.2.10,60.112988379542514,
