RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.rt,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,69,69,69,,,,,,,,,,,660.0497711999342,None,660.0497711999342,661.0497536999173,661.0331484000199,662.0330915998202,None,1,,660.0497711999342,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,70,70,70,,,,,,,,,,,662.0497804000042,None,662.0497804000042,663.0497828000225,663.033118999796,664.0331389999483,None,0,,662.0497804000042,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,71,71,71,,,,,,,,,,,664.0497931998689,None,664.0497931998689,665.0497934999876,665.0331331999041,666.0331430998631,None,1,,664.0497931998689,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,72,72,72,,,,,,,,,,,666.0498038998339,None,666.0498038998339,667.0498205998447,667.0331596999895,668.0331664998084,None,1,,666.0498038998339,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,73,73,73,,,,,,,,,,,668.0498139997944,None,668.0498139997944,669.0498144999146,669.0331692998298,670.0331837998237,None,0,,668.0498139997944,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,74,74,74,,,,,,,,,,,670.0498691999819,None,670.0498691999819,671.0498467998113,671.0331704998389,672.0331937998999,None,1,,670.0498691999819,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,75,75,75,,,,,,,,,,,672.0498581000138,None,672.0498581000138,673.049865799956,673.0332137998194,674.033210599795,None,1,,672.0498581000138,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,76,76,76,,,,,,,,,,,674.0498680998571,None,674.0498680998571,675.0498949999455,675.0332195998635,676.0332357999869,None,1,,674.0498680998571,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,77,77,77,,,,,,,,,,,676.049892099807,None,676.049892099807,677.0498966998421,677.0332436999306,678.0332467998378,None,1,,676.049892099807,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,78,78,78,,,,,,,,,,,678.0499285999686,None,678.0499285999686,679.049914599862,679.0332469998393,680.0332714999095,None,1,,678.0499285999686,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,79,79,79,,,,,,,,,,,680.0499276998453,None,680.0499276998453,681.0499289999716,681.0332676998805,682.0332740999293,None,1,,680.0499276998453,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,80,80,80,,,,,,,,,,,682.0499405998271,None,682.0499405998271,683.0499536998104,683.0332873999141,684.0332934998441,None,0,,682.0499405998271,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,81,81,81,,,,,,,,,,,684.0499638000038,None,684.0499638000038,685.0500558998901,685.0333104999736,686.033302599797,None,1,,684.0499638000038,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,82,82,82,,,,,,,,,,,686.0499684999231,None,686.0499684999231,687.0499801000115,687.033321299823,688.033334699925,None,1,,686.0499684999231,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,83,83,83,,,,,,,,,,,688.0499831999186,None,688.0499831999186,689.0499644000083,689.033347700024,690.0333453998901,None,0,,688.0499831999186,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,84,84,84,,,,,,,,,,,690.0500133999158,None,690.0500133999158,691.0500496998429,691.0333486997988,692.0333679998294,None,1,,690.0500133999158,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,85,85,85,,,,,,,,,,,692.0500323998276,None,692.0500323998276,693.0500479999464,693.0333628999069,694.0333967998158,None,1,,692.0500323998276,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,86,86,86,,,,,,,,,,,694.0499566998333,None,694.0499566998333,695.0500558000058,695.0334096997976,696.0333984999452,None,1,,694.0499566998333,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,87,87,87,,,,,,,,,,,696.0500693998765,None,696.0500693998765,697.0500662999693,697.0333879999816,698.0334260999225,None,1,,696.0500693998765,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,88,88,88,,,,,,,,,,,698.050083699869,None,698.050083699869,699.0501006999984,699.033417099854,700.0334191999864,None,1,,698.050083699869,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,89,89,89,,,,,,,,,,,700.0500952999573,None,700.0500952999573,701.0501294999849,701.0334417999256,702.0334824998863,None,0,,700.0500952999573,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,90,90,90,,,,,,,,,,,702.0499972999096,None,702.0499972999096,703.0501300999895,703.0334536998998,704.0334631998558,None,1,,702.0499972999096,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,91,91,91,,,,,,,,,,,704.0501247998327,None,704.0501247998327,705.0501245998312,705.0334802998696,706.033489599824,None,1,,704.0501247998327,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,92,92,92,,,,,,,,,,,706.0501413999591,None,706.0501413999591,707.0500959998462,707.0334832998924,708.0334995999001,None,0,,706.0501413999591,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,93,93,93,,,,,,,,,,,708.050156599842,None,708.050156599842,709.0501761999913,709.0335119999945,710.0335123999976,None,1,,708.050156599842,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,94,94,94,,,,,,,,,,,710.0501786998939,None,710.0501786998939,711.0501754998695,711.0335242999718,712.0335238999687,None,1,,710.0501786998939,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,95,95,95,,,,,,,,,,,712.0501906999853,None,712.0501906999853,713.0502019999549,713.0335442000069,714.0335289000068,None,1,,712.0501906999853,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,96,96,96,,,,,,,,,,,714.0502104000188,None,714.0502104000188,715.0502137998119,715.0335660998244,716.033569799969,None,1,,714.0502104000188,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,97,97,97,,,,,,,,,,,716.0502324998379,None,716.0502324998379,717.050247799838,717.0335488999262,718.033580499934,None,1,,716.0502324998379,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,98,98,98,,,,,,,,,,,718.0502524999902,None,718.0502524999902,719.0502492999658,719.0335856999736,720.0334733999334,None,0,,718.0502524999902,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,99,99,99,,,,,,,,,,,720.0502618998289,None,720.0502618998289,721.0502572997939,721.0336129998323,722.0336603999604,None,1,,720.0502618998289,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,100,100,100,,,,,,,,,,,722.0502383999992,None,722.0502383999992,723.0502926998306,723.0336196999997,724.0336448999587,None,1,,722.0502383999992,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,101,101,101,,,,,,,,,,,724.0502987999935,None,724.0502987999935,725.0503095998429,725.033637400018,726.0336490999907,None,0,,724.0502987999935,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,102,102,102,,,,,,,,,,,726.0503094999585,None,726.0503094999585,727.0503257999662,727.033654099796,728.0336771998554,None,1,,726.0503094999585,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,103,103,103,,,,,,,,,,,728.0503226998262,None,728.0503226998262,729.0503441998735,729.0336744999513,730.0336781998631,None,1,,728.0503226998262,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,104,104,104,,,,,,,,,,,730.0503553999588,None,730.0503553999588,731.0503510998096,731.0336913999636,732.0336085997988,None,1,,730.0503553999588,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,105,105,105,,,,,,,,,,,732.0503713998478,None,732.0503713998478,733.0503743998706,733.0337016999256,734.0337177999318,None,1,,732.0503713998478,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,106,106,106,,,,,,,,,,,734.0503767998889,None,734.0503767998889,735.0503868998494,735.0337262998801,736.0337500998285,None,1,,734.0503767998889,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,107,107,107,,,,,,,,,,,736.0503942999057,None,736.0503942999057,737.0504015998449,737.033754899865,738.033730099909,None,1,,736.0503942999057,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,108,108,108,,,,,,,,,,,738.0504113999195,None,738.0504113999195,739.0504244999029,739.0337745998986,740.0337578998879,None,0,,738.0504113999195,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,109,109,109,,,,,,,,,,,740.0504204998724,None,740.0504204998724,741.05048789992,741.0337733998895,742.0337824998423,None,1,,740.0504204998724,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,110,110,110,,,,,,,,,,,742.0504424998071,None,742.0504424998071,743.0504526998848,743.0338012999855,744.0338504998945,None,1,,742.0504424998071,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,111,111,111,,,,,,,,,,,744.0503566998523,None,744.0503566998523,745.0504717999138,745.0338037000038,746.0338148998562,None,0,,744.0503566998523,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,112,112,112,,,,,,,,,,,746.0504948999733,None,746.0504948999733,747.0504963998683,747.033826999832,748.033834700007,None,1,,746.0504948999733,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,113,113,113,,,,,,,,,,,748.05049709999,None,748.05049709999,749.0505848999601,749.0338538999204,750.0338316999841,None,1,,748.05049709999,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,114,114,114,,,,,,,,,,,750.0505536999553,None,750.0505536999553,751.0505284999963,751.0338596999645,752.0338455999736,None,1,,750.0505536999553,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,115,115,115,,,,,,,,,,,752.0505361999385,None,752.0505361999385,753.0505562999751,753.0338946999982,754.0339026998263,None,1,,752.0505361999385,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,116,116,116,,,,,,,,,,,754.0505482999142,None,754.0505482999142,755.0505681999493,755.0339061999694,756.0339021999389,None,0,,754.0505482999142,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,117,117,117,,,,,,,,,,,756.0505758000072,None,756.0505758000072,757.0505724998657,757.0339056998491,758.0339233998675,None,1,,756.0505758000072,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,118,118,118,,,,,,,,,,,758.0506209998857,None,758.0506209998857,759.0505959999282,759.0339139997959,760.0339472999331,None,1,,758.0506209998857,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,119,119,119,,,,,,,,,,,760.0506120999344,None,760.0506120999344,761.0506129998248,761.0339573000092,762.0339633999392,None,1,,760.0506120999344,None,1,M,8,R,CIB,2021_May_25_1403,WASABI Nback,2020.2.10,60.00686478171714,
