RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.x,response_2.y,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,71,71,71,,,,,,,,,,,445.7520680000016,None,445.7520680000016,446.75256379999337,446.7361879000091,447.7366275000095,-0.058333333333333334,-0.03333333333333333,None,1,445.7520680000016,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,72,72,72,,,,,,,,,,,447.7538380000042,None,447.7538380000042,448.75370920001296,448.73696370000835,449.7374489000067,-0.058333333333333334,-0.03333333333333333,None,1,447.7538380000042,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,73,73,73,,,,,,,,,,,449.75417030000244,None,449.75417030000244,450.7547002999927,450.73801960001583,451.73829589999514,-0.05694444444444444,-0.034722222222222224,None,0,449.75417030000244,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,74,74,74,,,,,,,,,,,451.75503749999916,None,451.75503749999916,452.7549832999939,452.738789199997,None,-0.05694444444444444,-0.034722222222222224,None,1,451.75503749999916,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,75,75,75,,,,,,,,,,,453.7392197000154,None,453.7392197000154,454.7398393000185,454.72291949999635,455.72378620001837,-0.05694444444444444,-0.034722222222222224,1,0,453.7392197000154,None,1.9225039000157267,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,76,76,76,,,,,,,,,,,455.7402810000058,None,455.7402810000058,456.7403700000141,456.7240808000206,457.72476710000774,-0.05694444444444444,-0.034722222222222224,None,1,455.7402810000058,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,77,77,77,,,,,,,,,,,457.74189940001816,None,457.74189940001816,458.74247739999555,458.7250241000147,459.7254976000113,-0.05694444444444444,-0.03611111111111111,None,1,457.74189940001816,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,78,78,78,,,,,,,,,,,459.742467700009,None,459.742467700009,460.74257470000884,460.72583760001,461.7263865999994,-0.05694444444444444,-0.03611111111111111,None,1,459.742467700009,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,79,79,79,,,,,,,,,,,461.7428915000055,None,461.7428915000055,462.7436077000166,462.72681950000697,463.726978199993,-0.05694444444444444,-0.03611111111111111,None,1,461.7428915000055,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,80,80,80,,,,,,,,,,,463.743968099996,None,463.743968099996,464.7443517000065,464.7273724999977,465.7280854000128,-0.05694444444444444,-0.03611111111111111,None,0,463.743968099996,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,81,81,81,,,,,,,,,,,465.7453492000059,None,465.7453492000059,466.7454735999927,466.7287197000114,467.7292607999989,-0.05694444444444444,-0.03611111111111111,None,1,465.7453492000059,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,82,82,82,,,,,,,,,,,467.74577150002006,None,467.74577150002006,468.7463914999971,468.72954600001685,469.7301182000083,-0.05694444444444444,-0.03611111111111111,None,1,467.74577150002006,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,83,83,83,,,,,,,,,,,469.7467864000064,None,469.7467864000064,470.74721130001126,470.7307722000114,471.7309004999988,-0.05694444444444444,-0.03611111111111111,None,0,469.7467864000064,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,84,84,84,,,,,,,,,,,471.74787469999865,None,471.74787469999865,472.7482408999931,472.7314682000142,473.73207319999347,-0.05694444444444444,-0.03611111111111111,None,1,471.74787469999865,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,85,85,85,,,,,,,,,,,473.7486642000149,None,473.7486642000149,474.7489997000084,474.73249389999546,475.7326346000191,-0.05694444444444444,-0.03611111111111111,None,1,473.7486642000149,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,86,86,86,,,,,,,,,,,475.74965370001155,None,475.74965370001155,476.75011220001034,476.73359479999635,477.7338037000154,-0.05694444444444444,-0.03611111111111111,None,1,475.74965370001155,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,87,87,87,,,,,,,,,,,477.7500990999979,None,477.7500990999979,478.75123090000125,478.73468300001696,479.73475239999243,-0.05694444444444444,-0.03611111111111111,None,1,477.7500990999979,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,88,88,88,,,,,,,,,,,479.750967400003,None,479.750967400003,480.7520633999957,480.73565819999203,481.73573780001607,-0.05694444444444444,-0.03611111111111111,None,1,479.750967400003,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,89,89,89,,,,,,,,,,,481.75240860000486,None,481.75240860000486,482.7528059000033,482.7362106000073,483.7368470999936,-0.05694444444444444,-0.03611111111111111,None,0,481.75240860000486,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,90,90,90,,,,,,,,,,,483.75339200001326,None,483.75339200001326,484.75386709999293,484.73711710001226,485.73735750000924,-0.05694444444444444,-0.03611111111111111,None,1,483.75339200001326,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,91,91,91,,,,,,,,,,,485.7543011000089,None,485.7543011000089,486.75483469999745,486.73793679999653,487.73928760000854,-0.05694444444444444,-0.03611111111111111,None,1,485.7543011000089,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,92,92,92,,,,,,,,,,,487.75510790001135,None,487.75510790001135,488.75559740001336,488.73908759999904,None,-0.05694444444444444,-0.03611111111111111,None,0,487.75510790001135,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,93,93,93,,,,,,,,,,,489.7393468999944,None,489.7393468999944,490.7399673000036,490.7231538000051,491.72362710000016,-0.05694444444444444,-0.03611111111111111,None,1,489.7393468999944,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,94,94,94,,,,,,,,,,,491.74042780001764,None,491.74042780001764,492.74090950001846,492.7240003000188,493.72475100000156,-0.05694444444444444,-0.03611111111111111,None,1,491.74042780001764,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,95,95,95,,,,,,,,,,,493.74124870001106,None,493.74124870001106,494.7417047000199,494.72542550001526,495.72559370001545,-0.05277777777777778,-0.03888888888888889,None,1,493.74124870001106,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,96,96,96,,,,,,,,,,,495.74216310001793,None,495.74216310001793,496.7429148000083,496.72630260000005,497.72643969999626,-0.05416666666666667,-0.044444444444444446,None,1,495.74216310001793,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,97,97,97,,,,,,,,,,,497.74337800001376,None,497.74337800001376,498.74343309999676,498.72709530001157,499.7276484000031,-0.05416666666666667,-0.044444444444444446,None,1,497.74337800001376,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,98,98,98,,,,,,,,,,,499.7442979000043,None,499.7442979000043,500.74462870002026,500.7278925999999,501.7284498999943,-0.05555555555555555,-0.044444444444444446,None,0,499.7442979000043,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,99,99,99,,,,,,,,,,,501.7446496000048,None,501.7446496000048,502.7456894000061,502.728895200009,503.72974730000715,-0.05555555555555555,-0.044444444444444446,None,1,501.7446496000048,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,100,100,100,,,,,,,,,,,503.7461985000118,None,503.7461985000118,504.7467369000078,504.72975430000224,505.73084740000195,-0.05694444444444444,-0.044444444444444446,None,1,503.7461985000118,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,101,101,101,,,,,,,,,,,505.74713530001463,None,505.74713530001463,506.7469488000206,506.730865599995,507.73123130001477,-0.05694444444444444,-0.044444444444444446,None,0,505.74713530001463,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,102,102,102,,,,,,,,,,,507.7477887000132,None,507.7477887000132,508.7483990000037,508.73139880000963,509.7323207000154,-0.05694444444444444,-0.044444444444444446,None,1,507.7477887000132,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,103,103,103,,,,,,,,,,,509.7485977000033,None,509.7485977000033,510.7492376000155,510.7327605000173,511.73301110000466,-0.05694444444444444,-0.044444444444444446,None,1,509.7485977000033,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,104,104,104,,,,,,,,,,,511.7496981000004,None,511.7496981000004,512.7508760000055,512.7335779000132,513.7341676999931,-0.05694444444444444,-0.044444444444444446,None,1,511.7496981000004,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,105,105,105,,,,,,,,,,,513.7507251999923,None,513.7507251999923,514.7511008000001,514.7339983000129,515.7351079999935,-0.05694444444444444,-0.044444444444444446,None,1,513.7507251999923,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,106,106,106,,,,,,,,,,,515.7516301000142,None,515.7516301000142,516.7521899999992,516.7355900999974,517.7360420000041,-0.058333333333333334,-0.044444444444444446,None,1,515.7516301000142,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,107,107,107,,,,,,,,,,,517.7527294000029,None,517.7527294000029,518.752954800002,518.7364949000184,519.7368788000022,-0.058333333333333334,-0.044444444444444446,None,1,517.7527294000029,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,108,108,108,,,,,,,,,,,519.7535154999932,None,519.7535154999932,520.7542785000114,520.737309899996,521.737832999992,-0.058333333333333334,-0.044444444444444446,None,0,519.7535154999932,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,109,109,109,,,,,,,,,,,521.7540242999967,None,521.7540242999967,522.7550323000178,522.7383256000176,523.7387120000203,-0.058333333333333334,-0.044444444444444446,None,1,521.7540242999967,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,110,110,110,,,,,,,,,,,523.7557167000195,None,523.7557167000195,524.7560967000027,524.7391067999997,None,-0.058333333333333334,-0.044444444444444446,None,1,523.7557167000195,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,111,111,111,,,,,,,,,,,525.7399034000118,None,525.7399034000118,526.7401818000071,526.7235290000099,527.7247287000064,-0.06111111111111111,-0.044444444444444446,None,0,525.7399034000118,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,112,112,112,,,,,,,,,,,527.7409545000119,None,527.7409545000119,528.7414024000173,528.7254736000032,529.7253736999992,-0.0625,-0.05138888888888889,None,1,527.7409545000119,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,113,113,113,,,,,,,,,,,529.7418883999926,None,529.7418883999926,530.742097600014,530.7256955000048,531.7260846999998,-0.0625,-0.05138888888888889,None,1,529.7418883999926,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,114,114,114,,,,,,,,,,,531.7425610999926,None,531.7425610999926,532.7430136000039,532.7263004000124,533.7268295999966,-0.06388888888888888,-0.05138888888888889,None,1,531.7425610999926,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,115,115,115,,,,,,,,,,,533.7434886000119,None,533.7434886000119,534.7440760000027,534.7272542999999,535.7275685000059,-0.06388888888888888,-0.05138888888888889,1,0,533.7434886000119,None,1.8348480999993626,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,116,116,116,,,,,,,,,,,535.7443843999936,None,535.7443843999936,536.7450073999935,536.7279521000164,537.7286491999985,-0.06388888888888888,-0.05138888888888889,None,0,535.7443843999936,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,117,117,117,,,,,,,,,,,537.7453690000111,None,537.7453690000111,538.74566830002,538.7287505000131,539.729754,-0.06527777777777778,-0.05138888888888889,None,1,537.7453690000111,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,118,118,118,,,,,,,,,,,539.7462710000109,None,539.7462710000109,540.7466787000012,540.730163900007,541.7305287000199,-0.06527777777777778,-0.05138888888888889,None,1,539.7462710000109,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,119,119,119,,,,,,,,,,,541.747158800019,None,541.747158800019,542.7475106000202,542.7309955999954,543.7314753000101,-0.06527777777777778,-0.05138888888888889,None,1,541.747158800019,None,,99,m,99,r,MS,2021_Jun_03_1005,WASABI Nback,2020.2.10,59.997756073821215,
