square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1728.813218700001,1730.813268299913,1728.813218700001,1729.8132643999998,1729.796478400007,1730.7965639000759,"[0, 0, 0]",1,1728.813218700001,1730.813268299913,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1730.8635318998713,None,1730.8635318998713,1731.8632644999307,1731.846618300071,None,"[0, 0, 0]",1,1730.8635318998713,None,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1732.846595699899,1734.8465978999157,1732.846595699899,1733.8466578000225,1733.8299435998779,1734.8299304998945,"[0, 0, 0]",1,1732.846595699899,1734.8465978999157,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
9,"[0.2, -0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1734.863296699943,1736.8632817000616,1734.863296699943,1735.8632914999034,1735.8466121000238,1736.8466443000361,"[0, 0, 0]",1,1734.863296699943,1736.8632817000616,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1736.8799483000766,1738.8799785999581,1736.8799483000766,1737.8799715000205,1737.8633238999173,1738.8633071000222,"[0, 0, 0]",1,1736.8799483000766,1738.8799785999581,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1738.8966566999443,1740.89665349992,1738.8966566999443,1739.8966415999457,1739.8799707998987,1740.8799997000024,"[0, 0, 0]",1,1738.8966566999443,1740.89665349992,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
9,"[0.2, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1740.913330399897,1742.9133516999427,1740.913330399897,1741.9133498000447,1741.8966820000205,1742.8966804998927,"[0, 0, 0]",1,1740.913330399897,1742.9133516999427,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
,,,,,,,,,,,1742.9300130999181,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.77777777777778,1702.345562059898,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,1760.2460519000888,None,1762.9800994000398,None,1762.9800994000398,1763.9801892999094,1763.963533299975,1764.9635200998746,1,None,None,"[0, 0, 0]",,,1762.9800994000398,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.0150962402112782,5.013090840075165,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,1764.9801914999261,1764.9801914999261,1764.9801914999261,1765.980189899914,1765.9635415999219,1766.9635393999051,1,None,None,"[0, 0, 0]",,,1764.9801914999261,1764.9801914999261,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,1766.9801954000723,1766.9801954000723,1766.9801954000723,1767.9802077000495,1767.9635604999494,1768.9635689000133,1,None,None,"[0, 0, 0]",,,1766.9801954000723,1766.9801954000723,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,1768.9802298999857,1768.9802298999857,1768.9802298999857,1769.980222800048,1769.9636039999314,1770.9635588999372,1,None,None,"[0, 0, 0]",,,1768.9802298999857,1768.9802298999857,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,1771.030261799926,1771.030261799926,1771.030261799926,1772.0302460000385,1772.0135977999307,None,1,None,None,"[0, 0, 0]",,,1771.030261799926,1771.030261799926,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1772.9969130998943,None,1772.9969130998943,1773.9969212999567,1773.9802900999784,1774.9802920999937,1,None,None,"[0, 0, 0]",,,1772.9969130998943,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,1774.9969498999417,1774.9969498999417,1774.9969498999417,1775.9969474999234,1775.9802892999724,1776.980304100085,1,None,None,"[0, 0, 0]",,,1774.9969498999417,1774.9969498999417,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,1776.9969178999308,1776.9969178999308,1776.9969178999308,1777.9969723999966,1777.9803003999405,1778.9803136999253,1,None,None,"[0, 0, 0]",,,1776.9969178999308,1776.9969178999308,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,1778.9969893998932,1778.9969893998932,1778.9969893998932,1779.9969889000058,1779.9803313000593,1780.980343699921,1,None,None,"[0, 0, 0]",,,1778.9969893998932,1778.9969893998932,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,1780.996995399939,1780.996995399939,1780.996995399939,1781.9970150000881,1781.9803287999239,1782.9803331999574,1,None,None,"[0, 0, 0]",,,1780.996995399939,1780.996995399939,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
,,,,,,,,,,,1782.9970114000607,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.18518518518519,1741.1125418599695,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,1798.2305683998857,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1803.0471518000122,1805.0471721999347,1803.0471518000122,1804.04717419995,1804.04717419995,1805.0471721999347,"[0, 0, 0]",1,1803.0471518000122,1805.0471721999347,,,,,,,,,,,0.015101540135219693,5.01310084015131,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1805.0638558000792,1807.0638780000154,1805.0638558000792,1806.063873999985,1806.047203999944,1807.0471522998996,"[0, 0, 0]",1,1805.0638558000792,1807.0638780000154,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1807.080560100032,1809.0805542999879,1807.080560100032,1808.0805416000076,1808.0638880000915,1809.0638715999667,"[0, 0, 0]",1,1807.080560100032,1809.0805542999879,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1809.0972112000454,1811.0972601000685,1809.0972112000454,1810.097237000009,1810.0805693999864,1811.0805712998845,"[0, 0, 0]",1,1809.0972112000454,1811.0972601000685,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1811.1806129999459,None,1811.1806129999459,1812.1805759000126,1812.1639228998683,None,"[0, 0, 0]",1,1811.1806129999459,None,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1813.1305760999676,1815.130591900088,1813.1305760999676,1814.1306080999784,1814.1139219999313,1815.1139251999557,"[0, 0, 0]",1,1813.1305760999676,1815.130591900088,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1815.147177600069,1817.1472934999038,1815.147177600069,1816.1472735998686,1816.130575899966,1817.1306259999983,"[0, 0, 0]",0,1815.147177600069,1817.1472934999038,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1817.1639441000298,1819.1639797999524,1817.1639441000298,1818.1639837000985,1818.1473334000912,1819.1473183000926,"[0, 0, 0]",1,1817.1639441000298,1819.1639797999524,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1819.1806290000677,1821.180655400036,1819.1806290000677,1820.1806385000236,1820.163987699896,1821.1639928000513,"[0, 0, 0]",1,1819.1806290000677,1821.180655400036,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1821.1973285998683,1823.1973454998806,1821.1973285998683,1822.1973460000008,1822.180651600007,1823.1806747999508,"[0, 0, 0]",1,1821.1973285998683,1823.1973454998806,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
,,,,,,,,,,,1823.2140089999884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.91358024691358,1782.0293056601658,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,0,0,0,1840.4308122000657,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1843.247442800086,1845.2475197000895,1843.247442800086,1844.2475139000453,1844.2475139000453,1845.2475197000895,"[0, 0, 0]",1,1843.247442800086,1845.2475197000895,,,,,,,,,,,0.015362639911472797,5.013620639918372,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1845.2642015998717,1847.2642081000376,1845.2642015998717,1846.2641799000558,1846.2475419000257,1847.2475540998857,"[0, 0, 0]",1,1845.2642015998717,1847.2642081000376,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1847.2808828998823,1849.280893499963,1847.2808828998823,1848.2808749999385,1848.2642181999981,1849.2642286999617,"[0, 0, 0]",1,1847.2808828998823,1849.280893499963,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1849.297558600083,1851.297588000074,1849.297558600083,1850.2975902999751,1850.2808816998731,1851.2809148000088,"[0, 0, 0]",1,1849.297558600083,1851.297588000074,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1851.3478657999076,None,1851.3478657999076,1852.3475961999502,1852.3309219998773,None,"[0, 0, 0]",1,1851.3478657999076,None,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1853.330927300034,1855.3309384998865,1853.330927300034,1854.3309202999808,1854.314271299867,1855.3142643000465,"[0, 0, 0]",1,1853.330927300034,1855.3309384998865,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1855.3476070999168,1857.3476211999077,1855.3476070999168,1856.3475975000765,1856.330944800051,1857.330942099914,"[0, 0, 0]",1,1855.3476070999168,1857.3476211999077,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1857.3642720000353,1859.3643104000948,1857.3642720000353,1858.364299000008,1858.3476354999002,1859.3476231000386,"[0, 0, 0]",1,1857.3642720000353,1859.3643104000948,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1859.3809795000125,1861.3809720999561,1859.3809795000125,1860.3809825000353,1860.364299400011,1861.3643274998758,"[0, 0, 0]",1,1859.3809795000125,1861.3809720999561,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1861.39766040002,1863.397674900014,1861.39766040002,1862.3976608999074,1862.3810042999685,1863.3810076999944,"[0, 0, 0]",1,1861.39766040002,1863.397674900014,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
,,,,,,,,,,,1863.4143588999286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.91358024691358,1823.3801710600965,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,0,0,0,1878.8650193000212,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1883.44782510004,1885.4478607000783,1883.44782510004,1884.447854500031,1884.447854500031,1885.4478607000783,"[0, 0, 0]",1,1883.44782510004,1885.4478607000783,,,,,,,,,,,0.014836939983069897,5.012570039834827,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1885.464526799973,1887.464539699955,1885.464526799973,1886.4645447998773,1886.44785519992,1887.447858700063,"[0, 0, 0]",1,1885.464526799973,1887.464539699955,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1887.481192999985,1889.4812181999441,1887.481192999985,1888.481208999874,1888.4645521000493,1889.464549300028,"[0, 0, 0]",1,1887.481192999985,1889.4812181999441,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1889.4978966999333,1891.4978950999212,1889.4978966999333,1890.4978843000717,1890.4812175999396,1891.4812282999046,"[0, 0, 0]",1,1889.4978966999333,1891.4978950999212,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1891.5482153000776,None,1891.5482153000776,1892.5479053000454,1892.5312421000563,None,"[0, 0, 0]",1,1891.5482153000776,None,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1893.531254899921,1895.5312558999285,1893.531254899921,1894.5312478998676,1894.5145914999302,1895.5146172000095,"[0, 0, 0]",1,1893.531254899921,1895.5312558999285,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1895.5479266000912,1897.5479597998783,1895.5479266000912,1896.5479291998781,1896.53127710009,1897.5312735000625,"[0, 0, 0]",1,1895.5479266000912,1897.5479597998783,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1897.5646438000258,1899.5645840999205,1897.5646438000258,1898.5646319000516,1898.547955099959,1899.5479566000868,"[0, 0, 0]",1,1897.5646438000258,1899.5645840999205,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1899.5812883998733,1901.581324199913,1899.5812883998733,1900.5813156000804,1900.5646303000394,1901.5646392998751,"[0, 0, 0]",1,1899.5812883998733,1901.581324199913,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1901.5979883999098,1903.597989999922,1901.5979883999098,1902.597986199893,1902.5813164000865,1903.5813338998705,"[0, 0, 0]",1,1901.5979883999098,1903.597989999922,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
,,,,,,,,,,,1903.6147239999846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.061728395061728,1863.7646490598563,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2137.450600299984,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2140.0831911000423,2142.083318399964,2140.0831911000423,2141.0833085998893,2141.0833085998893,2142.083318399964,"[0, 0, 0]",1,2140.0831911000423,2142.083318399964,1922.298457399942,1922.298457399942,None,space,180.46094320015982,1922.298457399942,None,,,,0.014004740165546536,5.010902140289545,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2142.0999867999926,2144.099989200011,2142.0999867999926,2143.0999853000976,2143.083319599973,2144.083336799871,"[0, 0, 0]",1,2142.0999867999926,2144.099989200011,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2144.1166538000107,2146.1166934999637,2144.1166538000107,2145.1166814998724,2145.1000103999395,2146.1000190998893,"[0, 0, 0]",1,2144.1166538000107,2146.1166934999637,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2146.133348400006,2148.133351400029,2146.133348400006,2147.133342999965,2147.11669779988,2148.1167148000095,"[0, 0, 0]",1,2146.133348400006,2148.133351400029,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2148.200213900069,None,2148.200213900069,2149.199946299894,2149.1833611999173,None,"[0, 0, 0]",1,2148.200213900069,None,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2150.1667116000317,2152.1667351999786,2150.1667116000317,2151.1667184000835,2151.150152399903,2152.1500722998753,"[0, 0, 0]",1,2150.1667116000317,2152.1667351999786,,,,,,,,,,,,,1,M,2,25,r,ARB,2021_Oct_26_1823,2020.2.10,distractmap2,59.97454680401794,"['Left Leg', 'Left Face', 'Right Arm', 'Abdomen']",
