square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,fixation_rest.started,fixation_rest.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
5,"[0, 0]",1,0,21,21,21,,,None,None,"[0, 0, 0]",158.4260907000862,160.42610909999348,158.4260907000862,159.42608900018968,159.4094081001822,160.40942170005292,"[0, 0, 0]",1,158.4260907000862,160.42610909999348,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,22,22,22,,,None,None,"[0, 0, 0]",160.44276980008,162.44277760013938,160.44276980008,161.44276700005867,161.4261130001396,162.42611410003155,"[0, 0, 0]",1,160.44276980008,162.44277760013938,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",0,0,23,23,23,,,None,None,"[0, 0, 0]",162.45943780010566,164.45945110009052,162.45943780010566,163.45944670005701,163.44279040000401,164.44279090012424,"[0, 0, 0]",1,162.45943780010566,164.45945110009052,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
9,"[0.2, -0.2]",0,0,24,24,24,,,None,None,"[0, 0, 0]",164.4761276000645,166.47614719998091,164.4761276000645,165.4761342999991,165.45946889999323,166.45947560016066,"[0, 0, 0]",1,164.4761276000645,166.47614719998091,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
3,"[0.2, 0.2]",0,0,25,25,25,,,None,None,"[0, 0, 0]",166.4928095000796,168.49282050016336,166.4928095000796,167.4928225001786,167.47615190013312,168.47616120008752,"[0, 0, 0]",1,166.4928095000796,168.49282050016336,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
9,"[0.2, -0.2]",1,0,26,26,26,,,None,None,"[0, 0, 0]",168.50950010004453,170.50951090012677,168.50950010004453,169.5095065999776,169.49283060012385,170.49284770013765,"[0, 0, 0]",1,168.50950010004453,170.50951090012677,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
6,"[0.2, 0]",0,0,27,27,27,,,None,None,"[0, 0, 0]",170.52618460007943,172.5262072000187,170.52618460007943,171.52620890014805,171.50952130020596,172.50953160016797,"[0, 0, 0]",1,170.52618460007943,172.5262072000187,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
2,"[0, 0.2]",0,0,28,28,28,,,None,None,"[0, 0, 0]",172.54285450000316,174.54287920007482,172.54285450000316,173.54287650017068,173.52625840017572,174.52621689997613,"[0, 0, 0]",1,172.54285450000316,174.54287920007482,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",0,0,29,29,29,,,None,None,"[0, 0, 0]",174.55956410011277,176.55956020019948,174.55956410011277,175.55957000004128,175.542893800186,176.54288980015554,"[0, 0, 0]",1,174.55956410011277,176.55956020019948,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
,,,,,,,,,,,,,,,,,,,,,,176.59289630013518,None,space,176.59289630013518,None,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
3,"[0.2, 0.2]",None,0,0,0,0,325.994193200022,None,None,None,"[0, 0, 0]",332.99417850002646,334.99426669999957,332.99417850002646,333.9942454001866,333.9942454001866,334.99426669999957,"[0, 0, 0]",1,332.99417850002646,334.99426669999957,,,,,,234.12670240015723,234.12670240015723,None,space,70.59763740003109,234.12670240015723,None,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",335.01090840017423,337.0109441000968,335.01090840017423,336.01092590019107,335.9942747000605,336.9942672001198,"[0, 0, 0]",1,335.01090840017423,337.0109441000968,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",337.027611900121,339.0276713001076,337.027611900121,338.02762130019255,338.01094330009073,339.01094330009073,"[0, 0, 0]",1,337.027611900121,339.0276713001076,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",339.0442865001969,341.0443118000403,339.0442865001969,340.04422330018133,340.0276346001774,341.02764950017445,"[0, 0, 0]",1,339.0442865001969,341.0443118000403,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",341.06096770009026,343.0609883000143,341.06096770009026,342.0609656001907,342.04433010006323,343.0443245000206,"[0, 0, 0]",1,341.06096770009026,343.0609883000143,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",343.0777322000358,345.07766980002634,343.0777322000358,344.07767000002787,344.06100270012394,345.0609973000828,"[0, 0, 0]",1,343.0777322000358,345.07766980002634,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",345.0944211999886,347.0943702000659,345.0944211999886,346.09435300016776,346.077680000104,347.07772230007686,"[0, 0, 0]",1,345.0944211999886,347.0943702000659,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",347.11100900010206,349.1110438001342,347.11100900010206,348.1110282000154,348.0943789000157,349.0943950000219,"[0, 0, 0]",1,347.11100900010206,349.1110438001342,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",349.1277048001066,351.12773100007325,349.1277048001066,350.1277199999895,350.1110412001144,351.110994100105,"[0, 0, 0]",1,349.1277048001066,351.12773100007325,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",351.14439590019174,353.14441810012795,351.14439590019174,352.1444135000929,352.1277319001965,353.12774060014635,"[0, 0, 0]",1,351.14439590019174,353.14441810012795,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
,,,,,,,,,,,,,,,,,,,,,,353.1777391000651,None,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
6,"[0.2, 0]",None,0,0,0,0,365.1945237000473,None,None,None,"[0, 0, 0]",368.1944915000349,370.19458610005677,368.1944915000349,369.1945438000839,369.1945438000839,370.19458610005677,"[0, 0, 0]",1,368.1944915000349,370.19458610005677,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",370.2112182001583,372.2112478001509,370.2112182001583,371.21123730018735,371.19457660010085,372.1945897000842,"[0, 0, 0]",1,370.2112182001583,372.2112478001509,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",372.2279032000806,374.22791320015676,372.2279032000806,373.227823600173,373.21125080017373,374.2111314001959,"[0, 0, 0]",1,372.2279032000806,374.22791320015676,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",374.24458779999986,376.2446191001218,374.24458779999986,375.24460730003193,375.2278380000498,376.2279281001538,"[0, 0, 0]",1,374.24458779999986,376.2446191001218,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",376.26129100006074,378.26129880012013,376.26129100006074,377.2612956999801,377.2446163999848,378.2446336001158,"[0, 0, 0]",1,376.26129100006074,378.26129880012013,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",378.2779502000194,380.2779795001261,378.2779502000194,379.2779649000149,379.2613172000274,380.2613062001765,"[0, 0, 0]",1,378.2779502000194,380.2779795001261,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",380.2946839001961,382.29467800003476,380.2946839001961,381.29467279999517,381.2779704001732,382.27798940008506,"[0, 0, 0]",1,380.2946839001961,382.29467800003476,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",382.3113319000695,384.3113441001624,382.3113319000695,383.3113568001427,383.2947069001384,384.2946895000059,"[0, 0, 0]",1,382.3113319000695,384.3113441001624,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",384.32802300015464,386.32803590013646,384.32802300015464,385.3280176001135,385.31137180002406,386.31138120009564,"[0, 0, 0]",1,384.32802300015464,386.32803590013646,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",386.34470510017127,388.34472940000705,386.34470510017127,387.344717200147,387.32802560017444,388.3280480999965,"[0, 0, 0]",1,386.34470510017127,388.34472940000705,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
,,,,,,,,,,,,,,,,,,,,,,388.36137649999,None,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",None,0,0,0,0,396.3781127000693,None,None,None,"[0, 0, 0]",403.37816750002094,None,403.37816750002094,404.3781818000134,404.3781818000134,None,"[0, 0, 0]",1,403.37816750002094,None,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",405.37819229997694,407.3780812001787,405.37819229997694,406.3782135001384,406.36153890006244,407.36153990007006,"[0, 0, 0]",1,405.37819229997694,407.3780812001787,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",407.39486880018376,409.3948919000104,407.39486880018376,408.3948917000089,408.37821560003795,409.37822650000453,"[0, 0, 0]",1,407.39486880018376,409.3948919000104,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",409.41157420002855,411.4115731001366,409.41157420002855,410.4115528999828,410.3948911000043,411.3948992001824,"[0, 0, 0]",1,409.41157420002855,411.4115731001366,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",411.42824860010296,413.4282625000924,411.42824860010296,412.4282496999949,412.4115747001488,413.41157760005444,"[0, 0, 0]",1,411.42824860010296,413.4282625000924,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",413.44494760013185,415.444944600109,413.44494760013185,414.444930100115,414.4282756000757,415.42829670012,"[0, 0, 0]",1,413.44494760013185,415.444944600109,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",415.46161130000837,417.4616204001941,415.46161130000837,416.4616309001576,416.44499290012754,417.4449795000255,"[0, 0, 0]",1,415.46161130000837,417.4616204001941,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",417.4782973001711,419.47832250013016,417.4782973001711,418.47863480006345,418.46163100004196,419.46164920018055,"[0, 0, 0]",1,417.4782973001711,419.47832250013016,,,,,,,,,,,,,,,,,,,4,M,2,21,l,MH,49,49,2022_Aug_03_1221,2020.2.10,distractmap2,60.003840302962374,"['Left Face', 'Right Arm', 'Left Face', 'Right Arm']",
