square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,response.rt_left,response.rt_right,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1443.3872678999323,1445.3872737998608,1443.3872678999323,1444.3872801000252,1444.3705921999644,1445.370587100042,"[0, 0, 0]",1,1443.3872678999323,1445.3872737998608,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1445.437519500032,None,1445.437519500032,1446.4372775999364,1446.4206178998575,None,"[0, 0, 0]",1,1445.437519500032,None,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1447.4206202998757,1449.4206121999305,1447.4206202998757,1448.420618099859,1448.4039433000144,1449.4039565999992,"[0, 0, 0]",1,1447.4206202998757,1449.4206121999305,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1449.4373011998832,1451.4373135999776,1449.4373011998832,1450.4373075000476,1450.420636499999,1451.4206171999685,"[0, 0, 0]",1,1449.4373011998832,1451.4373135999776,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1451.4539904999547,1453.45399249997,1451.4539904999547,1452.4539866999257,1452.4373266000766,1453.4373359999154,"[0, 0, 0]",1,1451.4539904999547,1453.45399249997,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1453.4706585998647,1455.4706729999743,1453.4706585998647,1454.4706645999104,1454.4539079000242,1455.4540114998817,"[0, 0, 0]",1,1453.4706585998647,1455.4706729999743,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1455.4873651999515,1457.4873681999743,1455.4873651999515,1456.4873591999058,1456.470670199953,1457.4706866999622,"[0, 0, 0]",1,1455.4873651999515,1457.4873681999743,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
,,,,,,,,,,,1457.504031199962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.629629629629628,1161.2591473597568,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,1470.703936100006,None,1477.5541814998724,None,1477.5541814998724,1478.5541860999074,1478.5375298000872,1479.5375268000644,1,None,None,"[0, 0, 0]",,,1477.5541814998724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014755940297618508,5.012362440349534,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,1479.5541934000794,1479.5541934000794,1479.5541934000794,1480.5542162999045,1480.537530799862,1481.5375365000218,1,None,None,"[0, 0, 0]",,,1479.5541934000794,1479.5541934000794,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1481.5542395999655,1481.5542395999655,1481.5542395999655,1482.5542226999532,1482.5375359999016,1483.5374799000565,1,None,None,"[0, 0, 0]",,,1481.5542395999655,1481.5542395999655,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1483.5542470999062,1483.5542470999062,1483.5542470999062,1484.5542307000142,1484.5375844999216,1485.537585400045,1,None,None,"[0, 0, 0]",,,1483.5542470999062,1483.5542470999062,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1485.5712047000416,1485.5712047000416,1485.5712047000416,1486.570921199862,1486.5541604999453,1487.5542689999565,1,None,None,"[0, 0, 0]",,,1485.5712047000416,1485.5712047000416,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,0,5,5,5,,,,,,,1487.5709142999258,None,1487.5709142999258,1488.5709275000263,1488.5542784000281,1489.554287499981,1,None,None,"[0, 0, 0]",,,1487.5709142999258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,1489.5709438999183,1489.5709438999183,1489.5709438999183,1490.5709384998772,1490.5542743999977,1491.554287099978,1,None,None,"[0, 0, 0]",,,1489.5709438999183,1489.5709438999183,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,1491.5709551000036,1491.5709551000036,1491.5709551000036,1492.570957900025,1492.5543120000511,1493.554185200017,1,None,None,"[0, 0, 0]",,,1491.5709551000036,1491.5709551000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,1493.5708725000732,1493.5708725000732,1493.5708725000732,1494.570978499949,1494.5543251000345,1495.5542935000267,1,None,None,"[0, 0, 0]",,,1493.5708725000732,1493.5708725000732,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,1495.5709784000646,1495.5709784000646,1495.5709784000646,1496.570981200086,1496.554326799931,1497.5543517998885,1,None,None,"[0, 0, 0]",,,1495.5709784000646,1495.5709784000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
,,,,,,,,,,,1497.5709976998623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45679012345679,1205.126110960031,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",None,0,0,0,0,,,,,1514.7546516000293,None,1517.6044922000729,None,1517.6044922000729,1518.6044968999922,1518.5878363999072,1519.5878439999651,1,None,None,"[0, 0, 0]",,,1517.6044922000729,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014798140153288841,5.012432940071449,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",1,0,1,1,1,,,,,,,1519.6045031000394,1519.6045031000394,1519.6045031000394,1520.6044777999632,1520.5878407999408,1521.5878691999242,1,None,None,"[0, 0, 0]",,,1519.6045031000394,1519.6045031000394,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1521.6045119999908,1521.6045119999908,1521.6045119999908,1522.6045282999985,1522.5878461999819,1523.5878643000033,1,None,None,"[0, 0, 0]",,,1521.6045119999908,1521.6045119999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",0,0,3,3,3,,,,,,,1523.6045263998676,1523.6045263998676,1523.6045263998676,1524.6045337000396,1524.5878886999562,1525.5878582000732,1,None,None,"[0, 0, 0]",,,1523.6045263998676,1523.6045263998676,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,1525.6380513999611,1525.6380513999611,1525.6380513999611,1526.6378810000606,1526.621238199994,None,1,None,None,"[0, 0, 0]",,,1525.6380513999611,1525.6380513999611,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1527.621238599997,None,1527.621238599997,1528.6212528999895,1528.604574299883,1529.6045599000063,1,None,None,"[0, 0, 0]",,,1527.621238599997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,0,6,6,6,,,,,,,1529.6212609999347,1529.6212609999347,1529.6212609999347,1530.6211449999828,1530.6045895998832,1531.6045961999334,1,None,None,"[0, 0, 0]",,,1529.6212609999347,1529.6212609999347,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,,,,,1531.6212649000809,1531.6212649000809,1531.6212649000809,1532.6212700998876,1532.6045983000658,1533.6046078999061,1,None,None,"[0, 0, 0]",,,1531.6212649000809,1531.6212649000809,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",1,0,8,8,8,,,,,,,1533.621294300072,1533.621294300072,1533.621294300072,1534.6212986998726,1534.6046269999351,1535.6046140999533,1,None,None,"[0, 0, 0]",,,1533.621294300072,1533.621294300072,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,,,,,1535.62131149997,1535.62131149997,1535.62131149997,1536.6213104999624,1536.6046400999185,1537.6047322000377,1,None,None,"[0, 0, 0]",,,1535.62131149997,1535.62131149997,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
,,,,,,,,,,,1537.6212957000826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.209876543209877,1243.109546259977,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
4,"[-0.2, 0]",None,,,,,0,0,0,0,1552.8382884999737,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1557.6714659999125,1559.6714836000465,1557.6714659999125,1558.6714761999901,1558.6547737999354,1559.6548069999553,"[0, 0, 0]",1,1557.6714659999125,1559.6714836000465,,,,,,,,,,,0.014956840081140399,5.012728140223771,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1559.6881343000568,1561.6881637000479,1559.6881343000568,1560.6880900999531,1560.671478400007,1561.6714906999841,"[0, 0, 0]",1,1559.6881343000568,1561.6881637000479,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1561.7048303999472,1563.704827700043,1561.7048303999472,1562.7048299999442,1562.6881593000144,1563.6881595999002,"[0, 0, 0]",1,1561.7048303999472,1563.704827700043,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1563.7215038998984,1565.7215245000552,1563.7215038998984,1564.7215279000811,1564.704837199999,1565.7048482999671,"[0, 0, 0]",1,1563.7215038998984,1565.7215245000552,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1565.7717593999114,None,1565.7717593999114,1566.7715258998796,1566.7548741998617,None,"[0, 0, 0]",1,1565.7717593999114,None,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1567.754866699921,1569.754893800011,1567.754866699921,1568.7548559000716,1568.7382133998908,1569.7382094999775,"[0, 0, 0]",1,1567.754866699921,1569.754893800011,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1569.7715594000183,1571.7715666999575,1569.7715594000183,1570.7715491000563,1570.7548823000398,1571.75490109995,"[0, 0, 0]",1,1569.7715594000183,1571.7715666999575,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1571.7882447999436,1573.7882411999162,1571.7882447999436,1572.7882445000578,1572.7715829999652,1573.7715759999119,"[0, 0, 0]",1,1571.7882447999436,1573.7882411999162,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1573.8049166998826,1575.8049278000835,1573.8049166998826,1574.8049222999252,1574.7882542998996,1575.7882862999104,"[0, 0, 0]",1,1573.8049166998826,1575.8049278000835,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
3,"[0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1575.8215790998656,1577.821608300088,1575.8215790998656,1576.821604900062,1576.8049405999482,1577.8049552999437,"[0, 0, 0]",1,1575.8215790998656,1577.821608300088,,,,,,,,,,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
,,,,,,,,,,,1577.8382941000164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.246913580246915,1284.0596863599494,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
8,"[0, -0.2]",None,0,0,0,0,,,,,1593.0383321999107,None,1597.8884383998811,None,1597.8884383998811,1598.8884461000562,1598.8717702000868,1599.8717845999636,1,None,None,"[0, 0, 0]",,,1597.8884383998811,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.015132240252569318,5.013181940186769,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,0,1,1,1,,,,,,,1599.8884705998935,1599.8884705998935,1599.8884705998935,1600.8885403999593,1600.8717749998905,1601.871781700058,1,None,None,"[0, 0, 0]",,,1599.8884705998935,1599.8884705998935,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",1,0,2,2,2,,,,,,,1601.8884862998966,1601.8884862998966,1601.8884862998966,1602.8884912000503,1602.8718143000733,1603.8718024999835,1,None,None,"[0, 0, 0]",,,1601.8884862998966,1601.8884862998966,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1603.8884813999757,1603.8884813999757,1603.8884813999757,1604.8884952999651,1604.8718208000064,1605.871812199941,1,None,None,"[0, 0, 0]",,,1603.8884813999757,1603.8884813999757,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,1605.955315100029,1605.955315100029,1605.955315100029,1606.9551671000663,1606.9385198000818,None,1,None,None,"[0, 0, 0]",,,1605.955315100029,1605.955315100029,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,0,5,5,5,,,,,,,1607.9051755000837,None,1607.9051755000837,1608.9052003000397,1608.8885327999014,1609.8885260999668,1,None,None,"[0, 0, 0]",,,1607.9051755000837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,1609.9052142000291,1609.9052142000291,1609.9052142000291,1610.905199300032,1610.8885492000263,1611.8885532000568,1,None,None,"[0, 0, 0]",,,1609.9052142000291,1609.9052142000291,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,,,,,1611.9052337000612,1611.9052337000612,1611.9052337000612,1612.9052160000429,1612.8885419999715,1613.888571199961,1,None,None,"[0, 0, 0]",,,1611.9052337000612,1611.9052337000612,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",0,0,8,8,8,,,,,,,1613.9052357000764,1613.9052357000764,1613.9052357000764,1614.9052426000126,1614.8885603998788,1615.8885623000097,1,None,None,"[0, 0, 0]",,,1613.9052357000764,1613.9052357000764,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
6,"[0.2, 0]",1,0,9,9,9,,,,,,,1615.9052387999836,1615.9052387999836,1615.9052387999836,1616.9052581000142,1616.8885854999535,1617.8885900999885,1,None,None,"[0, 0, 0]",,,1615.9052387999836,1615.9052387999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
,,,,,,,,,,,1617.905250000069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.320987654320987,1325.010228059953,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",None,0,0,0,0,,,,,1633.0889353000093,None,1637.9387536998838,None,1637.9387536998838,1638.9387562000193,1638.9220765999053,1639.9220759999007,1,None,None,"[0, 0, 0]",,,1637.9387536998838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014927640091627836,5.012682040221989,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",1,0,1,1,1,,,,,,,1639.938752999995,1639.938752999995,1639.938752999995,1640.9386650000233,1640.922097899951,1641.9220950000454,1,None,None,"[0, 0, 0]",,,1639.938752999995,1639.938752999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
9,"[0.2, -0.2]",1,0,2,2,2,,,,,,,1641.93876369996,1641.93876369996,1641.93876369996,1642.9387711000163,1642.9221153000835,1643.9221170998644,1,None,None,"[0, 0, 0]",,,1641.93876369996,1641.93876369996,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
3,"[0.2, 0.2]",0,0,3,3,3,,,,,,,1643.9388001998886,1643.9388001998886,1643.9388001998886,1644.9387932999525,1644.92212569993,1645.922132199863,1,None,None,"[0, 0, 0]",,,1643.9388001998886,1643.9388001998886,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
5,"[0, 0]",0,0,4,4,4,,,,,,,1645.9724204000086,1645.9724204000086,1645.9724204000086,1646.9721554999705,1646.9554761999752,None,1,None,None,"[0, 0, 0]",,,1645.9724204000086,1645.9724204000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,2,24,r,MCK,2021_Oct_03_0934,2020.2.10,distractmap2,59.99070144031131,"['Left Face', 'Right Arm', 'Left Leg', 'Abdomen']",
