square,location,corrAns,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,runSeq,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.rt_left,response_2.rt_right,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
6,"[0.2, 0]",1,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",528.6630377001129,530.663044499699,528.6630377001129,529.6630299999379,529.6463894997723,530.646403899882,,,"[0, 0, 0]",0,528.6630377001129,530.663044499699,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",530.6797152999789,532.6797362999059,530.6797152999789,531.6797279999591,531.6630925000645,532.6630859998986,,,"[0, 0, 0]",0,530.6797152999789,532.6797362999059,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",532.6964165000245,534.6964336000383,532.6964165000245,533.6963991001248,533.6796254999936,534.6797405998223,,,"[0, 0, 0]",0,532.6964165000245,534.6964336000383,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",534.7130825999193,536.7130078999326,534.7130825999193,535.7130875997245,535.6964398999698,536.6964254998602,,,"[0, 0, 0]",0,534.7130825999193,536.7130078999326,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",536.7297664000653,538.7297839000821,536.7297664000653,537.7296337001026,537.7130919001065,538.7131011998281,,,"[0, 0, 0]",0,536.7297664000653,538.7297839000821,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",538.7464487999678,540.7464494998567,538.7464487999678,539.7464719000272,539.7297931001522,540.7298085000366,,,"[0, 0, 0]",0,538.7464487999678,540.7464494998567,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",0,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",540.7631385000423,542.7631362997927,540.7631385000423,541.7631222000346,541.7464260999113,542.7464788998477,,,"[0, 0, 0]",0,540.7631385000423,542.7631362997927,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",542.7798175001517,544.7798427999951,542.7798175001517,543.7798107000999,543.7631626999937,544.7631339998916,,,"[0, 0, 0]",0,542.7798175001517,544.7798427999951,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",1,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",544.7965072998777,546.7965194997378,544.7965072998777,545.7965144999325,545.7798219998367,546.7798325000331,,,"[0, 0, 0]",0,544.7965072998777,546.7965194997378,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",546.8131602001376,548.8131927000359,546.8131602001376,547.8131912001409,547.7965234997682,548.7965136999264,,,"[0, 0, 0]",0,546.8131602001376,548.8131927000359,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",548.8298852997832,550.8298508999869,548.8298852997832,549.8298566001467,549.8131816997193,550.8132317997515,,,"[0, 0, 0]",0,548.8298852997832,550.8298508999869,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",550.8465351997875,552.8465406997129,550.8465351997875,551.8465448999777,551.8298907997087,552.8298732000403,,,"[0, 0, 0]",0,550.8465351997875,552.8465406997129,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.8632284998894,None,space,552.8632284998894,None,,,,,,,,,,,,,,,,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",None,,,,,,,,,0,0,0,0,,,,,,563.8632799996994,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",564.8799768998288,None,564.8799768998288,565.8799924999475,565.8633125000633,566.8633737997152,,,"[0, 0, 0]",1,564.8799768998288,None,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",None,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",566.8800335000269,568.8799390001222,566.8800335000269,567.8799846000038,567.8633173997514,568.8633336001076,,,"[0, 0, 0]",1,566.8800335000269,568.8799390001222,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",1,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",568.8966520000249,570.8966696001589,568.8966520000249,569.896675599739,569.8799970000982,570.880025499966,,,"[0, 0, 0]",0,568.8966520000249,570.8966696001589,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",570.9133299998939,572.9133481001481,570.9133299998939,571.9133385997266,571.8966692001559,572.8966970997863,,,"[0, 0, 0]",0,570.9133299998939,572.9133481001481,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",572.9299165997654,574.9300466999412,572.9299165997654,573.9300369000994,573.913379999809,574.9133747001179,,,"[0, 0, 0]",0,572.9299165997654,574.9300466999412,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",574.9466979997233,576.9467285000719,574.9466979997233,575.94670329988,575.9300569999032,576.9300445001572,,,"[0, 0, 0]",0,574.9466979997233,576.9467285000719,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",576.9634162001312,578.963400399778,576.9634162001312,577.9634031997994,577.9467384000309,578.9467253996991,,,"[0, 0, 0]",0,576.9634162001312,578.963400399778,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",578.9800575999543,580.9800840998068,578.9800575999543,579.980074999854,579.963415000122,580.963417599909,,,"[0, 0, 0]",0,578.9800575999543,580.9800840998068,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",1,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",580.9967585001141,582.9967497996986,580.9967585001141,581.9967449000105,581.9799870997667,582.9800982000306,,,"[0, 0, 0]",0,580.9967585001141,582.9967497996986,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",583.0134340999648,585.0134791997261,583.0134340999648,584.0134523999877,583.9967943998054,584.9967523999512,,,"[0, 0, 0]",0,583.0134340999648,585.0134791997261,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",585.0301095000468,587.0301185999997,585.0301095000468,586.030042400118,586.0134557001293,587.0134740001522,,,"[0, 0, 0]",0,585.0301095000468,587.0301185999997,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",1,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",587.0467811999843,589.0468137999997,587.0467811999843,588.0468167997897,588.0301260999404,589.0301477997564,,,"[0, 0, 0]",0,587.0467811999843,589.0468137999997,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",589.063492400106,591.0635075997561,589.063492400106,590.0634918999858,590.0468218000606,591.0468280999921,,,"[0, 0, 0]",0,589.063492400106,591.0635075997561,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",0,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",591.0801590001211,593.0801824000664,591.0801590001211,592.0801625000313,592.0635116999038,593.0635059000924,,,"[0, 0, 0]",0,591.0801590001211,593.0801824000664,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",0,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",593.0968165998347,595.0968577000313,593.0968165998347,594.096829699818,594.0801881998777,595.0801765997894,,,"[0, 0, 0]",0,593.0968165998347,595.0968577000313,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",595.1135260998271,597.1135402000509,595.1135260998271,596.113522300031,596.0968388998881,597.0968466997147,,,"[0, 0, 0]",0,595.1135260998271,597.1135402000509,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",597.1301949000917,599.1302000000142,597.1301949000917,598.1302223000675,598.1135650998913,599.1135577000678,,,"[0, 0, 0]",0,597.1301949000917,599.1302000000142,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",599.1468877997249,601.1468919999897,599.1468877997249,600.146877199877,600.1302092000842,601.1302195996977,,,"[0, 0, 0]",0,599.1468877997249,601.1468919999897,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",1,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",601.1635122997686,603.1635643998161,601.1635122997686,602.1634455998428,602.1469128001481,603.1469069998711,,,"[0, 0, 0]",0,601.1635122997686,603.1635643998161,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",603.1802353998646,605.1802511997521,603.1802353998646,604.1802407000214,604.1635937998071,605.1635716999881,,,"[0, 0, 0]",0,603.1802353998646,605.1802511997521,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",605.196907099802,607.1969343000092,605.196907099802,606.1969368001446,606.1802623998374,607.1802568999119,,,"[0, 0, 0]",0,605.196907099802,607.1969343000092,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",607.2136126998812,609.2136225998402,607.2136126998812,608.2136097997427,608.1969368997961,609.1969584999606,,,"[0, 0, 0]",0,607.2136126998812,609.2136225998402,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",609.2302696998231,611.2302961000241,609.2302696998231,610.2302965000272,610.2136300001293,611.2136408998631,,,"[0, 0, 0]",0,609.2302696998231,611.2302961000241,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",611.2469616997987,613.2469747001305,611.2469616997987,612.2469673999585,612.2302951999009,613.2303069997579,,,"[0, 0, 0]",0,611.2469616997987,613.2469747001305,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",0,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",613.2636587000452,615.2636595000513,613.2636587000452,614.2636668998748,614.246930600144,615.2469851998612,,,"[0, 0, 0]",0,613.2636587000452,615.2636595000513,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",615.2803428997286,617.2803338998929,615.2803428997286,616.2803472997621,616.263655200135,617.2636845000088,,,"[0, 0, 0]",0,615.2803428997286,617.2803338998929,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",1,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",617.2969916998409,619.2970139998943,617.2969916998409,618.2970126001164,618.2803643997759,619.280365999788,,,"[0, 0, 0]",0,617.2969916998409,619.2970139998943,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",619.3135727997869,621.3136917999946,619.3135727997869,620.3136853999458,620.2970215999521,621.2970341998152,,,"[0, 0, 0]",0,619.3135727997869,621.3136917999946,,,,,,,,99,M,1,r,CIB,2021_Aug_10_1443,WASABI distractmap,2020.2.10,60.003444209952825,"['Right Face', 'Chest', 'Left Leg', 'Right Arm', 'Right Face', 'Abdomen', 'Left Face', 'Right Leg', 'Left Arm', 'Left Arm', 'Left Face', 'Chest', 'Right Arm', 'Abdomen', 'Right Leg', 'Left Leg']",
