RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,82,82,82,,,,,,,,,,,710.741618799977,None,710.741618799977,711.7415964999236,711.7249087998644,712.7249214998446,None,1,710.741618799977,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,83,83,83,,,,,,,,,,,712.7415888998657,None,712.7415888998657,713.741620699875,713.7249232998583,714.7249342999421,None,0,712.7415888998657,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,84,84,84,,,,,,,,,,,714.7416230998933,None,714.7416230998933,715.7416422998067,715.7249485999346,716.7249427000061,None,1,714.7416230998933,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,85,85,85,,,,,,,,,,,716.741620299872,None,716.741620299872,717.7416234998964,717.7249627998099,718.7249729000032,None,1,716.741620299872,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,86,86,86,,,,,,,,,,,718.7416360999923,None,718.7416360999923,719.7416590999346,719.724983099848,720.7250072997995,None,1,718.7416360999923,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,87,87,87,,,,,,,,,,,720.7417488999199,None,720.7417488999199,721.7416657998692,721.7250111999456,722.7250011998694,None,1,720.7417488999199,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,88,88,88,,,,,,,,,,,722.7416707999073,None,722.7416707999073,723.7416803999804,723.7250260999426,724.7250164998695,None,1,722.7416707999073,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,89,89,89,,,,,,,,,,,724.7416921998374,None,724.7416921998374,725.7417536999565,725.7250203997828,726.725043799961,None,0,724.7416921998374,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,90,90,90,,,,,,,,,,,726.7417124998756,None,726.7417124998756,727.7417192999274,727.7250436998438,728.7250602999702,None,1,726.7417124998756,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,91,91,91,,,,,,,,,,,728.7417303000111,None,728.7417303000111,729.7417373999488,729.7250687999185,730.7250691999216,None,1,728.7417303000111,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,92,92,92,,,,,,,,,,,730.7417424998712,None,730.7417424998712,731.741746599786,731.7250866999384,732.7250997999217,None,0,730.7417424998712,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,93,93,93,,,,,,,,,,,732.7417285998818,None,732.7417285998818,733.7417591998819,733.725093399873,734.7251048998442,None,1,732.7417285998818,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,94,94,94,,,,,,,,,,,734.741772999987,None,734.741772999987,735.7417849998455,735.7251285999082,736.725049899891,None,1,734.741772999987,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,95,95,95,,,,,,,,,,,736.7417842999566,None,736.7417842999566,737.7418090999126,737.7251363999676,738.7251424998976,None,1,736.7417842999566,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,4,"[-0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,96,96,96,,,,,,,,,,,738.7418135998305,None,738.7418135998305,739.7416910999455,739.7251463998109,740.7251550999936,None,1,738.7418135998305,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,97,97,97,,,,,,,,,,,740.7418259999249,None,740.7418259999249,741.7418383997865,741.7251663999632,742.7251796999481,None,1,740.7418259999249,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,4,"[-0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,98,98,98,,,,,,,,,,,742.74183669989,None,742.74183669989,743.7418478999753,743.7251875000075,744.7251938998234,None,0,742.74183669989,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,99,99,99,,,,,,,,,,,744.7418508999981,None,744.7418508999981,745.7418773998506,745.7250989999156,746.7252116999589,None,1,744.7418508999981,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,100,100,100,,,,,,,,,,,746.7418836997822,None,746.7418836997822,747.7418827998918,747.7252100999467,748.7252229999285,None,1,746.7418836997822,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,3,"[0.2, 0.2]",1,0,1,1,1,,,,,0,0,0,0,0,101,101,101,,,,,,,,,,,748.7418933999725,None,748.7418933999725,749.7419030999299,749.7252351997886,750.7252466999926,None,0,748.7418933999725,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,102,102,102,,,,,,,,,,,750.7419129998889,None,750.7419129998889,751.7419255999848,751.7252493998967,752.7252634000033,None,1,750.7419129998889,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,103,103,103,,,,,,,,,,,752.7419373998418,None,752.7419373998418,753.7419367998373,753.7252742999699,754.7252735998482,None,1,752.7419373998418,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,104,104,104,,,,,,,,,,,754.741947799921,None,754.741947799921,755.74196379981,755.7252887999639,756.7252855999395,None,1,754.741947799921,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,8,"[0, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,105,105,105,,,,,,,,,,,756.7419839999638,None,756.7419839999638,757.7419592000078,757.7253038999625,758.725310599897,None,1,756.7419839999638,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,106,106,106,,,,,,,,,,,758.7420132998377,None,758.7420132998377,759.741989800008,759.7253232998773,760.7253291998059,None,1,758.7420132998377,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,107,107,107,,,,,,,,,,,760.7419939998072,None,760.7419939998072,761.7420088998042,761.7253403998911,762.7253405000083,None,1,760.7419939998072,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,6,"[0.2, 0]",1,0,1,1,1,,,,,0,0,0,0,0,108,108,108,,,,,,,,,,,762.742018399993,None,762.742018399993,763.7420165999793,763.7253407998942,764.7253658999689,None,0,762.742018399993,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,109,109,109,,,,,,,,,,,764.7420363998972,None,764.7420363998972,765.7420329998713,765.7253711998928,766.7253721999004,None,1,764.7420363998972,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,110,110,110,,,,,,,,,,,766.7420424998272,None,766.7420424998272,767.7420592999551,767.725388399791,768.7253902999219,None,1,766.7420424998272,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,5,"[0, 0]",1,0,1,1,1,,,,,0,0,0,0,0,111,111,111,,,,,,,,,,,768.7420655998867,None,768.7420655998867,769.7420623998623,769.7253973998595,770.7254133999813,None,0,768.7420655998867,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,1,"[-0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,112,112,112,,,,,,,,,,,770.7420844999142,None,770.7420844999142,771.7420900999568,771.7254142998718,772.7254323000088,None,1,770.7420844999142,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,7,"[-0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,113,113,113,,,,,,,,,,,772.7420992997941,None,772.7420992997941,773.7421120998915,773.7254393999465,774.7254662998021,None,1,772.7420992997941,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,9,"[0.2, -0.2]",None,0,1,1,1,,,,,0,0,0,0,0,114,114,114,,,,,,,,,,,774.7421168999281,None,774.7421168999281,775.7421195998322,775.7254596999846,776.7255043999758,None,1,774.7421168999281,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,3,"[0.2, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,115,115,115,,,,,,,,,,,776.7421367999632,None,776.7421367999632,777.742141299881,777.7254978998099,778.7255167998374,None,1,776.7421367999632,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,9,"[0.2, -0.2]",1,0,1,1,1,,,,,0,0,0,0,0,116,116,116,,,,,,,,,,,778.742120299954,None,778.742120299954,779.742165699834,779.7254940997809,780.7255362998694,None,0,778.742120299954,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,6,"[0.2, 0]",None,0,1,1,1,,,,,0,0,0,0,0,117,117,117,,,,,,,,,,,780.7421597999055,None,780.7421597999055,781.7421692998614,781.7254329000134,782.7255314998329,None,1,780.7421597999055,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,2,"[0, 0.2]",None,0,1,1,1,,,,,0,0,0,0,0,118,118,118,,,,,,,,,,,782.7421822999604,None,782.7421822999604,783.7421932998113,783.72553159995,784.7255413997918,None,1,782.7421822999604,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
0,1,5,"[0, 0]",None,0,1,1,1,,,,,0,0,0,0,0,119,119,119,,,,,,,,,,,784.7422063997947,None,784.7422063997947,785.7422193998937,785.7255264997948,786.725561299827,None,1,784.7422063997947,None,1,M,9,R,KB,2021_May_28_1300,WASABI Nback,2020.2.10,59.99768405779158,
