RestT1,TaskT1,square,location,corrAns,counterbalancer.thisRepN,counterbalancer.thisTrialN,counterbalancer.thisN,counterbalancer.thisIndex,RestT1Loop.thisRepN,RestT1Loop.thisTrialN,RestT1Loop.thisN,RestT1Loop.thisIndex,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.rt,response_2.started,response_2.stopped,fixation_1.started,fixation_1.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,84,84,84,,,,,,,,,235.94812179985456,None,235.94812179985456,236.9481485998258,236.9314666998107,237.93148469994776,None,1,,235.94812179985456,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,85,85,85,,,,,,,,,237.94815079984255,None,237.94815079984255,238.94814659981057,238.9314811998047,239.93149859993719,None,1,,237.94815079984255,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,86,86,86,,,,,,,,,239.94816949986853,None,239.94816949986853,240.94817429990508,240.93152969982475,241.93152099987492,None,1,,239.94816949986853,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,87,87,87,,,,,,,,,241.94819249981083,None,241.94819249981083,242.94819899997674,242.93152450001799,243.9315432999283,None,1,,241.94819249981083,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,88,88,88,,,,,,,,,243.94820109987631,None,243.94820109987631,244.9481974998489,244.93154519982636,245.93156209983863,None,1,,243.94820109987631,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,89,89,89,,,,,,,,,245.94822619995102,None,245.94822619995102,246.94822189980187,246.93156599998474,247.93157879984938,None,0,,245.94822619995102,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,90,90,90,,,,,,,,,247.94813579996116,None,247.94813579996116,248.9482348000165,248.93159629986621,249.93159359996207,None,1,,247.94813579996116,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,91,91,91,,,,,,,,,249.94824709999375,None,249.94824709999375,250.94824919989333,250.93160369992256,251.93160120001994,None,1,,249.94824709999375,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,92,92,92,,,,,,,,,251.94827589998022,None,251.94827589998022,252.94827249995433,252.93162049981765,253.93163319979794,None,0,,251.94827589998022,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,93,93,93,,,,,,,,,253.94828199991025,None,253.94828199991025,254.94828349980526,254.93165099993348,255.9316471000202,None,1,,253.94828199991025,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,94,94,94,,,,,,,,,255.94830069993623,None,255.94830069993623,256.94831050001085,256.931645500008,257.93168829986826,None,1,,255.94830069993623,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,95,95,95,,,,,,,,,257.948227299843,None,257.948227299843,258.94831559993327,258.93169040000066,259.9316516998224,None,1,,257.948227299843,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,4,"[-0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,96,96,96,,,,,,,,,259.94832109985873,None,259.94832109985873,260.94834459992126,260.9316697998438,261.93169889994897,None,1,,259.94832109985873,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,97,97,97,,,,,,,,,261.9483403998893,None,261.9483403998893,262.94835909991525,262.9316824998241,263.9317041998729,None,1,,261.9483403998893,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,4,"[-0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,98,98,98,,,,,,,,,263.9483697998803,None,263.9483697998803,264.94836939987727,264.9317101999186,265.9317021998577,None,0,,263.9483697998803,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,99,99,99,,,,,,,,,265.9483746998012,None,265.9483746998012,266.9483793999534,266.93174469983205,267.93174809985794,None,1,,265.9483746998012,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,100,100,100,,,,,,,,,267.9483966999687,None,267.9483966999687,268.94839789997786,268.93173619988374,269.9317611998413,None,1,,267.9483966999687,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,3,"[0.2, 0.2]",1,0,0,0,0,,,,,0,0,0,0,0,101,101,101,,,,,,,,,269.9484178998973,None,269.9484178998973,270.94842579984106,270.93176639988087,271.9317916999571,None,0,,269.9484178998973,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,102,102,102,,,,,,,,,271.9484251998365,None,271.9484251998365,272.94845949998125,272.93179029994644,273.9318025999237,None,1,,271.9484251998365,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,103,103,103,,,,,,,,,273.9484422998503,None,273.9484422998503,274.9484510999173,274.9317975998856,275.9317975998856,None,1,,273.9484422998503,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,104,104,104,,,,,,,,,275.94847399997525,None,275.94847399997525,276.9484716998413,276.93183759995736,277.93182389996946,None,1,,275.94847399997525,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,8,"[0, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,105,105,105,,,,,,,,,277.94847469986416,None,277.94847469986416,278.94848869997077,278.93185419985093,279.9318223998416,None,1,,277.94847469986416,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,106,106,106,,,,,,,,,279.9485022998415,None,279.9485022998415,280.948525799904,280.93184429989196,281.9318661999423,None,1,,279.9485022998415,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,107,107,107,,,,,,,,,281.9485371999908,None,281.9485371999908,282.9485245998949,282.93186299991794,283.9318645999301,None,1,,281.9485371999908,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,6,"[0.2, 0]",1,0,0,0,0,,,,,0,0,0,0,0,108,108,108,,,,,,,,,283.94854459981434,None,283.94854459981434,284.94854559982195,284.93187409988604,285.9318903000094,None,0,,283.94854459981434,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,109,109,109,,,,,,,,,285.9485775998328,None,285.9485775998328,286.94858630001545,286.93191369995475,287.9318216999527,None,1,,285.9485775998328,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,110,110,110,,,,,,,,,287.948587999912,None,287.948587999912,288.948592599947,288.93192269979045,289.9319225999061,None,1,,287.948587999912,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,5,"[0, 0]",1,0,0,0,0,,,,,0,0,0,0,0,111,111,111,,,,,,,,,289.94860000000335,None,289.94860000000335,290.94861109997146,290.9319267999381,291.9319427998271,None,0,,289.94860000000335,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,1,"[-0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,112,112,112,,,,,,,,,291.94858599989675,None,291.94858599989675,292.94862739997916,292.93194729997776,293.93197789997794,None,1,,291.94858599989675,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,7,"[-0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,113,113,113,,,,,,,,,293.94863879983313,None,293.94863879983313,294.94863359979354,294.93197349994443,295.9319747998379,None,1,,293.94863879983313,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,9,"[0.2, -0.2]",None,0,0,0,0,,,,,0,0,0,0,0,114,114,114,,,,,,,,,295.9486843999475,None,295.9486843999475,296.94867610000074,296.93199179996736,297.9319712999277,None,1,,295.9486843999475,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,3,"[0.2, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,115,115,115,,,,,,,,,297.94864810002036,None,297.94864810002036,298.94868819997646,298.9319947999902,299.93201459990814,None,1,,297.94864810002036,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,9,"[0.2, -0.2]",1,0,0,0,0,,,,,0,0,0,0,0,116,116,116,,,,,,,,,299.9486517999321,None,299.9486517999321,300.94868479995057,300.9320257999934,301.9320311998017,None,0,,299.9486517999321,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,6,"[0.2, 0]",None,0,0,0,0,,,,,0,0,0,0,0,117,117,117,,,,,,,,,301.94870479987003,None,301.94870479987003,302.94861699989997,302.93203779985197,303.93203359982,None,1,,301.94870479987003,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,2,"[0, 0.2]",None,0,0,0,0,,,,,0,0,0,0,0,118,118,118,,,,,,,,,303.94869749993086,None,303.94869749993086,304.9487320999615,304.9320519999601,305.93204559991136,None,1,,303.94869749993086,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
0,1,5,"[0, 0]",None,0,0,0,0,,,,,0,0,0,0,0,119,119,119,,,,,,,,,305.9487115999218,None,305.9487115999218,306.9487157999538,306.93205649987794,307.932070299983,None,1,,305.9487115999218,None,,,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
1,0,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.8494607999455,None,4,m,1,l,KB,2021_May_28_1106,WASABI Nback,2020.2.10,59.995056397647254,
