square,location,corrAns,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,NbackInstructions.started,NbackInstructions.stopped,NbackStart.keys,NbackStart.rt,NbackStart.started,NbackStart.stopped,fixation_2.started,fixation_2.stopped,response_2.x,response_2.y,response_2.leftButton,response_2.rt,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,subject number,gender,session,handedness,scanner,date,expName,psychopyVersion,frameRate,
3,"[0.2, 0.2]",None,0,0,0,0,0,78,78,78,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,182.57229310000548,None,182.57229310000548,183.58773549998295,183.55394039998646,184.55459270000574,None,1,182.57229310000548,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,79,79,79,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,184.57165900000837,None,184.57165900000837,185.5756412000046,185.55895559999044,None,None,1,184.57165900000837,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",1,0,0,0,0,0,80,80,80,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,186.57407109998167,None,186.57407109998167,187.58838649999234,187.55538119998528,188.55739030000404,None,0,186.57407109998167,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",None,0,0,0,0,0,81,81,81,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,188.57399400000577,None,188.57399400000577,189.5737928999879,189.55682549998164,190.55680109999957,None,1,188.57399400000577,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,82,82,82,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,190.5745939000044,None,190.5745939000044,191.57411560000037,191.55702790000942,192.55747860000702,None,1,190.5745939000044,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",1,0,0,0,0,0,83,83,83,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,192.57410559998243,None,192.57410559998243,193.5755954000051,193.55824019998545,194.55843420000747,None,0,192.57410559998243,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",None,0,0,0,0,0,84,84,84,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,194.57596839999314,None,194.57596839999314,195.5762981000007,195.55983310000738,196.56024849999812,None,1,194.57596839999314,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,85,85,85,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,196.57583799998974,None,196.57583799998974,197.5773460000055,197.5600751999882,198.56032089999644,None,1,196.57583799998974,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
2,"[0, 0.2]",None,0,0,0,0,0,86,86,86,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,198.57775179998134,None,198.57775179998134,199.57850099998177,199.56084920000285,200.562268699985,None,1,198.57775179998134,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",None,0,0,0,0,0,87,87,87,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,200.5787272999878,None,200.5787272999878,201.5784907999914,201.56267069999012,202.56298359998618,None,1,200.5787272999878,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,88,88,88,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,202.57882110000355,None,202.57882110000355,203.57972899999004,203.56272809999064,204.56411839998327,None,1,202.57882110000355,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",1,0,0,0,0,0,89,89,89,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,204.57974889999605,None,204.57974889999605,205.58119679999072,205.56428309998591,206.5642888000002,None,0,204.57974889999605,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",None,0,0,0,0,0,90,90,90,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,206.58147479998297,None,206.58147479998297,207.58110730000772,207.56453599999077,208.56596579999314,None,1,206.58147479998297,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,91,91,91,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,208.58175819998723,None,208.58175819998723,209.58321019998402,209.56625010000425,210.56684809998842,None,1,208.58175819998723,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",1,0,0,0,0,0,92,92,92,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,210.58331670000916,None,210.58331670000916,211.5829439999943,211.56800919998204,None,None,0,210.58331670000916,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
2,"[0, 0.2]",None,0,0,0,0,0,93,93,93,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,212.56754739998723,None,212.56754739998723,213.56790679998812,213.55193789998884,214.55215579998912,None,1,212.56754739998723,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,94,94,94,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,214.56944389999262,None,214.56944389999262,215.568918200006,215.55221140000504,216.55376949999481,None,1,214.56944389999262,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",None,0,0,0,0,0,95,95,95,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,216.56890670000575,None,216.56890670000575,217.5699975999887,217.55357540000114,218.55309080000734,None,1,216.56890670000575,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",None,0,0,0,0,0,96,96,96,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,218.57051940000383,None,218.57051940000383,219.57097939998494,219.55340539998724,220.5561893999984,None,1,218.57051940000383,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,97,97,97,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,220.57202200000756,None,220.57202200000756,221.57248159998562,221.55547110000043,222.5558844000043,None,1,220.57202200000756,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
4,"[-0.2, 0]",1,0,0,0,0,0,98,98,98,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,222.57295480000903,None,222.57295480000903,223.5728575999965,223.55613230000017,224.55730799998855,None,0,222.57295480000903,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",None,0,0,0,0,0,99,99,99,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,224.5725770999852,None,224.5725770999852,225.57364449999295,225.55749040000956,226.55762400000822,None,1,224.5725770999852,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,100,100,100,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,226.57469539999147,None,226.57469539999147,227.57463829999324,227.55730570000014,228.55930429999717,None,1,226.57469539999147,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",1,0,0,0,0,0,101,101,101,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,228.5742895999865,None,228.5742895999865,229.5747752999887,229.5590881999815,230.55931409998448,None,0,228.5742895999865,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
1,"[-0.2, 0.2]",None,0,0,0,0,0,102,102,102,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,230.57628760000807,None,230.57628760000807,231.57665470000939,231.5600618000026,232.55949159999727,None,1,230.57628760000807,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",None,0,0,0,0,0,103,103,103,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,232.57703879999463,None,232.57703879999463,233.57657699999982,233.56079119999777,234.56166139998822,None,1,232.57703879999463,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",None,0,0,0,0,0,104,104,104,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,234.57815459999256,None,234.57815459999256,235.57861979998415,235.56145690000267,236.56173180000042,None,1,234.57815459999256,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
8,"[0, -0.2]",None,0,0,0,0,0,105,105,105,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,236.57884119998198,None,236.57884119998198,237.5790316000057,237.56269319998682,238.5630440999812,None,1,236.57884119998198,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",None,0,0,0,0,0,106,106,106,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,238.58102109999163,None,238.58102109999163,239.59621170000173,239.56277289998252,240.56431129999692,None,1,238.58102109999163,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",None,0,0,0,0,0,107,107,107,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,240.5815508000087,None,240.5815508000087,241.59802979999222,241.56387630000245,242.56450320000295,None,1,240.5815508000087,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",1,0,0,0,0,0,108,108,108,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,242.5812495999853,None,242.5812495999853,243.58133620000444,243.5655689999985,244.56566779999412,None,0,242.5812495999853,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,109,109,109,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,244.58277049998287,None,244.58277049998287,245.5832048000011,245.56669609999517,246.5676959999837,None,1,244.58277049998287,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,110,110,110,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,246.58282360000885,None,246.58282360000885,247.58418509998592,247.5668977999885,None,None,1,246.58282360000885,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",1,0,0,0,0,0,111,111,111,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,248.5722007000004,None,248.5722007000004,249.58553509999183,249.55179629998747,250.55211479999707,None,0,248.5722007000004,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
1,"[-0.2, 0.2]",None,0,0,0,0,0,112,112,112,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,250.56801439999253,None,250.56801439999253,251.56829609998385,251.55170079998788,252.55229389999295,None,1,250.56801439999253,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
7,"[-0.2, -0.2]",None,0,0,0,0,0,113,113,113,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,252.56887250000727,None,252.56887250000727,253.5693484999938,253.5526401999814,254.55322729999898,None,1,252.56887250000727,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",None,0,0,0,0,0,114,114,114,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,254.56979779998073,None,254.56979779998073,255.57485459998134,255.558237499994,None,None,1,254.56979779998073,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
3,"[0.2, 0.2]",None,0,0,0,0,0,115,115,115,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,256.5709832999855,None,256.5709832999855,257.57199130000663,257.5580157999939,258.55909860000247,None,1,256.5709832999855,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
9,"[0.2, -0.2]",1,0,0,0,0,0,116,116,116,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,258.57237549999263,None,258.57237549999263,259.5751588999992,259.558770899981,260.55885030000354,None,0,258.57237549999263,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
6,"[0.2, 0]",None,0,0,0,0,0,117,117,117,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,260.57457460000296,None,260.57457460000296,261.57541079999646,261.56001809999,262.55990170000587,None,1,260.57457460000296,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
2,"[0, 0.2]",None,0,0,0,0,0,118,118,118,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,262.5749240999867,None,262.5749240999867,263.57515960000455,263.5602586999885,264.56081369999447,None,1,262.5749240999867,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
5,"[0, 0]",None,0,0,0,0,0,119,119,119,,,,,,,,,-0.7722222222222223,-0.20972222222222223,0,0.0,264.57573969999794,None,264.57573969999794,265.5763091999979,265.56200420000823,None,None,1,264.57573969999794,None,99,m,99,r,MS,2021_Jun_03_1033,WASABI Nback,2020.2.10,59.86840924507435,
