square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response_2.rt_left,response_2.rt_right,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,,,,,,,,,,,,,904.2874025999918,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.358024691358022,851.3055355000251,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,919.5377533999854,None,None,None,"[0, 0, 0]",924.3209132000047,926.3209302999894,924.3209132000047,925.3209187999892,925.3042631999997,926.3042518000002,"[0, 0, 0]",1,924.3209132000047,926.3209302999894,,,,,,,,,,,,,,,,,,,0.013468299963278696,5.009804599976633,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",926.3375857000065,928.3376042000018,926.3375857000065,927.337606999994,927.3209409999836,928.3209500999947,"[0, 0, 0]",1,926.3375857000065,928.3376042000018,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",928.3542698000092,930.3542914999998,928.3542698000092,929.3542813999811,929.3376279000076,930.3376221999933,"[0, 0, 0]",1,928.3542698000092,930.3542914999998,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",930.3709498999815,932.3709871000028,930.3709498999815,931.3709657999862,931.3542404999898,932.3543044999824,"[0, 0, 0]",1,930.3709498999815,932.3709871000028,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,None,None,"[0, 0, 0]",932.4379482000077,None,932.4379482000077,933.4376542999817,933.4209834999929,None,"[0, 0, 0]",1,932.4379482000077,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",934.4043205000053,936.4043384999968,934.4043205000053,935.4043302999926,935.3876689999888,936.3876834999828,"[0, 0, 0]",1,934.4043205000053,936.4043384999968,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",936.4209461999999,938.4210269000032,936.4209461999999,937.4210472999839,937.4043598999851,938.4043632999819,"[0, 0, 0]",1,936.4209461999999,938.4210269000032,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",938.437688999984,940.4377212999971,938.437688999984,939.4379711000074,939.4213679000095,940.4210575000034,"[0, 0, 0]",1,938.437688999984,940.4377212999971,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",940.4543747999996,942.4543943000026,940.4543747999996,941.4543969999941,941.4377156999835,942.4377268000098,"[0, 0, 0]",1,940.4543747999996,942.4543943000026,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",942.4710747000063,944.4710835999867,942.4710747000063,943.4710864000081,943.4544104000088,944.4544299999834,"[0, 0, 0]",1,942.4710747000063,944.4710835999867,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,944.4877108999935,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666664,890.5396536999906,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,957.7374676000036,None,None,None,"[0, 0, 0]",964.5212744000019,966.521270199999,964.5212744000019,965.5212648999877,965.5045938999974,966.5046007999917,"[0, 0, 0]",1,964.5212744000019,966.521270199999,,,,,,,,,,,,,,,,,,,0.013028700021095574,5.008852600003593,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",966.5379492999928,968.5379506000027,966.5379492999928,967.5379433000053,967.5212658999953,968.5212981000077,"[0, 0, 0]",1,966.5379492999928,968.5379506000027,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",968.5546207999869,970.5546878000023,968.5546207999869,969.5546305000025,969.5379773000022,970.5379750999855,"[0, 0, 0]",1,968.5546207999869,970.5546878000023,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",970.5713103000016,972.5713180000021,970.5713103000016,971.5713268999825,971.5546488999971,972.5546576000052,"[0, 0, 0]",1,970.5713103000016,972.5713180000021,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",972.6216246999975,None,972.6216246999975,973.6213435999816,973.6046653999947,None,"[0, 0, 0]",1,972.6216246999975,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",974.6046827999817,976.6047144999902,974.6046827999817,975.6046757999866,975.5880361000018,976.5880330000073,"[0, 0, 0]",1,974.6046827999817,976.6047144999902,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",976.6213745999848,978.6213825999876,976.6213745999848,977.6213652000006,977.6047132000094,978.6047122000018,"[0, 0, 0]",1,976.6213745999848,978.6213825999876,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",978.6380572000053,980.6380774999852,978.6380572000053,979.6380553999916,979.621393599984,980.6214016999875,"[0, 0, 0]",1,978.6380572000053,980.6380774999852,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",980.6547319999954,982.6547407000035,980.6547319999954,981.6547333000053,981.6380965999851,982.6379908999952,"[0, 0, 0]",1,980.6547319999954,982.6547407000035,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",982.6714258999855,984.6714313999983,982.6714258999855,983.6714326000074,983.6547675000038,984.6547633000009,"[0, 0, 0]",0,982.6714258999855,984.6714313999983,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,984.6881916999992,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.185185185185182,935.0234268000058,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",None,0,0,0,0,1185.773190100008,None,None,None,"[0, 0, 0]",1190.773243100004,1192.7732661000045,1190.773243100004,1191.773247300007,1191.756576499989,1192.7565802999889,"[0, 0, 0]",1,1190.773243100004,1192.7732661000045,,,,,,1043.42194130001,1043.42194130001,None,space,122.40123089999543,1043.42194130001,None,,,,,,,0.012981299980310723,5.008874199993443,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1192.7899200999818,1194.789945800003,1192.7899200999818,1193.789962699986,1193.7732780000078,1194.7732880999974,"[0, 0, 0]",1,1192.7899200999818,1194.789945800003,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1194.806592399982,1196.8066255000012,1194.806592399982,1195.8066228999814,1195.7899633999914,1196.7899696000095,"[0, 0, 0]",1,1194.806592399982,1196.8066255000012,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1196.8232994999853,1198.8233207000012,1196.8232994999853,1197.8233233999927,1197.8066226000083,1198.806632199994,"[0, 0, 0]",1,1196.8232994999853,1198.8233207000012,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1198.8399805999943,1200.8400367999857,1198.8399805999943,1199.8399968000012,1199.8233312999946,1200.8233214000065,"[0, 0, 0]",1,1198.8399805999943,1200.8400367999857,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1200.8566547000082,1202.8566668999847,1200.8566547000082,1201.8566620000056,1201.8400077999977,1202.8400245000084,"[0, 0, 0]",1,1200.8566547000082,1202.8566668999847,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1202.8733586999879,1204.873367799999,1202.8733586999879,1203.8733550999896,1203.8566786999872,1204.856687099993,"[0, 0, 0]",1,1202.8733586999879,1204.873367799999,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1204.890041000006,1206.8900376000092,1204.890041000006,1205.8900358999963,1205.8733838000044,1206.8733852999867,"[0, 0, 0]",1,1204.890041000006,1206.8900376000092,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",1206.9067259999865,1208.9067208000051,1206.9067259999865,1207.906712099997,1207.8900565000076,1208.8899611000088,"[0, 0, 0]",1,1206.9067259999865,1208.9067208000051,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",1208.9234004000027,1210.9234139999899,1208.9234004000027,1209.9234026999911,1209.9067467999994,1210.9067357000022,"[0, 0, 0]",1,1208.9234004000027,1210.9234139999899,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1210.9399903999874,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,0,0,0,1220.9568350999907,None,None,None,"[0, 0, 0]",1225.9568741999974,1227.9568970999971,1225.9568741999974,1226.9568795000087,1226.9402303999814,1227.9402408000024,"[0, 0, 0]",1,1225.9568741999974,1227.9568970999971,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1227.9735672999814,1229.9735793999862,1227.9735672999814,1228.9735724999919,1228.9569057000044,1229.956908799999,"[0, 0, 0]",1,1227.9735672999814,1229.9735793999862,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",1229.9902647999988,1231.9902699000086,1229.9902647999988,1230.9902586000098,1230.9734940000053,1231.9735866999836,"[0, 0, 0]",1,1229.9902647999988,1231.9902699000086,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1232.0069294999994,1234.006942499982,1232.0069294999994,1233.006945000001,1232.9902938999876,1233.990286699991,"[0, 0, 0]",1,1232.0069294999994,1234.006942499982,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",1234.0236071999825,1236.0236299999815,1234.0236071999825,1235.0235955999815,1235.0069609000057,1236.006957799982,"[0, 0, 0]",1,1234.0236071999825,1236.0236299999815,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1236.0397822000086,1238.0403777000029,1236.0397822000086,1237.040316300001,1237.0236346999882,1238.0236429999932,"[0, 0, 0]",1,1236.0397822000086,1238.0403777000029,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1238.057041699998,1240.0569963000016,1238.057041699998,1239.0570069999958,1239.040361899999,1240.0403559999831,"[0, 0, 0]",1,1238.057041699998,1240.0569963000016,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1240.0736935999885,1242.0736835999996,1240.0736935999885,1241.0736700999842,1241.0570080000034,1242.057012300007,"[0, 0, 0]",1,1240.0736935999885,1242.0736835999996,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1242.0903634999995,1244.0902537000075,1242.0903634999995,1243.090377399989,1243.0736948999984,1244.0737063999986,"[0, 0, 0]",1,1242.0903634999995,1244.0902537000075,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1244.1070408000087,1246.1070486999815,1244.1070408000087,1245.1070416999864,1245.0903845999856,1246.0903824999987,"[0, 0, 0]",1,1244.1070408000087,1246.1070486999815,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1246.1237609999953,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",None,0,0,0,0,1254.1404621999827,None,None,None,"[0, 0, 0]",1261.1405293999997,None,1261.1405293999997,1262.140533800004,1262.123861,1263.1239080000087,"[0, 0, 0]",1,1261.1405293999997,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1263.1405400999938,1265.140561200009,1263.1405400999938,1264.140557000006,1264.1238852000097,1265.1238807000045,"[0, 0, 0]",1,1263.1405400999938,1265.140561200009,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1265.157236900006,1267.1572401000012,1265.157236900006,1266.1572315999947,1266.1405870000017,1267.1405787999975,"[0, 0, 0]",1,1265.157236900006,1267.1572401000012,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1267.173947800009,1269.1739326999814,1267.173947800009,1268.173913000006,1268.1572411000088,1269.1571426999872,"[0, 0, 0]",1,1267.173947800009,1269.1739326999814,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",1269.1905886000022,1271.1906216999923,1269.1905886000022,1270.190613099985,1270.1739388999995,1271.1739896000072,"[0, 0, 0]",1,1269.1905886000022,1271.1906216999923,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,5,5,5,,,None,None,"[0, 0, 0]",1271.2072894999874,1273.2073734999867,1271.2072894999874,1272.2072815999854,1272.190623500006,1273.1906241999823,"[0, 0, 0]",1,1271.2072894999874,1273.2073734999867,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",1273.2239528000064,1275.2239666999958,1273.2239528000064,1274.2239699999918,1274.2073126999894,1275.2073226000066,"[0, 0, 0]",1,1273.2239528000064,1275.2239666999958,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",1275.2406499999925,1277.240664299985,1275.2406499999925,1276.2406491999864,1276.2239809999883,1277.223989799997,"[0, 0, 0]",1,1275.2406499999925,1277.240664299985,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",1277.2573315000045,1279.2573467000038,1277.2573315000045,1278.2573436000093,1278.2406603999843,1279.2406735999975,"[0, 0, 0]",1,1277.2573315000045,1279.2573467000038,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",1279.2740121000097,1281.2740198999818,1279.2740121000097,1280.2740161999827,1280.2573522999883,1281.2573653,"[0, 0, 0]",1,1279.2740121000097,1281.2740198999818,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1281.2906875000044,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,1289.5904755000083,None,None,None,"[0, 0, 0]",1296.307487699989,1298.3075081999996,1296.307487699989,1297.3074990999885,1297.2908447000082,1298.2908401000022,"[0, 0, 0]",1,1296.307487699989,1298.3075081999996,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1298.3242145999975,1300.3241969000082,1298.3242145999975,1299.3242104999954,1299.3075179999869,1300.307520900009,"[0, 0, 0]",1,1298.3242145999975,1300.3241969000082,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",1300.340870199987,1302.3408829999971,1300.340870199987,1301.340868600004,1301.3242265000008,1302.3242275000084,"[0, 0, 0]",1,1300.340870199987,1302.3408829999971,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",1302.357551299996,1304.3575618999894,1302.357551299996,1303.3575990999816,1303.3408963999827,1304.3409084999876,"[0, 0, 0]",1,1302.357551299996,1304.3575618999894,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
