square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,2936.1774927000515,2936.1774927000515,2936.1774927000515,2937.1774802003056,2937.1608174000867,2938.160829300061,1,None,None,"[0, 0, 0]",,,2936.1774927000515,2936.1774927000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,2938.177505400032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.333333333333332,2171.5845685997047,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,3230.279977499973,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3237.0798122002743,None,3237.0798122002743,3238.079819700215,3238.0631593000144,3239.0630935998634,"[0, 0, 0]",1,3237.0798122002743,None,2994.344837800134,2994.344837800134,None,space,206.40061479993165,2994.344837800134,None,,,0.014402900356799364,5.011227300390601,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3239.0798252001405,3241.0798579999246,3239.0798252001405,3240.079841400031,3240.063185899984,3241.063185799867,"[0, 0, 0]",1,3239.0798252001405,3241.0798579999246,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3241.0964915002696,3243.0965098002926,3241.0964915002696,3242.096509899944,3242.0798561000265,3243.079860799946,"[0, 0, 0]",1,3241.0964915002696,3243.0965098002926,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3243.1131682000123,3245.1132049001753,3243.1131682000123,3244.113210800104,3244.0965149998665,3245.0965181002393,"[0, 0, 0]",1,3243.1131682000123,3245.1132049001753,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[1, 0, 0]",3245.180207400117,None,3245.180207400117,3246.1798944999464,3246.163206099998,None,"[1, 0, 0]",1,3245.180207400117,None,,,,,,,,,,,,,,,1.900016900151968,0.0,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3247.1465425998904,3249.146559299901,3247.1465425998904,3248.1465519000776,3248.129899099935,3249.1299057998694,"[0, 0, 0]",1,3247.1465425998904,3249.146559299901,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3249.163231200073,3251.1632560002618,3249.163231200073,3250.1632481999695,3250.1465592002496,3251.1465733000077,"[0, 0, 0]",0,3249.163231200073,3251.1632560002618,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3251.1799316001125,3253.1799417999573,3251.1799316001125,3252.1799413999543,3252.163251100108,3253.163288100157,"[0, 0, 0]",1,3251.1799316001125,3253.1799417999573,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3253.196603100281,3255.1966051002964,3253.196603100281,3254.1965995999053,3254.179947800003,3255.1799674001522,"[0, 0, 0]",1,3253.196603100281,3255.1966051002964,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3255.2133010001853,3257.2133261999115,3255.2133010001853,3256.2136610001326,3256.196614800021,3257.196618600283,"[0, 0, 0]",0,3255.2133010001853,3257.2133261999115,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,3257.229959399905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.716049382716047,2488.853596500121,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",None,0,0,0,0,,,,,3272.4296447001398,None,3277.280131199863,None,3277.280131199863,3278.280147000216,3278.246788099874,3279.24679809995,1,None,None,"[0, 0, 0]",,,3277.280131199863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014507099986076355,5.011299999896437,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",1,0,1,1,1,,,,,,,3279.2801379999146,None,3279.2801379999146,3280.2801462998614,3280.2634924002923,3281.2634940003045,0,None,None,"[0, 0, 0]",,,3279.2801379999146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,3281.280166100245,3281.280166100245,3281.280166100245,3282.280196900014,3282.263500700239,3283.2634878000244,1,None,None,"[0, 0, 0]",,,3281.280166100245,3281.280166100245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3283.2801830000244,3283.2801830000244,3283.2801830000244,3284.280188700184,3284.2634962000884,3285.263509800192,1,None,None,"[0, 0, 0]",,,3283.2801830000244,3283.2801830000244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,3285.3137310999446,3285.3137310999446,3285.3137310999446,3286.313520300202,3286.2968680001795,None,1,None,None,"[0, 0, 0]",,,3285.3137310999446,3285.3137310999446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,3287.296884099953,None,3287.296884099953,3288.296892500017,3288.2802133001387,3289.280228599906,1,None,None,"[0, 0, 0]",,,3287.296884099953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,3289.2968903998844,3289.2968903998844,3289.2968903998844,3290.296892700251,3290.2802193001844,3291.28022530023,1,None,None,"[0, 0, 0]",,,3289.2968903998844,3289.2968903998844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,3291.296909800265,3291.296909800265,3291.296909800265,3292.2969169002026,3292.2802551998757,3293.2802605000325,1,None,None,"[0, 0, 0]",,,3291.296909800265,3291.296909800265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,3293.296921200119,3293.296921200119,3293.296921200119,3294.2969356002286,3294.2802575002424,3295.2802732000127,1,None,None,"[0, 0, 0]",,,3293.296921200119,3293.296921200119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,3295.2969408999197,3295.2969408999197,3295.2969408999197,3296.2969332002103,3296.280275600031,3297.2802806999534,0,None,None,"[0, 0, 0]",,,3295.2969408999197,3295.2969408999197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,3297.296960900072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.51851851851852,2526.9364042007364,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",None,,,,,0,0,0,0,3310.4982266002335,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3317.347086499911,None,3317.347086499911,3318.3471193001606,3318.330475800205,None,"[0, 0, 0]",1,3317.347086499911,None,,,,,,,,,,0.015311099588871002,5.013103199657053,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3319.3304705000482,3321.330473500304,3319.3304705000482,3320.330461199861,3320.313832900021,3321.3138057002798,"[0, 0, 0]",1,3319.3304705000482,3321.330473500304,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3321.347146099899,3323.347157199867,3321.347146099899,3322.347152800299,3322.330477400217,3323.330479199998,"[0, 0, 0]",1,3321.347146099899,3323.347157199867,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3323.363808100112,3325.36383489985,3323.363808100112,3324.363833399955,3324.347147299908,3325.347171700094,"[0, 0, 0]",1,3323.363808100112,3325.36383489985,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3325.4475047001615,None,3325.4475047001615,3326.4470588001423,3326.4304949999787,None,"[0, 0, 0]",1,3325.4475047001615,None,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3327.397192600183,3329.397203600034,3327.397192600183,3328.3971895999275,3328.3805007999763,3329.3804832999595,"[0, 0, 0]",1,3327.397192600183,3329.397203600034,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3329.4138642000034,3331.41388740018,3329.4138642000034,3330.413876600098,3330.3972550001927,3331.3972102999687,"[0, 0, 0]",0,3329.4138642000034,3331.41388740018,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3331.430528299883,3333.430545900017,3331.430528299883,3332.430535899941,3332.413891199976,3333.4138950998895,"[0, 0, 0]",1,3331.430528299883,3333.430545900017,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3333.447241600137,3335.447239300236,3333.447241600137,3334.447249200195,3334.430543200113,3335.4305602000095,"[0, 0, 0]",0,3333.447241600137,3335.447239300236,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3335.463919899892,3337.463937100023,3335.463919899892,3336.463918100111,3336.4472650000826,3337.4472620002925,"[0, 0, 0]",1,3335.463919899892,3337.463937100023,,,,,,,,,,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,3337.4805649002083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.148148148148145,2570.88702390017,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,3353.214069900103,None,3357.5474254,None,3357.5474254,3358.5474153002724,3358.514096400235,3359.514118900057,1,None,None,"[0, 0, 0]",,,3357.5474254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01503150025382638,5.012424199841917,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,3359.5474359001964,None,3359.5474359001964,3360.547454799991,3360.5307820001617,3361.5308766001835,1,None,None,"[0, 0, 0]",,,3359.5474359001964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3361.547459400259,3361.547459400259,3361.547459400259,3362.547469600104,3362.530796300154,3363.530794600025,1,None,None,"[0, 0, 0]",,,3361.547459400259,3361.547459400259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3363.547473799903,3363.547473799903,3363.547473799903,3364.5474793999456,3364.5308115999214,3365.530796200037,1,None,None,"[0, 0, 0]",,,3363.547473799903,3363.547473799903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,3365.581141500268,3365.581141500268,3365.581141500268,3366.5808206000365,3366.564157600049,None,1,None,None,"[0, 0, 0]",,,3365.581141500268,3365.581141500268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",0,0,5,5,5,,,,,,,3367.56416560011,None,3367.56416560011,3368.564170199912,3368.547499500215,3369.547492499929,1,None,None,"[0, 0, 0]",,,3367.56416560011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,3369.56417830009,3369.56417830009,3369.56417830009,3370.5641616000794,3370.5475564999506,3371.547484499868,1,None,None,"[0, 0, 0]",,,3369.56417830009,3369.56417830009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,3371.5641902000643,3371.5641902000643,3371.5641902000643,3372.5642192000523,3372.547006000299,3373.5475133000873,0,None,None,"[0, 0, 0]",,,3371.5641902000643,3371.5641902000643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,3373.5640936000273,3373.5640936000273,3373.5640936000273,3374.564252000302,3374.54751269985,3375.5475389999337,1,None,None,"[0, 0, 0]",,,3373.5640936000273,3373.5640936000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,3375.5642222999595,3375.5642222999595,3375.5642222999595,3376.564242000226,3376.5475480998866,3377.547561599873,1,None,None,"[0, 0, 0]",,,3375.5642222999595,3375.5642222999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,3377.5642206999473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.753086419753089,2608.354385500308,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",None,0,0,0,0,,,,,3390.7645509000868,None,3397.6144110001624,None,3397.6144110001624,3398.6138821002096,3398.5810814001597,3399.5810794001445,1,None,None,"[0, 0, 0]",,,3397.6144110001624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014627499971538782,5.011525900103152,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
6,"[0.2, 0]",1,0,1,1,1,,,,,,,3399.614419599995,None,3399.614419599995,3400.614417000208,3400.5977754001506,3401.5977616002783,0,None,None,"[0, 0, 0]",,,3399.614419599995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3401.614430999849,3401.614430999849,3401.614430999849,3402.614417000208,3402.5977944000624,3403.5977948000655,1,None,None,"[0, 0, 0]",,,3401.614430999849,3401.614430999849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
8,"[0, -0.2]",0,0,3,3,3,,,,,,,3403.6144623002037,3403.6144623002037,3403.6144623002037,3404.614372199867,3404.5978043000214,3405.5978035000153,1,None,None,"[0, 0, 0]",,,3403.6144623002037,3403.6144623002037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,3405.647347500082,3405.647347500082,3405.647347500082,3406.647810699884,3406.63114090031,None,0,None,None,"[0, 0, 0]",,,3405.647347500082,3405.647347500082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,3407.6311249001883,None,3407.6311249001883,3408.6311504999176,3408.6144759003073,3409.614493600093,1,None,None,"[0, 0, 0]",,,3407.6311249001883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
5,"[0, 0]",0,0,6,6,6,,,,,,,3409.6311551001854,3409.6311551001854,3409.6311551001854,3410.6311666001566,3410.614564199932,3411.6145079000853,1,None,None,"[0, 0, 0]",,,3409.6311551001854,3409.6311551001854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,,,,,3411.6311768000014,3411.6311768000014,3411.6311768000014,3412.6311792000197,3412.614494500216,3413.6145004001446,1,None,None,"[0, 0, 0]",,,3411.6311768000014,3411.6311768000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",1,0,8,8,8,,,,,,,3413.63119760016,3413.63119760016,3413.63119760016,3414.63120409986,3414.614512300119,3415.614516099915,1,None,None,"[0, 0, 0]",,,3413.63119760016,3413.63119760016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,,,,,3415.6311957002617,3415.6311957002617,3415.6311957002617,3416.6310894000344,3416.614524200093,3417.614556999877,1,None,None,"[0, 0, 0]",,,3415.6311957002617,3415.6311957002617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
,,,,,,,,,,,3417.6312032002024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.802469135802468,2647.138095900882,,,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,3431.464855100028,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3437.6813702001236,None,3437.6813702001236,3438.681376399938,3438.6646941001527,3439.664698100183,"[0, 0, 0]",1,3437.6813702001236,None,,,,,,,,,,0.014559199567884207,5.011425399687141,,,,,,1,M,1,23,r,CIB,2021_Sep_07_1054,2020.2.10,distractmap1,59.99818811076909,"['Left Arm', 'Chest', 'Right Face', 'Right Leg']",
