15.7237 	WARNING 	Requested an unavailable screen number - using first available.
309.6762 	DATA 	Keypress: 5
310.1339 	DATA 	Keypress: 5
310.5923 	DATA 	Keypress: 5
311.0501 	DATA 	Keypress: 5
311.5086 	DATA 	Keypress: 5
311.9932 	DATA 	Keypress: 5
312.4507 	DATA 	Keypress: 5
312.9088 	DATA 	Keypress: 5
313.3596 	DATA 	Keypress: 5
313.8253 	DATA 	Keypress: 5
314.2764 	DATA 	Keypress: 5
314.7346 	DATA 	Keypress: 5
315.1921 	DATA 	Keypress: 5
315.6509 	DATA 	Keypress: 5
316.1087 	DATA 	Keypress: 5
316.5924 	DATA 	Keypress: 5
317.0420 	DATA 	Keypress: 5
317.5092 	DATA 	Keypress: 5
317.9592 	DATA 	Keypress: 5
318.4259 	DATA 	Keypress: 5
318.8758 	DATA 	Keypress: 5
319.3342 	DATA 	Keypress: 5
319.7923 	DATA 	Keypress: 5
320.2502 	DATA 	Keypress: 5
320.7091 	DATA 	Keypress: 5
321.1930 	DATA 	Keypress: 5
321.6509 	DATA 	Keypress: 5
322.1091 	DATA 	Keypress: 5
322.5588 	DATA 	Keypress: 5
323.0253 	DATA 	Keypress: 5
323.4759 	DATA 	Keypress: 5
323.9335 	DATA 	Keypress: 5
324.3921 	DATA 	Keypress: 5
324.8507 	DATA 	Keypress: 5
325.3095 	DATA 	Keypress: 5
325.7942 	DATA 	Keypress: 5
326.2503 	DATA 	Keypress: 5
326.7090 	DATA 	Keypress: 5
327.1594 	DATA 	Keypress: 5
327.6262 	DATA 	Keypress: 5
328.0756 	DATA 	Keypress: 5
328.5336 	DATA 	Keypress: 5
328.9930 	DATA 	Keypress: 5
329.4505 	DATA 	Keypress: 5
329.9336 	DATA 	Keypress: 5
330.3928 	DATA 	Keypress: 5
330.8507 	DATA 	Keypress: 5
331.3094 	DATA 	Keypress: 5
331.7587 	DATA 	Keypress: 5
332.2258 	DATA 	Keypress: 5
332.6753 	DATA 	Keypress: 5
333.1340 	DATA 	Keypress: 5
333.5926 	DATA 	Keypress: 5
334.0509 	DATA 	Keypress: 5
334.5345 	DATA 	Keypress: 5
334.9935 	DATA 	Keypress: 5
335.4510 	DATA 	Keypress: 5
335.9097 	DATA 	Keypress: 5
336.3590 	DATA 	Keypress: 5
336.8265 	DATA 	Keypress: 5
337.2758 	DATA 	Keypress: 5
337.7343 	DATA 	Keypress: 5
338.1932 	DATA 	Keypress: 5
338.6507 	DATA 	Keypress: 5
339.1098 	DATA 	Keypress: 5
339.5928 	DATA 	Keypress: 5
340.0508 	DATA 	Keypress: 5
340.5090 	DATA 	Keypress: 5
340.9586 	DATA 	Keypress: 5
341.4260 	DATA 	Keypress: 5
341.8762 	DATA 	Keypress: 5
342.3343 	DATA 	Keypress: 5
342.7931 	DATA 	Keypress: 5
343.2506 	DATA 	Keypress: 5
343.7095 	DATA 	Keypress: 5
344.1932 	DATA 	Keypress: 5
344.6511 	DATA 	Keypress: 5
345.1101 	DATA 	Keypress: 5
345.5599 	DATA 	Keypress: 5
346.0263 	DATA 	Keypress: 5
346.4763 	DATA 	Keypress: 5
346.9344 	DATA 	Keypress: 5
347.3925 	DATA 	Keypress: 5
347.8505 	DATA 	Keypress: 5
348.3340 	DATA 	Keypress: 5
348.7927 	DATA 	Keypress: 5
349.2506 	DATA 	Keypress: 5
349.7095 	DATA 	Keypress: 5
350.1594 	DATA 	Keypress: 5
350.6264 	DATA 	Keypress: 5
351.0768 	DATA 	Keypress: 5
351.5347 	DATA 	Keypress: 5
351.9927 	DATA 	Keypress: 5
352.4507 	DATA 	Keypress: 5
352.9094 	DATA 	Keypress: 5
353.3935 	DATA 	Keypress: 5
353.8510 	DATA 	Keypress: 5
354.3095 	DATA 	Keypress: 5
354.7594 	DATA 	Keypress: 5
355.2261 	DATA 	Keypress: 5
355.6765 	DATA 	Keypress: 5
356.1346 	DATA 	Keypress: 5
356.5927 	DATA 	Keypress: 5
357.0510 	DATA 	Keypress: 5
357.5344 	DATA 	Keypress: 5
357.9933 	DATA 	Keypress: 5
358.4505 	DATA 	Keypress: 5
358.9095 	DATA 	Keypress: 5
359.3593 	DATA 	Keypress: 5
359.8255 	DATA 	Keypress: 5
360.2763 	DATA 	Keypress: 5
360.7344 	DATA 	Keypress: 5
361.1932 	DATA 	Keypress: 5
361.6511 	DATA 	Keypress: 5
362.1095 	DATA 	Keypress: 5
362.5933 	DATA 	Keypress: 5
363.0511 	DATA 	Keypress: 5
363.5091 	DATA 	Keypress: 5
363.9598 	DATA 	Keypress: 5
364.4256 	DATA 	Keypress: 5
364.8760 	DATA 	Keypress: 5
365.3348 	DATA 	Keypress: 5
365.7928 	DATA 	Keypress: 5
366.2516 	DATA 	Keypress: 5
366.7097 	DATA 	Keypress: 5
367.1929 	DATA 	Keypress: 5
367.6505 	DATA 	Keypress: 5
368.1098 	DATA 	Keypress: 5
368.5597 	DATA 	Keypress: 5
369.0270 	DATA 	Keypress: 5
369.4755 	DATA 	Keypress: 5
369.9340 	DATA 	Keypress: 5
370.3930 	DATA 	Keypress: 5
370.8509 	DATA 	Keypress: 5
371.3101 	DATA 	Keypress: 5
371.7927 	DATA 	Keypress: 5
372.2510 	DATA 	Keypress: 5
372.7095 	DATA 	Keypress: 5
373.1592 	DATA 	Keypress: 5
373.6259 	DATA 	Keypress: 5
374.0769 	DATA 	Keypress: 5
374.5344 	DATA 	Keypress: 5
374.9931 	DATA 	Keypress: 5
375.4515 	DATA 	Keypress: 5
375.9098 	DATA 	Keypress: 5
376.3933 	DATA 	Keypress: 5
376.8512 	DATA 	Keypress: 5
377.3103 	DATA 	Keypress: 5
377.7602 	DATA 	Keypress: 5
378.2269 	DATA 	Keypress: 5
378.6756 	DATA 	Keypress: 5
379.1350 	DATA 	Keypress: 5
379.5932 	DATA 	Keypress: 5
380.0519 	DATA 	Keypress: 5
380.5349 	DATA 	Keypress: 5
380.9930 	DATA 	Keypress: 5
381.4514 	DATA 	Keypress: 5
381.9095 	DATA 	Keypress: 5
382.3595 	DATA 	Keypress: 5
382.8264 	DATA 	Keypress: 5
383.2758 	DATA 	Keypress: 5
383.7340 	DATA 	Keypress: 5
384.1934 	DATA 	Keypress: 5
384.6512 	DATA 	Keypress: 5
385.1097 	DATA 	Keypress: 5
385.5934 	DATA 	Keypress: 5
386.0513 	DATA 	Keypress: 5
386.5097 	DATA 	Keypress: 5
386.9601 	DATA 	Keypress: 5
387.4258 	DATA 	Keypress: 5
387.8767 	DATA 	Keypress: 5
388.3350 	DATA 	Keypress: 5
388.7938 	DATA 	Keypress: 5
389.2514 	DATA 	Keypress: 5
389.7098 	DATA 	Keypress: 5
390.1932 	DATA 	Keypress: 5
390.6517 	DATA 	Keypress: 5
391.1106 	DATA 	Keypress: 5
391.5601 	DATA 	Keypress: 5
392.0271 	DATA 	Keypress: 5
392.4768 	DATA 	Keypress: 5
392.9345 	DATA 	Keypress: 5
393.3933 	DATA 	Keypress: 5
393.8519 	DATA 	Keypress: 5
394.3103 	DATA 	Keypress: 5
394.7924 	DATA 	Keypress: 5
395.2515 	DATA 	Keypress: 5
395.7102 	DATA 	Keypress: 5
396.1602 	DATA 	Keypress: 5
396.6260 	DATA 	Keypress: 5
397.0769 	DATA 	Keypress: 5
397.5353 	DATA 	Keypress: 5
397.9935 	DATA 	Keypress: 5
398.4517 	DATA 	Keypress: 5
398.9102 	DATA 	Keypress: 5
399.3938 	DATA 	Keypress: 5
399.8521 	DATA 	Keypress: 5
400.3103 	DATA 	Keypress: 5
400.7604 	DATA 	Keypress: 5
401.2265 	DATA 	Keypress: 5
401.6766 	DATA 	Keypress: 5
402.1350 	DATA 	Keypress: 5
402.5935 	DATA 	Keypress: 5
403.0517 	DATA 	Keypress: 5
403.5107 	DATA 	Keypress: 5
403.9932 	DATA 	Keypress: 5
404.4514 	DATA 	Keypress: 5
404.9104 	DATA 	Keypress: 5
405.3598 	DATA 	Keypress: 5
405.8268 	DATA 	Keypress: 5
406.2784 	DATA 	Keypress: 5
406.7346 	DATA 	Keypress: 5
407.1934 	DATA 	Keypress: 5
407.6512 	DATA 	Keypress: 5
408.1095 	DATA 	Keypress: 5
408.5930 	DATA 	Keypress: 5
409.0518 	DATA 	Keypress: 5
409.5105 	DATA 	Keypress: 5
409.9599 	DATA 	Keypress: 5
410.4262 	DATA 	Keypress: 5
410.8764 	DATA 	Keypress: 5
411.3350 	DATA 	Keypress: 5
411.7937 	DATA 	Keypress: 5
412.2517 	DATA 	Keypress: 5
412.7108 	DATA 	Keypress: 5
413.1939 	DATA 	Keypress: 5
413.6515 	DATA 	Keypress: 5
414.1099 	DATA 	Keypress: 5
414.5602 	DATA 	Keypress: 5
415.0267 	DATA 	Keypress: 5
