square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
7,"[-0.2, -0.2]",0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",344.40864540007897,346.40836890018545,344.40864540007897,345.4086291999556,345.39196759997867,346.3918379000388,"[0, 0, 0]",0,344.40864540007897,346.40836890018545,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",346.42525800014846,348.4249242001679,346.42525800014846,347.42531069996767,347.40853080013767,348.4086422000546,"[0, 0, 0]",0,346.42525800014846,348.4249242001679,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",348.4419840001501,350.44162100018,348.4419840001501,349.4419637999963,349.42532370006666,350.42526390007697,"[0, 0, 0]",0,348.4419840001501,350.44162100018,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",350.45864069997333,352.45827709999867,350.45864069997333,351.4586982000619,351.4419784001075,352.44195570005104,"[0, 0, 0]",0,350.45864069997333,352.45827709999867,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",352.4753473000601,354.47503200010397,352.4753473000601,353.4753948999569,353.4585009999573,354.45866550016217,"[0, 0, 0]",0,352.4753473000601,354.47503200010397,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",354.49199670017697,356.4916779999621,354.49199670017697,355.49206550000235,355.47538310009986,356.4753921001684,"[0, 0, 0]",0,354.49199670017697,356.4916779999621,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",356.50868870015256,358.5083248000592,356.50868870015256,357.50872960011475,357.4920543001499,358.4920104001649,"[0, 0, 0]",0,356.50868870015256,358.5083248000592,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",358.52540630009025,360.5249924000818,358.52540630009025,359.52542389999144,359.5087654001545,360.5087401000783,"[0, 0, 0]",0,358.52540630009025,360.5249924000818,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",360.5421237000264,362.5417246001307,360.5421237000264,361.54216870013624,361.5254613000434,362.52544250013307,"[0, 0, 0]",0,360.5421237000264,362.5417246001307,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",362.55877010012046,364.55836310004815,362.55877010012046,363.55881100008264,363.54211980011314,364.54209080012515,"[0, 0, 0]",0,362.55877010012046,364.55836310004815,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,364.6071593000088,None,space,364.6071593000088,None,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,381.925844399957,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",388.157639299985,None,388.157639299985,389.1590039001312,389.1423200999852,None,"[0, 0, 0]",1,388.157639299985,None,370.6580326000694,370.6580326000694,None,space,0.7329581999219954,370.6580326000694,None,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",390.14233579998836,392.14197600004263,390.14233579998836,391.14238300011493,391.1256949000526,392.12567620002665,"[0, 0, 0]",1,390.14233579998836,392.14197600004263,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",392.1591364000924,394.1586607999634,392.1591364000924,393.15900920005515,393.142344100168,394.1423160000704,"[0, 0, 0]",0,392.1591364000924,394.1586607999634,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",394.1756855000276,396.1752926001791,394.1756855000276,395.17580570001155,395.1592047000304,396.15900850016624,"[0, 0, 0]",0,394.1756855000276,396.1752926001791,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",396.2079199999571,None,396.2079199999571,397.20913089998066,397.1923649001401,398.192399200052,"[0, 0, 0]",0,396.2079199999571,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",398.2090762001462,400.20872220001183,398.2090762001462,399.2090485000517,399.1923943001311,400.19244990008883,"[0, 0, 0]",0,398.2090762001462,400.20872220001183,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",400.2257191000972,402.2253941001836,400.2257191000972,401.2257660999894,401.20907920016907,402.2090892000124,"[0, 0, 0]",0,400.2257191000972,402.2253941001836,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",402.24245829996653,404.2420495999977,402.24245829996653,403.24241150007583,403.2256653001532,404.2257750001736,"[0, 0, 0]",0,402.24245829996653,404.2420495999977,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",404.25914300000295,406.2587543001864,404.25914300000295,405.2591136000119,405.2425286001526,406.242455100175,"[0, 0, 0]",0,404.25914300000295,406.2587543001864,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",406.2758082000073,408.275381000014,406.2758082000073,407.2758180000819,407.25914070010185,408.2591413001064,"[0, 0, 0]",0,406.2758082000073,408.275381000014,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,408.29211980011314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,410.44961922010407,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",None,,,,,0,0,0,0,422.09405470010825,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",428.34135770006105,None,428.34135770006105,429.3426383000333,429.32594590005465,None,"[0, 0, 0]",1,428.34135770006105,None,,,,,,,,,,0.014508380088955164,5.011871580034494,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",430.3259905001614,432.3256400001701,430.3259905001614,431.3259924000595,431.3093221001327,432.3093366001267,"[0, 0, 0]",1,430.3259905001614,432.3256400001701,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",432.3426802000031,434.3422893001698,432.3426802000031,433.34268790017813,433.3260139001068,434.3260090001859,"[0, 0, 0]",0,432.3426802000031,434.3422893001698,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",434.35938190016896,436.35897390008904,434.35938190016896,435.359356299974,435.3427214999683,436.3426930999849,"[0, 0, 0]",0,434.35938190016896,436.35897390008904,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",436.44175670016557,None,436.44175670016557,437.44277820014395,437.4260556001682,None,"[0, 0, 0]",0,436.44175670016557,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",438.3927115001716,440.3923327999655,438.3927115001716,439.39274949999526,439.37605080008507,440.3760478000622,"[0, 0, 0]",0,438.3927115001716,440.3923327999655,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",440.40939890011214,442.4090182001237,440.40939890011214,441.409432800021,441.39272959996015,442.39270680001937,"[0, 0, 0]",0,440.40939890011214,442.4090182001237,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",442.4261132001411,444.42571340012364,442.4261132001411,443.42603780003265,443.4093661000952,444.4094163000118,"[0, 0, 0]",0,442.4261132001411,444.42571340012364,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",444.44275100016966,446.44238070002757,444.44275100016966,445.44278830010444,445.4260967001319,446.4260333001148,"[0, 0, 0]",0,444.44275100016966,446.44238070002757,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",446.45949920010753,448.45904120011255,446.45949920010753,447.45936770015396,447.4428114001639,448.4427708000876,"[0, 0, 0]",0,446.45949920010753,448.45904120011255,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,448.4758665000554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,452.63255811994895,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",None,0,0,0,0,,,,,463.71099540009163,None,468.54172670003027,None,468.54172670003027,469.54286100016907,469.52619340014644,None,1,None,None,"[0, 0, 0]",,,468.54172670003027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152692801784724,5.013496480183676,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",1,0,1,1,1,,,,,,,470.52631500014104,None,470.52631500014104,471.5263661001809,471.5096666000318,472.50966050010175,0,None,None,"[0, 0, 0]",,,470.52631500014104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,472.52631780016236,472.52631780016236,472.52631780016236,473.526335200062,473.5096748000942,474.50966039998457,0,None,None,"[0, 0, 0]",,,472.52631780016236,472.52631780016236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,474.52634680015035,474.52634680015035,474.52634680015035,475.5263503000606,475.50967669999227,476.50968300015666,0,None,None,"[0, 0, 0]",,,474.52634680015035,474.52634680015035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,476.5767070001457,476.5767070001457,476.5767070001457,477.57644440000877,477.55973340012133,None,0,None,None,"[0, 0, 0]",,,476.5767070001457,476.5767070001457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,478.54305059998296,None,478.54305059998296,479.5430336999707,479.52637650002725,480.526348200161,0,None,None,"[0, 0, 0]",,,478.54305059998296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,480.5430862000212,480.5430862000212,480.5430862000212,481.5431504000444,481.5264028001111,482.526378700044,0,None,None,"[0, 0, 0]",,,480.5430862000212,480.5430862000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,482.543122000061,482.543122000061,482.543122000061,483.54304779996164,483.52637310000136,484.52636130014434,0,None,None,"[0, 0, 0]",,,482.543122000061,482.543122000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,484.54310180014,484.54310180014,484.54310180014,485.5430825999938,485.52637890004553,486.52643760014325,0,None,None,"[0, 0, 0]",,,484.54310180014,484.54310180014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,486.5431264000945,486.5431264000945,486.5431264000945,487.54309340007603,487.5264237001538,488.526432499988,0,None,None,"[0, 0, 0]",,,486.5431264000945,486.5431264000945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,488.54274080018513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,494.69950661971234,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,505.9781997001264,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",508.6086310001556,None,508.6086310001556,509.60993469995447,509.59329140000045,None,"[0, 0, 0]",1,508.6086310001556,None,,,,,,,,,,0.015289680333808064,5.01348428032361,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",510.59331010002643,512.5929231999908,510.59331010002643,511.5932909999974,511.57661570003256,512.5765899000689,"[0, 0, 0]",1,510.59331010002643,512.5929231999908,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",512.6099953001831,514.6095745000057,512.6099953001831,513.6099936000537,513.5933086001314,514.5933183999732,"[0, 0, 0]",0,512.6099953001831,514.6095745000057,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",514.6266594000626,516.6262586000375,514.6266594000626,515.626615999965,515.6099982000887,516.6099954000674,"[0, 0, 0]",0,514.6266594000626,516.6262586000375,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",516.6756456999574,None,516.6756456999574,517.6767023000866,517.6599642999936,None,"[0, 0, 0]",0,516.6756456999574,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",518.6600071000867,520.6596010001376,518.6600071000867,519.6600039000623,519.6433218000457,520.6432898000348,"[0, 0, 0]",0,518.6600071000867,520.6596010001376,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",520.6767106000334,522.6763284001499,520.6767106000334,521.6766850999556,521.6600462000351,522.6600240999833,"[0, 0, 0]",0,520.6767106000334,522.6763284001499,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",522.693516000174,524.6930067001376,522.693516000174,523.6934390000533,523.6767071001232,524.6766680001747,"[0, 0, 0]",0,522.693516000174,524.6930067001376,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",524.7100556001533,526.709653600119,524.7100556001533,525.7100406000391,525.6933711001184,526.6934001999907,"[0, 0, 0]",0,524.7100556001533,526.709653600119,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",526.7267940000165,528.7263772001024,526.7267940000165,527.7267708000727,527.7100839000195,528.7100556001533,"[0, 0, 0]",0,526.7267940000165,528.7263772001024,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,528.7430237999652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,534.9000361200888,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,546.3619280001149,None,548.8089636999648,None,548.8089636999648,549.810299700126,549.7935866001062,None,1,None,None,"[0, 0, 0]",,,548.8089636999648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015061380108818412,5.01305558020249,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,550.7936124000698,None,550.7936124000698,551.7935973999556,551.7769249000121,552.7769214999862,0,None,None,"[0, 0, 0]",,,550.7936124000698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,552.7936252001673,552.7936252001673,552.7936252001673,553.7936060000211,553.7769443001598,554.7769597000442,0,None,None,"[0, 0, 0]",,,552.7936252001673,552.7936252001673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,554.7936059001368,554.7936059001368,554.7936059001368,555.7935359000694,555.7769086000044,556.7769603000488,0,None,None,"[0, 0, 0]",,,554.7936059001368,554.7936059001368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
