square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
6,"[0.2, 0]",1.0,0,7,7,7,,,None,None,"[0, 0, 0]",766.3512252999935,768.3512109000003,766.3512252999935,767.3512186000007,767.3345900999848,768.3345829999889,"[0, 0, 0]",1,766.3512252999935,768.3512109000003,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
3,"[0.2, 0.2]",0.0,0,8,8,8,,,None,None,"[0, 0, 0]",768.3678940000245,770.3679006000166,768.3678940000245,769.3679077000124,769.3512139000231,770.3512265000027,"[0, 0, 0]",1,768.3678940000245,770.3679006000166,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
9,"[0.2, -0.2]",0.0,0,9,9,9,,,None,None,"[0, 0, 0]",770.3845933999983,772.3846146999858,770.3845933999983,771.3845066999784,771.3679302000091,772.367935199989,"[0, 0, 0]",0,770.3845933999983,772.3846146999858,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,,,,,,,,,,,,,,,,772.4179460000014,None,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
3,"[0.2, 0.2]",None,0,0,0,0,780.4513572999858,None,None,None,"[0, 0, 0]",787.468091399991,None,787.468091399991,788.4680820999783,788.4514277999988,789.4514371000114,"[0, 0, 0]",1,787.468091399991,None,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
9,"[0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",789.4680945000146,791.4681622000062,789.4680945000146,790.4681560000172,790.4514222000143,791.4514922000235,"[0, 0, 0]",1,789.4680945000146,791.4681622000062,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
3,"[0.2, 0.2]",1.0,0,2,2,2,,,None,None,"[0, 0, 0]",791.4848424000083,793.4848243999877,791.4848424000083,792.4847666000132,792.4681275999756,793.4681440999848,"[0, 0, 0]",1,791.4848424000083,793.4848243999877,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
7,"[-0.2, -0.2]",0.0,0,3,3,3,,,None,None,"[0, 0, 0]",793.5014852000168,795.501499200007,793.5014852000168,794.5015046999906,794.484802299994,795.4848427000106,"[0, 0, 0]",1,793.5014852000168,795.501499200007,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
8,"[0, -0.2]",0.0,0,4,4,4,,,None,None,"[0, 0, 0]",795.5181468999945,797.5181753999786,795.5181468999945,796.5181676999782,796.5014088000171,797.5015129999956,"[0, 0, 0]",1,795.5181468999945,797.5181753999786,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
4,"[-0.2, 0]",0.0,0,5,5,5,,,None,None,"[0, 0, 0]",797.534834399994,799.5348538000253,797.534834399994,798.5348538000253,798.518199299986,799.5181830999791,"[0, 0, 0]",1,797.534834399994,799.5348538000253,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
4,"[-0.2, 0]",0.0,0,6,6,6,,,None,None,"[0, 0, 0]",799.5515319000115,801.5514689999982,799.5515319000115,800.551524200011,800.5348709999816,801.5348754000152,"[0, 0, 0]",1,799.5515319000115,801.5514689999982,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
1,"[-0.2, 0.2]",0.0,0,7,7,7,,,None,None,"[0, 0, 0]",801.5682162999874,803.5682247999939,801.5682162999874,802.568236400024,802.5516296999995,803.5515634000185,"[0, 0, 0]",1,801.5682162999874,803.5682247999939,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
4,"[-0.2, 0]",1.0,0,8,8,8,,,None,None,"[0, 0, 0]",803.5848979000002,805.5849232000182,803.5848979000002,804.5848378000082,804.5682522000279,805.5682481999975,"[0, 0, 0]",1,803.5848979000002,805.5849232000182,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
8,"[0, -0.2]",0.0,0,9,9,9,,,None,None,"[0, 0, 0]",805.6016104000155,807.6015943000093,805.6016104000155,806.6015891000279,806.5849257999798,807.5849386000191,"[0, 0, 0]",1,805.6016104000155,807.6015943000093,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,,,,,,,,,,,,,,,,807.6516174999997,None,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,837.6685635999893,None,,,,,,,,,,,,,,,,,,,,,,,,,,817.6683569999877,None,37.901234567901234,823.9311018100125,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,872.6855662000016,None,,,,,,,,,,,,,,,,,,,,,,,,,,852.6853648999822,None,41.79012345679013,856.5648237100104,0.014252290013246238,5.01157209003577,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,907.702558799996,None,,,,,,,,,,,,,,,,,,,,,,,,,,887.7023621000117,None,40.30864197530864,893.0985272100079,0.014202389982528985,5.011462790018413,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
2,"[0, 0.2]",None,0,0,0,0,923.0030832000193,None,None,None,"[0, 0, 0]",927.7694103000103,None,927.7694103000103,928.7694220999838,928.7527281999937,929.7527593999985,"[0, 0, 0]",1,927.7694103000103,None,,,,,,,,,,,,,,,,,0.014163590036332607,5.011331390007399,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",929.7694116000202,931.7694498000201,929.7694116000202,930.7694369999808,930.7527765000123,931.7527711999719,"[0, 0, 0]",1,929.7694116000202,931.7694498000201,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
3,"[0.2, 0.2]",0.0,0,2,2,2,,,None,None,"[0, 0, 0]",931.7861004999722,933.7861232000287,931.7861004999722,932.7861613000277,932.769480100018,933.7694815999712,"[0, 0, 0]",1,931.7861004999722,933.7861232000287,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
5,"[0, 0]",1.0,0,3,3,3,,,None,None,"[0, 0, 0]",933.8027885999763,935.8028141999966,933.8027885999763,934.8028126999852,934.7861227000249,935.7861385999713,"[0, 0, 0]",1,933.8027885999763,935.8028141999966,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
2,"[0, 0.2]",0.0,0,4,4,4,,,None,None,"[0, 0, 0]",935.8856957000098,None,935.8856957000098,936.8864804999903,936.8695125000086,None,"[0, 0, 0]",1,935.8856957000098,None,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
8,"[0, -0.2]",0.0,0,5,5,5,,,None,None,"[0, 0, 0]",937.8361735999933,939.8361865999759,937.8361735999933,938.8362257999834,938.8195591000258,939.8195386999869,"[0, 0, 0]",1,937.8361735999933,939.8361865999759,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
4,"[-0.2, 0]",0.0,0,6,6,6,,,None,None,"[0, 0, 0]",939.8529043999733,941.8529125999776,939.8529043999733,940.852864400018,940.8362284000032,941.8362555999774,"[0, 0, 0]",1,939.8529043999733,941.8529125999776,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
8,"[0, -0.2]",1.0,0,7,7,7,,,None,None,"[0, 0, 0]",941.8695871999953,943.8695735000074,941.8695871999953,942.8696121000103,942.8531619000132,943.8529200999765,"[0, 0, 0]",1,941.8695871999953,943.8695735000074,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
7,"[-0.2, -0.2]",0.0,0,8,8,8,,,None,None,"[0, 0, 0]",943.8862251000246,945.8862503999844,943.8862251000246,944.8862630000222,944.8695729000028,945.8696088999859,"[0, 0, 0]",1,943.8862251000246,945.8862503999844,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
8,"[0, -0.2]",1.0,0,9,9,9,,,None,None,"[0, 0, 0]",945.9029205000261,947.9029535999871,945.9029205000261,946.9030076999916,946.8863034999813,947.886278800026,"[0, 0, 0]",1,945.9029205000261,947.9029535999871,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,,,,,,,,,,,,,,,,947.9361902999808,None,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.061728395061728,935.4342443099595,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
2,"[0, 0.2]",None,0,0,0,0,963.2199197000009,None,None,None,"[0, 0, 0]",968.0031452000258,None,968.0031452000258,969.0031329999911,968.9864760999917,969.9864833999891,"[0, 0, 0]",1,968.0031452000258,None,,,,,,,,,,,,,,,,,0.012152990035247058,5.007472790020984,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
2,"[0, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",970.0031342000002,972.0031595000182,970.0031342000002,971.00315579999,970.98649510002,971.9865078000003,"[0, 0, 0]",1,970.0031342000002,972.0031595000182,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
2,"[0, 0.2]",1.0,0,2,2,2,,,None,None,"[0, 0, 0]",972.0198162000161,974.0198478000239,972.0198162000161,973.019836499996,973.0031809000066,974.0031806000043,"[0, 0, 0]",1,972.0198162000161,974.0198478000239,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
8,"[0, -0.2]",0.0,0,3,3,3,,,None,None,"[0, 0, 0]",974.0365144999814,976.036551200028,974.0365144999814,975.0365279000252,975.0198483000277,976.0198570999783,"[0, 0, 0]",1,974.0365144999814,976.036551200028,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
2,"[0, 0.2]",1.0,0,4,4,4,,,None,None,"[0, 0, 0]",976.1036017999868,None,976.1036017999868,977.1032124999911,977.0864441000158,None,"[0, 0, 0]",1,976.1036017999868,None,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
5,"[0, 0]",0.0,0,5,5,5,,,None,None,"[0, 0, 0]",978.0698898999835,980.0698792000185,978.0698898999835,979.0698962999741,979.0532276000013,980.0532342999941,"[0, 0, 0]",1,978.0698898999835,980.0698792000185,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
1,"[-0.2, 0.2]",0.0,0,6,6,6,,,None,None,"[0, 0, 0]",980.0864835000248,982.086606100027,980.0864835000248,981.0866568000056,981.0699194999761,982.0699398000143,"[0, 0, 0]",1,980.0864835000248,982.086606100027,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
1,"[-0.2, 0.2]",0.0,0,7,7,7,,,None,None,"[0, 0, 0]",982.1032916000113,984.1033052999992,982.1032916000113,983.1032571999822,983.0866063000285,984.0866129000206,"[0, 0, 0]",1,982.1032916000113,984.1033052999992,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
6,"[0.2, 0]",0.0,0,8,8,8,,,None,None,"[0, 0, 0]",984.1199509999715,986.1199509000289,984.1199509999715,985.1199376999866,985.1033017999725,986.103313700005,"[0, 0, 0]",1,984.1199509999715,986.1199509000289,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
1,"[-0.2, 0.2]",1.0,0,9,9,9,,,None,None,"[0, 0, 0]",986.1366449000197,988.1366504000034,986.1366449000197,987.1366561999894,987.119941300014,988.1200493000215,"[0, 0, 0]",1,986.1366449000197,988.1366504000034,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,,,,,,,,,,,,,,,,988.1699497000081,None,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.716049382716047,973.6673267100123,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
3,"[0.2, 0.2]",None,0,0,0,0,1001.4365019000252,None,None,None,"[0, 0, 0]",1008.2368825000012,None,1008.2368825000012,1009.2368469000212,1009.220160100027,1010.2202516000252,"[0, 0, 0]",1,1008.2368825000012,None,,,,,,,,,,,,,,,,,0.012782489997334778,5.008749290020205,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1010.2368555000285,1012.2368936000275,1010.2368555000285,1011.2369301000144,1011.2202423000126,1012.2201912999735,"[0, 0, 0]",1,1010.2368555000285,1012.2368936000275,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
5,"[0, 0]",0.0,0,2,2,2,,,None,None,"[0, 0, 0]",1012.2535438999766,1014.2534983999794,1012.2535438999766,1013.2536407000152,1013.2368719999795,1014.2368980000028,"[0, 0, 0]",1,1012.2535438999766,1014.2534983999794,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
1,"[-0.2, 0.2]",0.0,0,3,3,3,,,None,None,"[0, 0, 0]",1014.2702241999796,1016.2702391999774,1014.2702241999796,1015.2701225000201,1015.2535759999882,1016.253611800028,"[0, 0, 0]",1,1014.2702241999796,1016.2702391999774,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
5,"[0, 0]",1.0,0,4,4,4,,,None,None,"[0, 0, 0]",1016.3537798000034,None,1016.3537798000034,1017.3535915000248,1017.320246200019,None,"[0, 0, 0]",1,1016.3537798000034,None,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
8,"[0, -0.2]",0.0,0,5,5,5,,,None,None,"[0, 0, 0]",1018.3036076999852,1020.3036167999962,1018.3036076999852,1019.3036071999813,1019.2869467000128,1020.2869511999888,"[0, 0, 0]",1,1018.3036076999852,1020.3036167999962,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
5,"[0, 0]",1.0,0,6,6,6,,,None,None,"[0, 0, 0]",1020.3202857999713,1022.3203333999845,1020.3202857999713,1021.3202848000219,1021.3035884000128,1022.3036174000008,"[0, 0, 0]",0,1020.3202857999713,1022.3203333999845,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
7,"[-0.2, -0.2]",0.0,0,7,7,7,,,None,None,"[0, 0, 0]",1022.3369733999716,1024.3369907999877,1022.3369733999716,1023.3369945000159,1023.3202893999987,1024.3203158000251,"[0, 0, 0]",1,1022.3369733999716,1024.3369907999877,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
5,"[0, 0]",1.0,0,8,8,8,,,None,None,"[0, 0, 0]",1024.3536318999832,1026.3536684000283,1024.3536318999832,1025.3536632999894,1025.3369792000158,1026.3369970999775,"[0, 0, 0]",1,1024.3536318999832,1026.3536684000283,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
7,"[-0.2, -0.2]",1.0,0,9,9,9,,,None,None,"[0, 0, 0]",1026.370336699998,1028.3703596999985,1026.370336699998,1027.370393900026,1027.3536749000195,1028.3536738000112,"[0, 0, 0]",0,1026.370336699998,1028.3703596999985,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,,,,,,,,,,,,,,,,1028.4037183999899,None,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.34567901234568,1013.9015869100112,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,1224.0888861999847,None,,,,,,,,,,,,,,,,,,,1079.7211109999917,1079.7211109999917,None,space,101.34060509997653,1079.7211109999917,None,1204.08873399999,None,61.358024691358025,1209.0173771100235,0.01224728999659419,5.007697290042415,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,1259.1058986000135,None,,,,,,,,,,,,,,,,,,,,,,,,,,1239.1056925000157,None,60.0,1245.7514043099945,0.014978490013163537,5.013000889972318,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
,,,,,,,1294.12287620001,None,,,,,,,,,,,,,,,,,,,,,,,,,,1274.1226872000261,None,70.55555555555556,1279.2333447100245,0.014596990018617362,5.012152990035247,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
6,"[0.2, 0]",None,0,0,0,0,1309.1563488999964,None,None,None,"[0, 0, 0]",1314.1730646999786,None,1314.1730646999786,1315.1730752000003,1315.156478399993,1316.156303900003,"[0, 0, 0]",1,1314.1730646999786,None,,,,,,,,,,,,,,,,,0.01634569000452757,5.015635490010027,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
1,"[-0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",1316.173095999984,1318.1731008000206,1316.173095999984,1317.1730916000088,1317.15642449999,1318.1564362000208,"[0, 0, 0]",1,1316.173095999984,1318.1731008000206,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
6,"[0.2, 0]",1.0,0,2,2,2,,,None,None,"[0, 0, 0]",1318.1897436999716,1320.1897970000282,1318.1897436999716,1319.1897369999788,1319.173123400018,1320.1731425999897,"[0, 0, 0]",1,1318.1897436999716,1320.1897970000282,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
4,"[-0.2, 0]",0.0,0,3,3,3,,,None,None,"[0, 0, 0]",1320.2064762000227,1322.2064749000128,1320.2064762000227,1321.206396099995,1321.189787900017,1322.1898185000173,"[0, 0, 0]",1,1320.2064762000227,1322.2064749000128,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
1,"[-0.2, 0.2]",0.0,0,4,4,4,,,None,None,"[0, 0, 0]",1322.2231413000263,1324.2231658999808,1322.2231413000263,1323.2231513999868,1323.2065295000211,1324.2064948999905,"[0, 0, 0]",0,1322.2231413000263,1324.2231658999808,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
8,"[0, -0.2]",0.0,0,5,5,5,,,None,None,"[0, 0, 0]",1324.2398293999722,1326.2398653000128,1324.2398293999722,1325.2398237999878,1325.223184100003,1326.2231847000076,"[0, 0, 0]",1,1324.2398293999722,1326.2398653000128,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
1,"[-0.2, 0.2]",1.0,0,6,6,6,,,None,None,"[0, 0, 0]",1326.256513100001,1328.2565256999806,1326.256513100001,1327.256526799989,1327.2398396999924,1328.2398848999874,"[0, 0, 0]",0,1326.256513100001,1328.2565256999806,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
8,"[0, -0.2]",1.0,0,7,7,7,,,None,None,"[0, 0, 0]",1328.273208300001,1330.273218300019,1328.273208300001,1329.2732207999798,1329.2565387000213,1330.256554200023,"[0, 0, 0]",1,1328.273208300001,1330.273218300019,,,,,,,,,,,,,,,,,,,9,F,1,12,R,MS MH,49,49,2022_Dec_11_1413,2020.2.10,distractmap1,60.00452434065863,"['Left Face', 'Abdomen', 'Left Face', 'Abdomen']",
