square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
5,"[0, 0]",1.0,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",208.76672939996934,210.76798239996424,208.76672939996934,209.7672448999947,209.75089359999401,210.75131989998044,"[0, 0, 0]",0,208.76672939996934,210.76798239996424,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0.0,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",210.78489670000272,212.78588409995427,210.78489670000272,211.7849808000028,211.76821829995606,212.7687653999892,"[0, 0, 0]",1,210.78489670000272,212.78588409995427,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0.0,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",212.80211180000333,214.80307879997417,212.80211180000333,213.80266929999925,213.7861200000043,214.7867812999757,"[0, 0, 0]",1,212.80211180000333,214.80307879997417,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0.0,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",214.81994759995723,216.82117279997328,214.81994759995723,215.82069389999378,215.80363209999632,216.8042649999843,"[0, 0, 0]",1,214.81994759995723,216.82117279997328,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0.0,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",216.8374476999743,218.83842379995622,216.8374476999743,217.83805479999864,217.82291099999566,218.83842379995622,"[0, 0, 0]",1,216.8374476999743,218.83842379995622,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",1.0,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",218.8551261999528,220.85623229999328,218.8551261999528,219.85597849998157,219.83891559997573,220.8395055999863,"[0, 0, 0]",0,218.8551261999528,220.85623229999328,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0.0,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",220.87283969996497,222.87398539995775,220.87283969996497,221.8735451999819,221.85662739997497,222.85722299996996,"[0, 0, 0]",1,220.87283969996497,222.87398539995775,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0.0,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",222.89067069999874,224.89153609995265,222.89067069999874,223.89101609995123,223.87457889999496,224.8747986999806,"[0, 0, 0]",1,222.89067069999874,224.89153609995265,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
5,"[0, 0]",0.0,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",224.90838589996565,226.90941119997296,224.90838589996565,225.9089937999961,225.89200190000702,226.89254199998686,"[0, 0, 0]",1,224.90838589996565,226.90941119997296,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.92591789999278,None,space,226.92591789999278,None,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,0,0,0,,,,,0,0,0,3,247.75716709997505,None,248.77117349999025,None,248.77117349999025,249.77058099996066,249.77058099996066,None,0,None,None,"[0, 0, 0]",,,248.77117349999025,None,,,,,,,,,,,,,,,,,,,230.22632119996706,230.22632119996706,None,space,1.2711110999807715,230.22632119996706,None,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,0,1,1,1,,,,,0,0,0,3,,,250.77117369999178,None,250.77117369999178,251.77166179998312,251.75535369996214,252.75566460000118,1,None,None,"[0, 0, 0]",,,250.77117369999178,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,0,2,2,2,,,,,0,0,0,3,,,252.7721612000023,252.7721612000023,252.7721612000023,253.77265289996285,253.75608799996553,254.75650729995687,1,None,None,"[0, 0, 0]",,,252.7721612000023,252.7721612000023,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,0,3,3,3,,,,,0,0,0,3,,,254.77333669998916,254.77333669998916,254.77333669998916,255.77404099999694,255.7569489000016,256.75770679995185,0,None,None,"[0, 0, 0]",,,254.77333669998916,254.77333669998916,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,0,4,4,4,,,,,0,0,0,3,,,256.77430509997066,256.77430509997066,256.77430509997066,257.77489269996295,257.7580558999907,258.75876159995096,0,None,None,"[0, 0, 0]",,,256.77430509997066,256.77430509997066,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,0,5,5,5,,,,,0,0,0,3,,,258.77639979997184,258.77639979997184,258.77639979997184,259.7761208000011,259.758941099979,260.7596087999991,0,None,None,"[0, 0, 0]",,,258.77639979997184,258.77639979997184,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,0,6,6,6,,,,,0,0,0,3,,,260.77701109996997,260.77701109996997,260.77701109996997,261.7767956999596,261.7600186999771,262.7605505999527,0,None,None,"[0, 0, 0]",,,260.77701109996997,260.77701109996997,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder7.xlsx,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.29629629629629,253.93850737001048,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,0,0,0,0,0,0,3,None,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",266.9645637999638,268.9636372999521,266.9645637999638,267.9800656999578,267.9632740999805,268.9636372999521,"[0, 0, 0]",1,266.9645637999638,268.9636372999521,,,,,,,,,,,0.011222029977943748,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,1,1,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",268.98046449996764,270.9815211999812,268.98046449996764,269.9809353000019,269.96409249998396,270.96466609998606,"[0, 0, 0]",0,268.98046449996764,270.9815211999812,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,2,2,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",270.9979469999671,272.99896810000064,270.9979469999671,271.9986882999656,271.98189110000385,272.9826561999507,"[0, 0, 0]",0,270.9979469999671,272.99896810000064,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,3,3,3,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",273.0159806999727,275.0168063999736,273.0159806999727,274.01620569999795,273.99941099999705,274.999945699994,"[0, 0, 0]",0,273.0159806999727,275.0168063999736,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,4,4,4,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",275.0332836000016,277.0342788999551,275.0332836000016,276.03383579995716,276.0173169999616,277.01780509995297,"[0, 0, 0]",0,275.0332836000016,277.0342788999551,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
5,"[0, 0]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,5,5,5,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",277.05091769999126,279.0520766999689,277.05091769999126,278.0516556999646,278.03488059999654,279.0353038999601,"[0, 0, 0]",0,277.05091769999126,279.0520766999689,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,6,6,6,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",279.0686744999839,281.0698646999663,279.0686744999839,280.06930199998897,280.05288039997686,281.0532355000032,"[0, 0, 0]",1,279.0686744999839,281.0698646999663,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder7.xlsx,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.27777777777777,271.446228470013,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,0,0,0,,,,,0,0,0,3,283.41054939996684,None,283.7419282000046,None,283.7419282000046,284.75522789999377,284.7381994999596,None,0,None,None,"[0, 0, 0]",,,283.7419282000046,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.012350929959211498,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,0,1,1,1,,,,,0,0,0,3,,,285.7387412999524,None,285.7387412999524,286.7392382999533,286.723521399952,287.7232774999575,0,None,None,"[0, 0, 0]",,,285.7387412999524,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,0,2,2,2,,,,,0,0,0,3,,,287.739850599959,287.739850599959,287.739850599959,288.74051569995936,288.7234740999993,289.72409699996933,0,None,None,"[0, 0, 0]",,,287.739850599959,287.739850599959,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,0,3,3,3,,,,,0,0,0,3,,,289.7408882000018,289.7408882000018,289.7408882000018,290.7415745999897,290.72455699997954,291.7249718999956,0,None,None,"[0, 0, 0]",,,289.7408882000018,289.7408882000018,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,0,4,4,4,,,,,0,0,0,3,,,291.7417838999536,291.7417838999536,291.7417838999536,292.74273329996504,292.72570859995903,293.7262895999593,0,None,None,"[0, 0, 0]",,,291.7417838999536,291.7417838999536,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,0,5,5,5,,,,,0,0,0,3,,,293.7430942999781,293.7430942999781,293.7430942999781,294.7462489999598,294.7267587999813,295.72704389999853,0,None,None,"[0, 0, 0]",,,293.7430942999781,293.7430942999781,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0.0,stimuli/orders/stimOrder7.xlsx,,,,,0,6,6,6,,,,,0,0,0,3,,,295.74384009995265,295.74384009995265,295.74384009995265,296.745617699984,296.7281834000023,297.72813519998454,0,None,None,"[0, 0, 0]",,,295.74384009995265,295.74384009995265,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder7.xlsx,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.68518518518518,287.85556626995094,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder3.xlsx,,,,,0,0,0,0,,,,,0,1,1,1,311.7911250999896,None,312.81058479996864,None,312.81058479996864,313.81970749999164,313.80276839999715,314.80326179997064,0,None,None,"[0, 0, 0]",,,312.81058479996864,None,,,,,,,,,,,,,,,,,,,300.6018874999718,300.6018874999718,None,space,0.6577262000064366,300.6018874999718,None,"[0, 0, 0]",,,0.01171963004162535,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,0,1,1,1,,,,,0,1,1,1,,,314.82017550000455,None,314.82017550000455,315.8208291999763,315.8037930999999,316.8043151999591,1,None,None,"[0, 0, 0]",,,314.82017550000455,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1.0,stimuli/orders/stimOrder3.xlsx,,,,,0,2,2,2,,,,,0,1,1,1,,,316.8211018999573,316.8211018999573,316.8211018999573,317.8217004999751,317.8048965999624,318.8053582999855,1,None,None,"[0, 0, 0]",,,316.8211018999573,316.8211018999573,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,0,3,3,3,,,,,0,1,1,1,,,318.8220192999579,318.8220192999579,318.8220192999579,319.82272809999995,319.80585499998415,320.8064392999513,0,None,None,"[0, 0, 0]",,,318.8220192999579,318.8220192999579,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,0,4,4,4,,,,,0,1,1,1,,,320.8231845999835,320.8231845999835,320.8231845999835,321.8234800999635,321.80706609995104,322.8075732999714,1,None,None,"[0, 0, 0]",,,320.8231845999835,320.8231845999835,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,0,5,5,5,,,,,0,1,1,1,,,322.82405100000324,322.82405100000324,322.82405100000324,323.8244072999805,323.8080360000022,324.80861399997957,0,None,None,"[0, 0, 0]",,,322.82405100000324,322.82405100000324,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,0,6,6,6,,,,,0,1,1,1,,,324.82494119997136,324.82494119997136,324.82494119997136,325.82555879995925,325.80920859996695,326.80955139995785,0,None,None,"[0, 0, 0]",,,324.82494119997136,324.82494119997136,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09259259259259,322.5887017699424,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,0,0,0,0,1,1,1,334.81449459999567,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",334.8809421999613,None,334.8809421999613,335.88072729995474,335.88072729995474,None,"[0, 0, 0]",1,334.8809421999613,None,,,,,,,,,,,0.012323130038566887,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",336.8811311000027,338.8822705000057,336.8811311000027,337.8816064999555,337.86489759996766,338.86524509999435,"[0, 0, 0]",0,336.8811311000027,338.8822705000057,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",338.89862079999875,340.89972119999584,338.89862079999875,339.89916279999306,339.88264629995683,340.8834825999802,"[0, 0, 0]",0,338.89862079999875,340.89972119999584,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",340.9166228999966,342.9175874000066,340.9166228999966,341.9169237999595,341.90012809995096,342.9008008999517,"[0, 0, 0]",0,340.9166228999966,342.9175874000066,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",342.934157199983,344.9351939999615,342.934157199983,343.9346616999828,343.9181495999801,344.9184683999629,"[0, 0, 0]",0,342.934157199983,344.9351939999615,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
5,"[0, 0]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,5,5,5,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",344.9523155000061,346.955450999958,344.9523155000061,345.95264729997143,345.93613230000483,346.93652599997586,"[0, 0, 0]",0,344.9523155000061,346.955450999958,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0.0,stimuli/orders/stimOrder3.xlsx,,,,,,,,,0,6,6,6,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",346.9694521999918,348.9704280999722,346.9694521999918,347.97016769996844,347.95401749998564,348.9543363999692,"[0, 0, 0]",0,346.9694521999918,348.9704280999722,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
,,,stimuli/orders/stimOrder3.xlsx,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.074074074074076,339.37947857001564,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder3.xlsx,,,,,0,0,0,0,,,,,0,1,1,1,351.52950189996045,None,351.67164039995987,None,351.67164039995987,352.67244689998915,352.67244689998915,None,0,None,None,"[0, 0, 0]",,,351.67164039995987,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.013240029977168888,None,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
2,"[0, 0.2]",1.0,stimuli/orders/stimOrder3.xlsx,,,,,0,1,1,1,,,,,0,1,1,1,,,353.6729271999793,None,353.6729271999793,354.6733991999645,354.6569768000045,355.6571042999858,0,None,None,"[0, 0, 0]",,,353.6729271999793,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,999,m,2,99,r,TEST,2021_Aug_08_2022,WASABI distractmap,2020.2.10,60.78994095936548,"['Right Arm', 'Abdomen', 'Right Face', 'Left Face']",
