square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1901.7815147000074,1901.7815147000074,1901.7815147000074,1902.7815325999982,1902.7648009999975,1903.7648771999957,0,None,None,"[0, 0, 0]",,,1901.7815147000074,1901.7815147000074,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1903.7815397999948,1903.7815397999948,1903.7815397999948,1904.7815474999952,1904.7648851999984,1905.7648837000015,0,None,None,"[0, 0, 0]",,,1903.7815397999948,1903.7815397999948,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1905.8316648000036,1905.8316648000036,1905.8316648000036,1906.831554999997,1906.831554999997,None,1,None,None,"[0, 0, 0]",,,1905.8316648000036,1905.8316648000036,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1907.7982416000013,None,1907.7982416000013,1908.7982644000003,1908.7814817000035,1909.7815835000074,1,None,None,"[0, 0, 0]",,,1907.7982416000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,1909.7982818000019,1909.7982818000019,1909.7982818000019,1910.7982554000046,1910.781605600001,1911.7816003000044,1,None,None,"[0, 0, 0]",,,1909.7982818000019,1909.7982818000019,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,1911.7982792999974,1911.7982792999974,1911.7982792999974,1912.7981677000062,1912.7816120000061,1913.7816124999954,1,None,None,"[0, 0, 0]",,,1911.7982792999974,1911.7982792999974,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,1913.7982921999937,1913.7982921999937,1913.7982921999937,1914.7983340000064,1914.7816131,1915.7816252000048,1,None,None,"[0, 0, 0]",,,1913.7982921999937,1913.7982921999937,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,1915.7983061999985,1915.7983061999985,1915.7983061999985,1916.7983408,1916.7816553000011,1917.7816378999996,0,None,None,"[0, 0, 0]",,,1915.7983061999985,1915.7983061999985,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,1917.7983340000064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.012345679012345,1896.893929710015,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,1933.0152613999962,None,1937.848476500003,None,1937.848476500003,1938.848484400005,1938.8318089999957,1939.8317298000038,1,None,None,"[0, 0, 0]",,,1937.848476500003,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014810989989200607,5.012072989993612,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,1939.8484782000014,None,1939.8484782000014,1940.8484966999968,1940.8318261999957,1941.8318295000063,0,None,None,"[0, 0, 0]",,,1939.8484782000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,1941.8485093000054,1941.8485093000054,1941.8485093000054,1942.848500299995,1942.8318497,1943.8318426000042,1,None,None,"[1, 0, 0]",,,1941.8485093000054,1941.8485093000054,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 0, 0]",,,,,1.8462757999950554,0.0,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,1943.848523099994,1943.848523099994,1943.848523099994,1944.8485347999958,1944.8318537000014,1945.8318647999986,1,None,None,"[0, 0, 0]",,,1943.848523099994,1943.848523099994,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,1945.898541500006,1945.898541500006,1945.898541500006,1946.8985412000038,1946.8818802000023,None,1,None,None,"[0, 0, 0]",,,1945.898541500006,1945.898541500006,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1947.8652099000028,None,1947.8652099000028,1948.865209399999,1948.8485558999964,1949.8485686000058,1,None,None,"[0, 0, 0]",,,1947.8652099000028,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,1949.8651138999994,1949.8651138999994,1949.8651138999994,1950.8652022000024,1950.8485828999983,1951.8485722000041,0,None,None,"[0, 0, 0]",,,1949.8651138999994,1949.8651138999994,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,1951.865258699996,1951.865258699996,1951.865258699996,1952.8652429000067,1952.848601100006,1953.848589500005,1,None,None,"[0, 0, 0]",,,1951.865258699996,1951.865258699996,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,1953.865279000005,1953.865279000005,1953.865279000005,1954.8652745,1954.8485934000055,1955.8486055999965,0,None,None,"[0, 0, 0]",,,1953.865279000005,1953.865279000005,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,0,9,9,9,,,,,,,1955.8652715000062,1955.8652715000062,1955.8652715000062,1956.8652774000075,1956.848658300005,1957.848621199999,1,None,None,"[0, 0, 0]",,,1955.8652715000062,1955.8652715000062,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,1957.8653077000054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.358024691358022,1935.8276163099945,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",None,,,,,0,0,0,0,1971.0987483000063,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1977.9320169999992,None,1977.9320169999992,1978.9321311999956,1978.9154517999996,1979.9154751000024,"[0, 0, 0]",1,1977.9320169999992,None,,,,,,,,,,,0.014758490011445247,5.012231590008014,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1979.9321543999977,1981.9321460000065,1979.9321543999977,1980.9321571000037,1980.9154816999944,1981.915496200003,"[0, 0, 0]",1,1979.9321543999977,1981.9321460000065,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1981.948826199994,1983.948828099994,1981.948826199994,1982.9488109999947,1982.9321809999965,1983.9321631000057,"[0, 0, 0]",0,1981.948826199994,1983.948828099994,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1983.9655074000038,1985.965513999996,1983.9655074000038,1984.9655048999994,1984.9488425000018,1985.9488333000045,"[0, 0, 0]",0,1983.9655074000038,1985.965513999996,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1986.031982600005,None,1986.031982600005,1987.0321910000057,1987.0321910000057,None,"[0, 0, 0]",1,1986.031982600005,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1987.9988620000076,1989.998864699999,1987.9988620000076,1988.9988769000047,1988.9822098000004,1989.9822191999992,"[0, 0, 0]",1,1987.9988620000076,1989.998864699999,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1990.015549600008,1992.015556600003,1990.015549600008,1991.0155434000044,1990.9988890999957,1991.9988975000015,"[0, 0, 0]",1,1990.015549600008,1992.015556600003,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1992.032239399996,1994.0322505000076,1992.032239399996,1993.032269999996,1993.0155781000067,1994.0155849000002,"[0, 0, 0]",0,1992.032239399996,1994.0322505000076,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1994.0489168000058,1996.0489192999958,1994.0489168000058,1995.0489096999954,1995.0322788000049,1996.032286600006,"[0, 0, 0]",0,1994.0489168000058,1996.0489192999958,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1996.0655941000005,1998.0655970999942,1996.0655941000005,1997.065603199997,1997.048953400008,1998.0489433000039,"[0, 0, 0]",0,1996.0655941000005,1998.0655970999942,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,1998.082277900001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.271604938271604,1974.5450397100067,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2011.2990970999963,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2018.1324348000053,None,2018.1324348000053,2019.1324450999964,2019.115766899995,2020.115785899994,"[0, 0, 0]",1,2018.1324348000053,None,,,,,,,,,,,0.014305489996331744,5.010961389998556,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2020.1324365000037,2022.1324485000077,2020.1324365000037,2021.1324597000057,2021.1157912000053,2022.1157980999997,"[0, 0, 0]",1,2020.1324365000037,2022.1324485000077,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2022.149136299995,2024.1491418000078,2022.149136299995,2023.1491414000047,2023.1323789000016,2024.1324770000065,"[0, 0, 0]",1,2022.149136299995,2024.1491418000078,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2024.1658050999977,2026.1658184999978,2024.1658050999977,2025.1658180999948,2025.1491618,2026.1491705999942,"[0, 0, 0]",0,2024.1658050999977,2026.1658184999978,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2026.2328699000063,None,2026.2328699000063,2027.232502400002,2027.2158400000044,None,"[0, 0, 0]",0,2026.2328699000063,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2028.1991886000033,2030.1991951999953,2028.1991886000033,2029.199205900004,2029.1825178,2030.1825166000053,"[0, 0, 0]",1,2028.1991886000033,2030.1991951999953,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2030.2158528,2032.215870800006,2030.2158528,2031.215860700002,2031.1991973999975,2032.1992877000012,"[0, 0, 0]",1,2030.2158528,2032.215870800006,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2032.232546500003,2034.2325454999955,2032.232546500003,2033.2325590999972,2033.215885800004,2034.2158837000025,"[0, 0, 0]",0,2032.232546500003,2034.2325454999955,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2034.2492295999982,2036.2492481999943,2034.2492295999982,2035.2492362000048,2035.2325588999956,2036.2325758999941,"[0, 0, 0]",1,2034.2492295999982,2036.2492481999943,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2036.2659036999976,2038.2659260000073,2036.2659036999976,2037.265921600003,2037.2492554000055,2038.249255799994,"[0, 0, 0]",1,2036.2659036999976,2038.2659260000073,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,2038.2825849000074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.65432098765432,2016.6612807100028,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2334.8518724000023,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2337.468252699997,None,2337.468252699997,2338.468259100002,2338.4515845999995,2339.451600200002,"[0, 0, 0]",1,2337.468252699997,None,2090.3829069000058,2090.3829069000058,None,space,217.04782110000087,2090.3829069000058,None,,,,0.015043489998788573,5.012532590000774,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2339.468273000006,2341.468277699998,2339.468273000006,2340.468272900005,2340.451632299999,2341.4516245999985,"[0, 0, 0]",1,2339.468273000006,2341.468277699998,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2341.4849410000024,2343.484966799995,2341.4849410000024,2342.484943999996,2342.468298100008,2343.4683080999966,"[0, 0, 0]",1,2341.4849410000024,2343.484966799995,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2343.501631799998,2345.5016496000026,2343.501631799998,2344.5016500000056,2344.4848557000078,2345.4850064000057,"[0, 0, 0]",1,2343.501631799998,2345.5016496000026,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2345.5853356000007,None,2345.5853356000007,2346.584992899996,2346.5682065,None,"[0, 0, 0]",1,2345.5853356000007,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2347.5349977000005,2349.5350079000054,2347.5349977000005,2348.535010899999,2348.518363199997,2349.5183405999996,"[0, 0, 0]",1,2347.5349977000005,2349.5350079000054,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2349.551678799995,2351.551695800008,2349.551678799995,2350.5516074000043,2350.535015100002,2351.535017000002,"[0, 0, 0]",1,2349.551678799995,2351.551695800008,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2351.5683783999993,2353.5683736000065,2351.5683783999993,2352.5683870000066,2352.5516965999996,2353.551715099995,"[0, 0, 0]",1,2351.5683783999993,2353.5683736000065,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2353.5850362000056,2355.585061699996,2353.5850362000056,2354.5850412,2354.5683796999947,2355.5684062000073,"[0, 0, 0]",1,2353.5850362000056,2355.585061699996,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2355.6017403000005,2357.6017445000034,2355.6017403000005,2356.601742800005,2356.5850752999977,2357.5850715999986,"[0, 0, 0]",1,2355.6017403000005,2357.6017445000034,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,2357.618421899999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.48148148148149,2339.5803979100165,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",None,,,,,0,0,0,0,2375.434745999999,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2377.668594799994,None,2377.668594799994,2378.668592700007,2378.6519421999983,2379.651938099996,"[0, 0, 0]",1,2377.668594799994,None,,,,,,,,,,,0.015122789991437458,5.01289399000234,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2379.668593399998,2381.668597900003,2379.668593399998,2380.668607700005,2380.6519327999995,2381.651920899996,"[0, 0, 0]",1,2379.668593399998,2381.668597900003,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2381.685261999999,2383.685280699996,2381.685261999999,2382.685310400004,2382.6686075000034,2383.668606200008,"[0, 0, 0]",1,2381.685261999999,2383.685280699996,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2383.7019457999995,2385.701967400004,2383.7019457999995,2384.7019426000043,2384.685287900007,2385.6853095999977,"[0, 0, 0]",1,2383.7019457999995,2385.701967400004,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
