square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.rt_left,response_2.rt_right,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,fixation_rest.started,fixation_rest.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
3,"[0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",506.9465963000257,508.9466084000014,506.9465963000257,507.9466030000185,507.92992310001864,508.92993680000654,,,"[0, 0, 0]",1,506.9465963000257,508.9466084000014,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,508.96327260002727,None,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.308641975308642,491.5517029699986,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
2,"[0, 0.2]",None,0,0,0,0,526.2304654000036,None,None,None,"[0, 0, 0]",528.9968033000187,530.9968262000184,528.9968033000187,529.9968007999996,529.9801458000147,530.9801370000059,,,"[0, 0, 0]",1,528.9968033000187,530.9968262000184,,,,,,,,,,,,,,,0.013137330010067672,5.009091429994442,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",531.0134760000219,533.0134883000283,531.0134760000219,532.0134787000134,531.99682510001,532.996835100028,,,"[0, 0, 0]",1,531.0134760000219,533.0134883000283,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",533.030179000023,535.030166600016,533.030179000023,534.0301696000097,534.0134938000119,535.0135014000116,,,"[0, 0, 0]",1,533.030179000023,535.030166600016,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",535.0468390000169,537.0468672999996,535.0468390000169,536.0468621000182,536.0301983000245,537.0301930000132,,,"[0, 0, 0]",1,535.0468390000169,537.0468672999996,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",537.0802142000175,None,537.0802142000175,538.0802241000056,538.0635313000239,539.0635423000203,,,"[0, 0, 0]",1,537.0802142000175,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",539.0802201000042,541.0802311000007,539.0802201000042,540.0802424000285,540.0635463000217,541.0635729000205,,,"[0, 0, 0]",1,539.0802201000042,541.0802311000007,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
9,"[0.2, -0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",541.0969055000169,543.0969322000165,541.0969055000169,542.0969247000176,542.0802391000034,543.0802520000143,,,"[0, 0, 0]",1,541.0969055000169,543.0969322000165,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
6,"[0.2, 0]",1,0,7,7,7,,,None,None,"[0, 0, 0]",543.1135784000217,545.113593600021,543.1135784000217,544.1135825000238,544.0969170000171,545.0969487000257,,,"[0, 0, 0]",1,543.1135784000217,545.113593600021,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
3,"[0.2, 0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",545.1302818000258,547.1302843000158,545.1302818000258,546.1303032000142,546.1136010000191,547.113608500018,,,"[0, 0, 0]",1,545.1302818000258,547.1302843000158,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
9,"[0.2, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",547.146968200017,549.1469680000155,547.146968200017,548.146959500009,548.1302873000095,549.1303001000197,,,"[0, 0, 0]",1,547.146968200017,549.1469680000155,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,549.1636631000147,None,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.962962962962962,527.2853028700047,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
3,"[0.2, 0.2]",None,0,0,0,0,562.3975306000211,None,None,None,"[0, 0, 0]",569.1971684000164,571.1971601000114,569.1971684000164,570.1971718000132,570.1804845000152,571.1804924000171,,,"[0, 0, 0]",1,569.1971684000164,571.1971601000114,,,,,,,,,,,,,,,0.013191929989261553,5.009100430004764,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
9,"[0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",571.2138386000006,573.2138541000022,571.2138386000006,572.2138346000283,572.1971911000146,573.1971876000171,,,"[0, 0, 0]",1,571.2138386000006,573.2138541000022,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
3,"[0.2, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",573.2305151000037,575.2305346000066,573.2305151000037,574.2305167000159,574.2138510000077,575.2138583000051,,,"[0, 0, 0]",1,573.2305151000037,575.2305346000066,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
7,"[-0.2, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",575.2472049000207,577.2472352000186,575.2472049000207,576.2472187000094,576.2305468000122,577.2305563000264,,,"[0, 0, 0]",1,575.2472049000207,577.2472352000186,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
8,"[0, -0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",577.3142409000138,None,577.3142409000138,578.3138865000219,578.2972451000242,None,,,"[0, 0, 0]",1,577.3142409000138,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",579.2805675000127,581.2805999000266,579.2805675000127,580.2805778000038,580.2639181000122,581.2639223000151,,,"[0, 0, 0]",1,579.2805675000127,581.2805999000266,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",581.2972725,583.2973083000106,581.2972725,582.2972701000108,582.2806057000125,583.2806122000038,,,"[0, 0, 0]",1,581.2972725,583.2973083000106,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",583.3139378000051,585.313954000012,583.3139378000051,584.3139548000181,584.2972868000215,585.2972778000112,,,"[0, 0, 0]",1,583.3139378000051,585.313954000012,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
4,"[-0.2, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",585.330635100021,587.3306366000033,585.330635100021,586.3306400000001,586.3139638000284,587.3139869000006,,,"[0, 0, 0]",1,585.330635100021,587.3306366000033,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
8,"[0, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",587.3473088000028,589.3473342000216,587.3473088000028,588.3473204000038,588.3306589000276,589.330667400005,,,"[0, 0, 0]",1,587.3473088000028,589.3473342000216,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,589.3640154000022,None,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.901234567901234,571.7023363700428,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,714.3984443000227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25925925925926,694.7849420700222,0.013185929972678423,5.009286229964346,694.3982883999997,None,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,749.4154243000085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39506172839506,729.2023390700342,0.015048129978822544,5.013070729968604,729.4152775000257,None,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,784.4324182000128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,767.2506493699912,0.014624729985371232,5.0121094299829565,764.4322512000217,None,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
2,"[0, 0.2]",None,0,0,0,0,801.6660044000018,None,None,None,"[0, 0, 0]",804.4492839000013,806.449297300016,804.4492839000013,805.4492818000144,805.4326147000247,806.4326112000272,,,"[0, 0, 0]",1,804.4492839000013,806.449297300016,,,,,,,,,,,,,,,0.01666073000524193,5.016127129987581,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",806.4659462000127,808.4658714000252,806.4659462000127,807.4659509000194,807.4493193000089,808.4493090000178,,,"[0, 0, 0]",1,806.4659462000127,808.4658714000252,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
3,"[0.2, 0.2]",0,0,2,2,2,,,None,None,"[0, 0, 0]",808.482642100018,810.4826496000169,808.482642100018,809.4826418000157,809.4659715000016,810.4659911000053,,,"[0, 0, 0]",0,808.482642100018,810.4826496000169,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
5,"[0, 0]",1,0,3,3,3,,,None,None,"[0, 0, 0]",810.4992931000015,812.4993320000067,810.4992931000015,811.4993340000219,811.4826719000121,812.4827284000057,,,"[0, 0, 0]",1,810.4992931000015,812.4993320000067,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
2,"[0, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",812.5662226000277,None,812.5662226000277,813.5660095000057,813.5493409000046,None,,,"[0, 0, 0]",1,812.5662226000277,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",814.5326879000058,816.5327114000102,814.5326879000058,815.5326986,815.5160265000013,816.516032900021,,,"[0, 0, 0]",1,814.5326879000058,816.5327114000102,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",816.5493886000186,818.5493878000125,816.5493886000186,817.549273600016,817.5327146000054,818.532718100003,,,"[0, 0, 0]",1,816.5493886000186,818.5493878000125,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",818.5660625000019,820.5660742000036,818.5660625000019,819.5660636000102,819.5494171000028,820.5493013000232,,,"[0, 0, 0]",1,818.5660625000019,820.5660742000036,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
7,"[-0.2, -0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",820.5827487000206,822.5827546000073,820.5827487000206,821.5827582000056,821.5660812999995,822.5660900000075,,,"[0, 0, 0]",1,820.5827487000206,822.5827546000073,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
8,"[0, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",822.5993277000089,824.599443700019,822.5993277000089,823.5994558000239,823.5827751000179,824.5827938000148,,,"[0, 0, 0]",1,822.5993277000089,824.599443700019,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,824.6161230000143,None,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.358024691358025,805.6879924700188,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
2,"[0, 0.2]",None,0,0,0,0,839.8666413000028,None,None,None,"[0, 0, 0]",844.6496466000099,846.6496498000051,844.6496466000099,845.649644500023,845.6329647000239,846.6329731000005,,,"[0, 0, 0]",1,844.6496466000099,846.6496498000051,,,,,,,,,,,,,,,0.013016329990932718,5.008872230013367,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
2,"[0, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",846.6663302000088,848.666335100017,846.6663302000088,847.6663222000061,847.6496516000188,848.6496819000167,,,"[0, 0, 0]",1,846.6663302000088,848.666335100017,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
2,"[0, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",848.6829903000034,850.6830114000186,848.6829903000034,849.6830110000155,849.6663507000194,850.6663542000169,,,"[0, 0, 0]",1,848.6829903000034,850.6830114000186,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
8,"[0, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",850.6996764000214,852.6996901000093,850.6996764000214,851.6996891000017,851.6830339000153,852.6830310000223,,,"[0, 0, 0]",1,850.6996764000214,852.6996901000093,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
2,"[0, 0.2]",1,0,4,4,4,,,None,None,"[0, 0, 0]",852.7666771000077,None,852.7666771000077,853.7663761000149,853.749707800016,None,,,"[0, 0, 0]",1,852.7666771000077,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
5,"[0, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",854.7330474000191,856.7330629000207,854.7330474000191,855.7330671000236,855.7164159000095,856.7164207000169,,,"[0, 0, 0]",1,854.7330474000191,856.7330629000207,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",856.7497514000279,858.7497562000062,856.7497514000279,857.7497510000248,857.7330842000083,858.7331082000164,,,"[0, 0, 0]",1,856.7497514000279,858.7497562000062,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",858.7664174000092,860.7664415000181,858.7664174000092,859.7664561000129,859.7497736000223,860.749787800014,,,"[0, 0, 0]",1,858.7664174000092,860.7664415000181,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",860.7831041000027,862.7831455000269,860.7831041000027,861.783130100026,861.7664657000278,862.7664435000042,,,"[0, 0, 0]",1,860.7831041000027,862.7831455000269,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
1,"[-0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",862.7997985000256,864.7998636000266,862.7997985000256,863.7997934000159,863.783038100024,864.7831599000201,,,"[0, 0, 0]",1,862.7997985000256,864.7998636000266,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,864.81639610001,None,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.03703703703704,844.6043923699763,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
3,"[0.2, 0.2]",None,0,0,0,0,880.0499756000063,None,None,None,"[0, 0, 0]",884.8500043000095,886.8500107,884.8500043000095,885.8499991000281,885.8333434000087,886.8333499,,,"[0, 0, 0]",1,884.8500043000095,886.8500107,,,,,,,,,,,,,,,0.013633130030939355,5.010106930043548,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
3,"[0.2, 0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",886.8666721000045,888.866683100001,886.8666721000045,887.8666902000259,887.8500186000019,888.8500412000285,,,"[0, 0, 0]",1,886.8666721000045,888.866683100001,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
5,"[0, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",888.8833591000002,890.8833740000264,888.8833591000002,889.8833704999997,889.8667149000103,890.8667145000072,,,"[0, 0, 0]",1,888.8833591000002,890.8833740000264,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",890.9000411000161,892.9000723000208,890.9000411000161,891.9000585000031,891.8833163000236,892.8833994000161,,,"[0, 0, 0]",1,890.9000411000161,892.9000723000208,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
5,"[0, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",892.9501132000005,None,892.9501132000005,893.9500822000264,893.9334078000102,None,,,"[0, 0, 0]",1,892.9501132000005,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",894.9334196000127,896.933451400022,894.9334196000127,895.9334434000193,895.9167513000139,896.9167602000234,,,"[0, 0, 0]",1,894.9334196000127,896.933451400022,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
5,"[0, 0]",1,0,6,6,6,,,None,None,"[0, 0, 0]",896.9501073000138,898.9501156000188,896.9501073000138,897.9501094000007,897.9334406000271,898.9334603000025,,,"[0, 0, 0]",1,896.9501073000138,898.9501156000188,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",898.9667802000185,900.9667946000118,898.9667802000185,899.9667939000065,899.9501364000025,900.9501378000132,,,"[0, 0, 0]",1,898.9667802000185,900.9667946000118,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
5,"[0, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",900.9834747000132,902.9834824000136,900.9834747000132,901.9834717000194,901.9668102000142,902.9668226000213,,,"[0, 0, 0]",1,900.9834747000132,902.9834824000136,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",903.0001498000056,905.0001665000163,903.0001498000056,904.0001706000185,903.9834874000226,904.9834990000236,,,"[0, 0, 0]",1,903.0001498000056,905.0001665000163,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,905.0168388000166,None,,,,,,,,,,,,,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79012345679012,885.8885775699746,,,,,5,m,3.1,29,r,Mh IN,49,49,2022_Jul_15_1724,2020.2.10,distractmap,59.97217291630973,"['Left Face', 'Right Face', 'Left Face', 'Right Face']",
